period,prac,patients,gp_fte,gp_fte_fq,nurse_fte,dpc_fte,admin_fte,gp_exrl_fte,nurses_fte,date,gp_fte_fq_per10k
202312,M83062,12679.0,6.456,,,3.266666667,19.81333333,,3.453333333,2023-12-31,
202403,M83062,12681.0,6.242666667,,,3.746666667,19.37333333,,3.453333333,2024-03-31,
202406,M83062,12716.0,6.242666667,,,1.92,16.29333333,,4.4,2024-06-30,
202409,M83062,12702.0,8.376,,,2.92,19.09333333,,4.4,2024-09-30,
202412,M83062,12726.0,5.586666667,,,2.8,19.68,,3.6,2024-12-31,
202503,M83062,12778.0,6.237333333,,,2.8,19.81333333,,3.6,2025-03-31,
202506,M83062,12765.0,5.586666667,,,0.8,19.30666667,,3.6,2025-06-30,
202509,M83062,12755.0,5.5866666667,,3.6,0.8,18.0533333333,,,2025-09-30,
202512,M83062,12806.0,7.3189333334,,3.6,0.8,19.0933333333,,,2025-12-31,
202603,M83062,12809.0,8.3946666667,,3.6,0.8,18.3600000001,,,2026-03-31,
201803,M83063,3416.0,3.2,2.133333333,0.773333333,0.0,3.626666667,,,2018-03-31,6.24512099824356
201806,M83063,3428.0,3.2,2.133333333,0.773333333,0.0,3.626666667,,,2018-06-30,6.223259431155192
201809,M83063,3436.0,3.2,2.133333333,0.773333333,0.0,3.626666667,,,2018-09-30,6.208769886495926
201812,M83063,3445.0,2.133333333,2.133333333,0.773333333,0.0,3.626666667,,,2018-12-31,6.192549587808418
201903,M83063,3454.0,2.133333333,2.133333333,0.773333333,0.0,3.626666667,,,2019-03-31,6.176413818760857
201906,M83063,3468.0,2.133333333,,,0.0,2.826666667,2.133333333,0.773333333,2019-06-30,
201909,M83063,3476.0,3.2,2.133333333,0.773333333,0.0,2.826666667,,,2019-09-30,6.137322592059839
201912,M83063,3469.0,2.133333333,,,0.0,3.04,2.133333333,0.773333333,2019-12-31,
202006,M83063,3468.0,2.133333333,,,0.0,3.04,2.133333333,0.773333333,2020-06-30,
202009,M83063,3474.0,2.133333333,,,0.0,3.04,2.133333333,0.773333333,2020-09-30,
202012,M83063,3496.0,2.133333333,,,0.0,3.04,2.133333333,0.773333333,2020-12-31,
202103,M83063,3529.0,2.133333333,,,0.0,3.04,2.133333333,0.773333333,2021-03-31,
202106,M83063,3563.0,2.133333333,,,0.0,3.573333333,,0.773333333,2021-06-30,
202109,M83063,3563.0,3.853772975,,,0.0,3.573333333,,0.773333333,2021-09-30,
202112,M83063,3570.0,2.797628299,,,0.0,3.573333333,,0.773333333,2021-12-31,
202203,M83063,3608.0,2.133333333,,,0.0,3.573333333,,0.773333333,2022-03-31,
202206,M83063,3601.0,2.133333333,,,0.0,3.573333333,,0.773333333,2022-06-30,
202209,M83063,3627.0,3.890625405,,,0.0,3.573333333,,0.773333333,2022-09-30,
202212,M83063,3662.0,3.2,,,0.0,3.573333333,,0.773333333,2022-12-31,
202303,M83063,3673.0,3.2,,,0.0,4.373333333,,0.773333333,2023-03-31,
202306,M83063,3681.0,3.84,,,0.0,4.373333333,,0.773333333,2023-06-30,
202309,M83063,3733.0,3.773333333,,,0.0,3.546666667,,0.773333333,2023-09-30,
202312,M83063,3777.0,4.516667258,,,0.0,3.946666667,,0.773333333,2023-12-31,
202403,M83063,3837.0,4.500723701,,,0.0,3.76,,0.773333333,2024-03-31,
202406,M83063,3858.0,4.505803935,,,0.0,3.76,,0.773333333,2024-06-30,
202409,M83063,3831.0,4.519690907,,,0.0,3.96,,0.773333333,2024-09-30,
202412,M83063,3837.0,5.452146641,,,0.0,4.333333333,,0.773333333,2024-12-31,
202503,M83063,3850.0,5.449965044,,,0.0,4.333333333,,0.773333333,2025-03-31,
202506,M83063,3873.0,5.443870968,,,0.0,2.733333333,,0.773333333,2025-06-30,
202509,M83063,3877.0,4.5025301205,,0.7733333333,0.0,3.5333333334,,,2025-09-30,
202512,M83063,3857.0,2.1333333334,,0.7733333333,0.0,3.5333333334,,,2025-12-31,
202603,M83063,3835.0,2.1333333334,,0.7733333333,0.0,2.7333333334,,,2026-03-31,
201803,M83065,7081.0,4.92,3.0,1.626666667,1.066666667,7.72,,,2018-03-31,4.2366897330885465
201806,M83065,7117.0,4.92,3.0,1.626666667,1.666666667,7.293333333,,,2018-06-30,4.215259238443164
201809,M83065,7163.0,5.773333333,3.0,1.466666667,1.666666667,7.293333333,,,2018-09-30,4.188189306156638
201812,M83065,7142.0,3.853333333,3.0,1.466666667,1.666666667,7.96,,,2018-12-31,4.200504060487258
201903,M83065,7146.0,3.853333333,3.0,1.466666667,1.666666667,7.96,,,2019-03-31,4.198152812762385
201906,M83065,7137.0,4.92,,,1.666666667,7.96,3.0,1.466666667,2019-06-30,
201909,M83065,7146.0,5.986666667,3.0,1.466666667,1.666666667,9.826666667,,,2019-09-30,4.198152812762385
201912,M83065,7152.0,5.133333333,,,1.666666667,9.826666667,3.0,1.466666667,2019-12-31,
202006,M83065,7163.0,3.866666667,,,1.306666667,9.826666667,2.8,1.066666667,2020-06-30,
202009,M83065,7157.0,4.933333333,,,1.306666667,9.826666667,2.8,1.066666667,2020-09-30,
202012,M83065,7173.0,4.933333333,,,1.306666667,9.826666667,2.8,1.066666667,2020-12-31,
202103,M83065,7125.0,5.786666667,,,1.306666667,9.826666667,2.8,1.066666667,2021-03-31,
202106,M83065,7128.0,5.474933333,,,2.2,8.186666667,,0.8,2021-06-30,
202109,M83065,7186.0,5.688266667,,,2.2,7.6,,0.8,2021-09-30,
202112,M83065,7184.0,5.1328,,,2.733333333,8.813333333,,1.653333333,2021-12-31,
202203,M83065,7229.0,5.208533333,,,2.733333333,8.813333333,,2.413333333,2022-03-31,
202206,M83065,7231.0,4.141866667,,,2.733333333,8.826666667,,2.413333333,2022-06-30,
202209,M83065,7284.0,4.141866667,,,2.733333333,7.866666667,,2.413333333,2022-09-30,
202212,M83065,7264.0,4.141866667,,,2.733333333,11.77333333,,2.413333333,2022-12-31,
202303,M83065,7308.0,4.755466667,,,2.733333333,10.97333333,,2.413333333,2023-03-31,
202306,M83065,7303.0,4.462133333,,,2.52,9.853333333,,3.213333333,2023-06-30,
202309,M83065,7336.0,4.462133333,,,2.52,9.853333333,,3.213333333,2023-09-30,
202312,M83065,7352.0,4.462133333,,,1.333333333,11.66666667,,3.213333333,2023-12-31,
202403,M83065,7352.0,4.2488,,,1.333333333,10.87333333,,3.213333333,2024-03-31,
202406,M83065,7376.0,4.2488,,,1.333333333,11.62,,3.213333333,2024-06-30,
202409,M83065,7371.0,4.462133333,,,1.333333333,11.62,,3.213333333,2024-09-30,
202412,M83065,7342.0,4.462133333,,,1.333333333,11.26,,3.213333333,2024-12-31,
202503,M83065,7331.0,4.462133333,,,1.333333333,9.033333333,,3.106666667,2025-03-31,
202506,M83065,7293.0,3.395466667,,,1.333333333,9.033333333,,3.106666667,2025-06-30,
202509,M83065,7282.0,2.6354666667,,3.1066666667,0.8,8.4133333333,,,2025-09-30,
202512,M83065,7248.0,2.6354666667,,3.1066666667,0.8,8.4133333333,,,2025-12-31,
202603,M83065,7238.0,2.6354666667,,2.24,0.0,9.48,,,2026-03-31,
201803,M83066,7138.0,,,1.68,0.0,6.706666667,,,2018-03-31,
201806,M83066,7166.0,7.84,6.133333334,1.44,0.533333333,6.706666667,,,2018-06-30,8.558935715880546
201809,M83066,7252.0,8.906666667,6.133333334,1.44,0.533333333,6.706666667,,,2018-09-30,8.457437029784886
201812,M83066,7296.0,8.906666667,6.133333334,1.44,0.533333333,6.706666667,,,2018-12-31,8.406432749451755
201903,M83066,7346.0,7.2,6.133333334,1.44,0.533333333,6.706666667,,,2019-03-31,8.349214993193574
201906,M83066,7343.0,7.2,,,0.533333333,6.706666667,6.133333334,1.44,2019-06-30,
201909,M83066,7352.0,9.333333334,6.133333334,1.44,0.533333333,6.706666667,,,2019-09-30,8.342401161588683
201912,M83066,7360.0,9.333333334,,,0.533333333,6.706666667,6.133333334,1.44,2019-12-31,
202006,M83066,7400.0,8.266666667,,,0.533333333,7.373333334,6.133333334,1.44,2020-06-30,
202009,M83066,7419.0,9.333333334,,,0.533333333,7.373333334,6.133333334,1.44,2020-09-30,
202012,M83066,7469.0,9.333333334,,,0.533333333,7.373333334,6.133333334,1.44,2020-12-31,
202103,M83066,7474.0,9.333333334,,,0.533333333,7.373333334,6.133333334,1.44,2021-03-31,
202106,M83066,7498.0,10.4,,,0.533333333,8.173333334,,1.44,2021-06-30,
202109,M83066,7508.0,10.18666667,,,0.533333333,7.693333334,,1.44,2021-09-30,
202112,M83066,7531.0,10.18666667,,,0.533333333,7.693333334,,1.44,2021-12-31,
202203,M83066,7519.0,8.266666667,,,0.533333333,8.493333334,,1.44,2022-03-31,
202206,M83066,7534.0,8.906666667,,,0.533333333,8.493333334,,1.44,2022-06-30,
202209,M83066,7555.0,8.053333334,,,0.533333333,9.48,,1.44,2022-09-30,
202212,M83066,7699.0,11.25333333,,,0.533333333,9.48,,1.44,2022-12-31,
202303,M83066,7738.0,9.333333334,,,0.533333333,9.48,,1.44,2023-03-31,
202306,M83066,7841.0,9.333333334,,,0.533333333,8.68,,1.44,2023-06-30,
202309,M83066,7910.0,10.2,,,0.533333333,8.68,,1.44,2023-09-30,
202312,M83066,7928.0,8.973333334,,,0.533333333,8.68,,1.44,2023-12-31,
202403,M83066,7957.0,8.973333334,,,1.533333333,8.68,,1.44,2024-03-31,
202406,M83066,7982.0,8.973333334,,,1.533333333,8.68,,1.44,2024-06-30,
202409,M83066,8035.0,7.906666667,,,1.533333333,9.533333334,,2.44,2024-09-30,
202412,M83066,8007.0,8.973333334,,,1.533333333,9.533333334,,2.44,2024-12-31,
202503,M83066,7990.0,10.45333333,,,1.533333333,9.64,,2.36,2025-03-31,
202506,M83066,7968.0,9.386666667,,,1.533333333,8.64,,2.36,2025-06-30,
202509,M83066,7849.0,9.3866666669,,2.36,1.5333333333,11.5200000001,,,2025-09-30,
202512,M83066,7803.0,8.3200000002,,2.36,1.5333333333,9.8133333334,,,2025-12-31,
202603,M83066,7810.0,9.8133333335,,2.36,1.5333333333,10.1866666668,,,2026-03-31,
201803,M83067,5465.0,0.813333333,0.0,1.826666667,1.666666667,3.8,,,2018-03-31,0.0
201806,M83067,5473.0,0.813333333,0.0,1.96,1.666666667,3.733333333,,,2018-06-30,0.0
201809,M83067,5479.0,0.813333333,0.0,1.96,2.093333333,,,,2018-09-30,0.0
201812,M83067,7271.0,0.813333333,0.0,1.96,2.093333333,3.896555831,,,2018-12-31,0.0
201903,M83067,8030.0,0.813333333,0.0,1.96,2.093333333,3.897984181,,,2019-03-31,0.0
201906,M83067,8031.0,0.813333333,,,2.093333333,5.247569345,0.0,1.96,2019-06-30,
201909,M83067,8013.0,0.813333333,0.0,1.96,2.093333333,5.254137926,,,2019-09-30,0.0
201912,M83067,8018.0,1.256410256,,,1.666666667,5.306666667,0.213333333,1.96,2019-12-31,
202006,M83067,7958.0,1.026666667,,,1.666666667,5.306666667,0.213333333,1.96,2020-06-30,
202009,M83067,7939.0,1.426666667,,,1.666666667,6.286666667,0.213333333,1.973333333,2020-09-30,
202012,M83067,7930.0,1.213333333,,,1.666666667,6.286666667,0.213333333,1.973333333,2020-12-31,
202103,M83067,7955.0,1.278974359,,,1.666666667,6.286666667,0.213333333,1.973333333,2021-03-31,
202106,M83067,7980.0,1.213333333,,,1.666666667,6.286666667,,1.973333333,2021-06-30,
202109,M83067,8053.0,1.213333333,,,1.666666667,6.286666667,,1.973333333,2021-09-30,
202112,M83067,8101.0,1.213333333,,,1.813333333,5.486666667,,1.973333333,2021-12-31,
202203,M83067,8131.0,1.213333333,,,1.813333333,5.993333333,,1.973333333,2022-03-31,
202206,M83067,8117.0,1.213333333,,,1.813333333,6.153333333,,1.973333333,2022-06-30,
202209,M83067,8198.0,1.213333333,,,1.546666667,5.753333333,,1.973333333,2022-09-30,
202212,M83067,8260.0,1.213333333,,,1.093333333,5.326666667,,1.973333333,2022-12-31,
202303,M83067,8252.0,1.213333333,,,1.093333333,5.726666667,,1.973333333,2023-03-31,
202306,M83067,8271.0,1.213333333,,,1.093333333,5.726666667,,1.973333333,2023-06-30,
202309,M83067,8278.0,1.213333333,,,1.093333333,6.153333333,,1.973333333,2023-09-30,
202312,M83067,8493.0,1.213333333,,,1.093333333,6.86,,1.973333333,2023-12-31,
202403,M83067,8449.0,1.213333333,,,1.093333333,6.38,,1.973333333,2024-03-31,
202406,M83067,8416.0,1.213333333,,,1.093333333,6.86,,1.973333333,2024-06-30,
202409,M83067,8379.0,1.213333333,,,1.093333333,6.86,,1.973333333,2024-09-30,
202412,M83067,7903.0,1.213333333,,,1.093333333,6.86,,1.973333333,2024-12-31,
202503,M83067,7938.0,1.213333333,,,1.093333333,6.86,,1.32,2025-03-31,
202506,M83067,7899.0,1.213333333,,,1.093333333,6.86,,1.32,2025-06-30,
202509,M83067,7920.0,1.0,,1.32,1.0933333334,6.86,,,2025-09-30,
202512,M83067,7989.0,1.6533333333,,3.0666666666,1.0933333334,5.7933333334,,,2025-12-31,
202603,M83067,7960.0,1.6533333333,,2.2133333333,1.5466666667,6.6733333334,,,2026-03-31,
201803,M83068,11907.0,2.706666667,2.706666667,3.68,1.946666667,12.76,,,2018-03-31,2.2731726438229614
201806,M83068,12009.0,2.706666667,2.706666667,3.68,1.946666667,12.76,,,2018-06-30,2.2538651569656087
201809,M83068,12053.0,4.413333333,2.706666667,4.533333333,1.946666667,12.76,,,2018-09-30,2.245637324317597
201812,M83068,12155.0,5.48,2.706666667,4.533333333,1.813333333,12.76,,,2018-12-31,2.226792815302345
201903,M83068,12165.0,5.48,2.706666667,4.253333333,1.813333333,11.28,,,2019-03-31,2.2249623238799834
201906,M83068,14603.0,5.16,,,1.813333333,14.26666667,3.026666667,4.253333333,2019-06-30,
201909,M83068,14565.0,4.533333333,3.466666667,5.253333333,1.813333333,14.26666667,,,2019-09-30,2.380135027119808
201912,M83068,14551.0,5.28,,,1.813333333,13.93333333,3.466666667,5.253333333,2019-12-31,
202006,M83068,14678.0,6.133333333,,,1.146666667,13.48,4.32,5.253333333,2020-06-30,
202009,M83068,14589.0,5.386666667,,,1.146666667,13.48,4.32,5.253333333,2020-09-30,
202012,M83068,14641.0,5.386666667,,,1.146666667,13.48,4.32,5.253333333,2020-12-31,
202103,M83068,14588.0,5.386666667,,,1.146666667,13.48,4.32,5.253333333,2021-03-31,
202106,M83068,14548.0,5.253333333,,,1.6,13.48,,5.3,2021-06-30,
202109,M83068,14591.0,6.32,,,1.6,13.48,,5.246666667,2021-09-30,
202112,M83068,14586.0,6.32,,,1.6,13.88,,6.046666667,2021-12-31,
202203,M83068,14589.0,6.32,,,1.6,14.13333333,,6.166666667,2022-03-31,
202206,M83068,14659.0,6.32,,,1.6,13.81333333,,6.166666667,2022-06-30,
202209,M83068,14684.0,4.813333333,,,3.08,15.12,,6.166666667,2022-09-30,
202212,M83068,14727.0,5.56,,,1.36,15.09333333,,6.7,2022-12-31,
202303,M83068,14759.0,5.56,,,1.2,15.10666667,,7.106666667,2023-03-31,
202306,M83068,14789.0,7.306666667,,,1.2,14.41333333,,6.706666667,2023-06-30,
202309,M83068,14825.0,6.24,,,1.2,14.29333333,,6.706666667,2023-09-30,
202312,M83068,14827.0,6.24,,,1.733333333,13.49333333,,6.853333333,2023-12-31,
202403,M83068,14900.0,5.373333333,,,1.733333333,13.49333333,,5.933333333,2024-03-31,
202406,M83068,14932.0,5.586666667,,,1.733333333,13.49333333,,7.133333333,2024-06-30,
202409,M83068,14961.0,6.146666667,,,1.733333333,13.49333333,,7.133333333,2024-09-30,
202412,M83068,14968.0,6.253333333,,,1.733333333,14.88,,6.053333333,2024-12-31,
202503,M83068,14958.0,6.253333333,,,1.253333333,14.88,,5.52,2025-03-31,
202506,M83068,14953.0,6.893333333,,,1.733333333,14.88,,4.986666667,2025-06-30,
202509,M83068,14873.0,6.2533333334,,4.9866666667,1.7333333333,14.8800000001,,,2025-09-30,
202512,M83068,14761.0,6.2533333334,,4.9866666667,1.7333333333,14.1066666667,,,2025-12-31,
202603,M83068,14709.0,5.9333333334,,4.9866666667,1.7333333333,13.8266666667,,,2026-03-31,
201803,M83069,13926.0,5.3688,5.3688,5.466666667,1.653333333,17.74,,,2018-03-31,3.8552348125807843
201806,M83069,13979.0,4.4888,4.4888,5.466666667,1.653333333,18.46,,,2018-06-30,3.2111023678374706
201809,M83069,14138.0,6.195466667,4.4888,5.466666667,1.853333333,17.7,,,2018-09-30,3.174989390295657
201812,M83069,14246.0,7.475466667,4.4888,5.466666667,2.84,18.31333333,,,2018-12-31,3.1509195563667
201903,M83069,14355.0,7.59854359,4.4888,5.466666667,2.84,18.84,,,2019-03-31,3.126994078718217
201906,M83069,14437.0,6.035466667,,,2.84,18.84,4.9688,5.466666667,2019-06-30,
201909,M83069,14527.0,7.606748718,5.662133333,6.453333333,2.653333333,20.05333333,,,2019-09-30,3.897661824877814
201912,M83069,14563.0,7.200594872,,,2.653333333,20.88666667,5.662133333,6.453333333,2019-12-31,
202006,M83069,14624.0,7.475466667,,,2.653333333,21.79333333,5.7688,6.533333333,2020-06-30,
202009,M83069,14667.0,7.262133333,,,2.453333333,21.20666667,6.622133333,8.186666667,2020-09-30,
202012,M83069,14697.0,7.6888,,,2.64,21.07333333,6.622133333,9.173333333,2020-12-31,
202103,M83069,14844.0,7.6888,,,2.64,22.19333333,6.622133333,9.173333333,2021-03-31,
202106,M83069,14888.0,6.275466667,,,3.626666667,22.28666667,,8.56,2021-06-30,
202109,M83069,14978.0,8.4088,,,3.946666667,21.55333333,,8.56,2021-09-30,
202112,M83069,15054.0,8.4088,,,3.946666667,21.78666667,,8.56,2021-12-31,
202203,M83069,15137.0,6.275466667,,,3.946666667,21.78666667,,8.56,2022-03-31,
202206,M83069,15255.0,4.942133333,,,2.773333333,19.8,,6.586666667,2022-06-30,
202209,M83069,15356.0,5.555466667,,,3.36,20.14,,7.573333333,2022-09-30,
202212,M83069,15399.0,6.222133333,,,4.88,22.42666667,,8.333333333,2022-12-31,
202303,M83069,15444.0,5.822133333,,,4.88,20.72,,9.28,2023-03-31,
202306,M83069,15508.0,6.675466667,,,4.88,20.72,,9.28,2023-06-30,
202309,M83069,15573.0,6.702133333,,,4.88,21.48,,9.28,2023-09-30,
202312,M83069,15647.0,6.702133333,,,4.88,21.48,,9.28,2023-12-31,
202403,M83069,15656.0,5.8488,,,4.88,21.48,,9.28,2024-03-31,
202406,M83069,15699.0,7.315466667,,,4.88,20.12,,9.053333333,2024-06-30,
202409,M83069,15738.0,6.9688,,,4.88,19.13333333,,8.293333333,2024-09-30,
202412,M83069,15760.0,6.115466667,,,4.88,19.13333333,,8.293333333,2024-12-31,
202503,M83069,15800.0,6.115466667,,,4.88,19.13333333,,8.293333333,2025-03-31,
202506,M83069,15865.0,6.222133333,,,4.88,18.94,,9.28,2025-06-30,
202509,M83069,15946.0,6.4354666667,,9.2800000001,4.8800000001,18.9400000002,,,2025-09-30,
202512,M83069,15957.0,6.4354666667,,9.2800000001,4.8800000001,18.9400000002,,,2025-12-31,
202603,M83069,15945.0,6.2221333333,,9.2800000001,4.8800000001,18.9400000002,,,2026-03-31,
201803,M83070,8073.0,4.266666667,4.266666667,2.506666667,1.413333333,10.83333333,,,2018-03-31,5.285106734794995
201806,M83070,8102.0,4.266666667,4.266666667,2.506666667,1.093333333,9.913333334,,,2018-06-30,5.266189418662059
201809,M83070,8089.0,8.106666667,3.2,2.506666667,1.093333333,10.9,,,2018-09-30,3.9559896155272596
201812,M83070,8114.0,5.333333334,3.2,2.506666667,3.04,10.9,,,2018-12-31,3.9438008380576783
201903,M83070,8076.0,6.56,3.2,2.506666667,3.04,10.9,,,2019-03-31,3.9623576027736505
201906,M83070,8071.0,6.4,,,3.04,10.9,3.2,2.506666667,2019-06-30,
201909,M83070,8114.0,7.466666667,3.2,2.506666667,3.04,10.9,,,2019-09-30,3.9438008380576783
201912,M83070,8105.0,8.533333334,,,3.04,10.9,3.2,2.506666667,2019-12-31,
202006,M83070,8113.0,8.533333334,,,4.213333333,11.36,3.2,2.693333333,2020-06-30,
202009,M83070,8151.0,8.533333334,,,4.213333333,11.36,3.2,2.693333333,2020-09-30,
202012,M83070,8161.0,7.466666667,,,4.213333333,11.36,3.2,2.693333333,2020-12-31,
202103,M83070,8050.0,7.466666667,,,4.213333333,11.36,3.2,2.693333333,2021-03-31,
202106,M83070,8090.0,7.04,,,4.213333333,11.36,,2.693333333,2021-06-30,
202109,M83070,8225.0,7.893333334,,,4.213333333,11.36,,2.693333333,2021-09-30,
202112,M83070,8315.0,8.0,,,2.6,13.45333333,,1.293333333,2021-12-31,
202203,M83070,8314.0,8.0,,,2.6,13.45333333,,1.293333333,2022-03-31,
202206,M83070,8337.0,8.0,,,2.6,13.45333333,,1.293333333,2022-06-30,
202209,M83070,8353.0,6.933333334,,,2.6,14.17333333,,1.293333333,2022-09-30,
202212,M83070,8361.0,7.146666667,,,2.6,14.17333333,,1.293333333,2022-12-31,
202303,M83070,8333.0,8.0,,,3.24,15.0,,3.32,2023-03-31,
202306,M83070,8331.0,7.253333334,,,3.24,15.0,,3.32,2023-06-30,
202309,M83070,8332.0,9.6,,,3.24,15.0,,3.32,2023-09-30,
202312,M83070,8307.0,8.32,,,4.24,15.0,,3.32,2023-12-31,
202403,M83070,8254.0,8.346666667,,,4.24,14.0,,3.32,2024-03-31,
202406,M83070,8262.0,7.28,,,4.453333333,13.0,,3.32,2024-06-30,
202409,M83070,8308.0,8.346666667,,,4.453333333,12.88,,3.32,2024-09-30,
202412,M83070,8307.0,11.01333333,,,4.453333333,12.88,,3.32,2024-12-31,
202503,M83070,8344.0,11.01333333,,,4.453333333,12.88,,3.32,2025-03-31,
202506,M83070,8368.0,11.86666667,,,4.453333333,12.88,,3.32,2025-06-30,
202509,M83070,8477.0,8.1333333335,,3.32,4.4533333333,15.9599999999,,,2025-09-30,
202512,M83070,8413.0,6.2133333335,,3.32,4.4533333333,15.9599999999,,,2025-12-31,
202603,M83070,8228.0,12.6133333337,,3.32,4.4533333333,15.9599999999,,,2026-03-31,
201803,M83071,12437.0,6.0,6.0,8.666666667,4.32,14.44,,,2018-03-31,4.824314545308354
201806,M83071,12438.0,6.0,6.0,8.666666667,4.453333333,14.44,,,2018-06-30,4.82392667631452
201809,M83071,12434.0,7.066666667,6.0,7.6,,15.22666667,,,2018-09-30,4.825478526620556
201812,M83071,12418.0,7.066666667,6.0,6.56,4.704490396,14.24,,,2018-12-31,4.83169592526977
201903,M83071,12454.0,6.266666667,5.2,6.56,4.707341515,13.25333333,,,2019-03-31,4.175365344467641
201906,M83071,12479.0,5.84,,,4.000162218,13.25333333,5.2,8.12,2019-06-30,
201909,M83071,12475.0,8.186666667,7.12,7.293333333,3.981547204,13.25333333,,,2019-09-30,5.707414829659318
201912,M83071,12491.0,7.12,,,4.269158621,12.72,7.12,7.293333333,2019-12-31,
202006,M83071,12481.0,6.32,,,4.253571444,13.70666667,6.32,8.12,2020-06-30,
202009,M83071,12437.0,7.582955322,,,3.6,13.04,6.942955322,7.293333333,2020-09-30,
202012,M83071,12382.0,8.981713242,,,3.106666667,12.48,6.346666667,7.253333333,2020-12-31,
202103,M83071,12373.0,9.465822082,,,3.106666667,13.01333333,6.346666667,7.253333333,2021-03-31,
202106,M83071,12399.0,7.53984989,,,3.106666667,13.01333333,,6.64,2021-06-30,
202109,M83071,12367.0,6.890945594,,,3.106666667,13.54666667,,6.64,2021-09-30,
202112,M83071,12349.0,6.453333334,,,3.106666667,12.72,,6.64,2021-12-31,
202203,M83071,12295.0,5.386666667,,,3.106666667,12.72,,6.64,2022-03-31,
202206,M83071,12264.0,5.44,,,3.106666667,13.49333333,,5.706666667,2022-06-30,
202209,M83071,12257.0,6.72,,,3.106666667,13.49333333,,6.346666667,2022-09-30,
202212,M83071,12138.0,5.92,,,3.106666667,13.09333333,,6.346666667,2022-12-31,
202303,M83071,12078.0,6.92,,,2.306666667,12.26666667,,6.346666667,2023-03-31,
202306,M83071,11981.0,6.92,,,2.973333333,12.26666667,,5.36,2023-06-30,
202309,M83071,11939.0,7.373333334,,,2.973333333,12.26666667,,5.36,2023-09-30,
202312,M83071,11892.0,7.373333334,,,2.973333333,12.26666667,,5.36,2023-12-31,
202403,M83071,11800.0,7.826666667,,,2.973333333,12.26666667,,4.853333333,2024-03-31,
202406,M83071,11760.0,7.186666667,,,2.973333333,12.97333333,,4.853333333,2024-06-30,
202409,M83071,11734.0,6.76,,,2.973333333,12.97333333,,4.853333333,2024-09-30,
202412,M83071,11696.0,7.213333334,,,2.973333333,13.22666667,,4.853333333,2024-12-31,
202503,M83071,11665.0,7.24,,,3.346666667,13.57333333,,4.52,2025-03-31,
202506,M83071,11589.0,7.48,,,3.346666667,12.90666667,,4.093333333,2025-06-30,
202509,M83071,11576.0,8.0933333335,,4.0933333333,3.3466666667,12.9066666668,,,2025-09-30,
202512,M83071,11527.0,7.2400000002,,4.0933333333,3.3466666667,12.1066666668,,,2025-12-31,
202603,M83071,11517.0,8.0933333335,,4.0933333333,3.3466666667,12.1066666668,,,2026-03-31,
201803,M83072,11407.0,1.48,1.48,3.64,,13.56,,,2018-03-31,1.2974489348645568
201806,M83072,11430.0,1.48,1.48,3.64,,13.56,,,2018-06-30,1.294838145231846
201809,M83072,11475.0,2.546666667,1.48,4.306666667,,12.89333333,,,2018-09-30,1.289760348583878
201812,M83072,11447.0,2.546666667,1.48,4.306666667,,12.89333333,,,2018-12-31,1.292915174281471
201903,M83072,11444.0,2.546666667,1.48,4.306666667,,13.69333333,,,2019-03-31,1.2932541069556098
201906,M83072,11499.0,2.546666667,,,,13.69333333,1.48,4.306666667,2019-06-30,
201909,M83072,11524.0,2.226666667,1.48,3.84,0.6,13.69333333,,,2019-09-30,1.2842762929538354
201912,M83072,11532.0,2.226666667,,,0.6,14.62666667,1.48,3.84,2019-12-31,
202006,M83072,11552.0,2.226666667,,,1.586666667,13.82666667,1.48,3.84,2020-06-30,
202009,M83072,11603.0,1.48,,,2.573333333,14.81333333,1.48,3.84,2020-09-30,
202012,M83072,11586.0,2.333333333,,,2.573333333,14.10666667,1.48,4.16,2020-12-31,
202103,M83072,11583.0,5.533333333,,,2.573333333,14.10666667,3.613333333,3.56,2021-03-31,
202106,M83072,11524.0,5.533333333,,,1.586666667,15.44,,4.546666667,2021-06-30,
202109,M83072,11455.0,5.32,,,1.586666667,14.64,,4.546666667,2021-09-30,
202112,M83072,11438.0,1.92,,,1.586666667,14.57333333,,4.28,2021-12-31,
202203,M83072,11401.0,1.92,,,3.56,14.57333333,,4.28,2022-03-31,
202206,M83072,11344.0,1.92,,,3.56,14.57333333,,4.28,2022-06-30,
202209,M83072,11279.0,2.773333333,,,3.56,14.57333333,,4.28,2022-09-30,
202212,M83072,11225.0,3.626666667,,,2.573333333,14.57333333,,4.546666667,2022-12-31,
202303,M83072,11180.0,2.986666667,,,1.586666667,15.69333333,,4.546666667,2023-03-31,
202306,M83072,11154.0,1.92,,,2.573333333,13.90666667,,4.36,2023-06-30,
202309,M83072,11235.0,2.373333333,,,1.586666667,14.65333333,,4.36,2023-09-30,
202312,M83072,11308.0,3.44,,,1.586666667,14.76,,4.36,2023-12-31,
202403,M83072,11971.0,3.44,,,1.586666667,14.76,,4.36,2024-03-31,
202406,M83072,11928.0,3.44,,,0.6,16.44,,3.373333333,2024-06-30,
202409,M83072,11861.0,3.866666667,,,0.6,16.08,,3.373333333,2024-09-30,
202412,M83072,11762.0,5.92,,,1.346666667,15.25333333,,3.373333333,2024-12-31,
202503,M83072,11710.0,6.586666667,,,1.346666667,16.34666667,,3.373333333,2025-03-31,
202506,M83072,11626.0,6.586666667,,,2.333333333,17.33333333,,2.573333333,2025-06-30,
