month,gp_code,supplier,oc_total,oc_clinical,oc_admin,oc_rate_1k,list_size,oc_capability,oc_usage
2024-07,M86029,"AT TECHNOLOGY SERVICES LIMITED, ACCURX LIMITED",138.0,72.0,66.0,6.674727932285369,20675.0,1.0,1.0
2024-07,M86030,ACCURX LIMITED,29.0,3.0,26.0,4.997415130105118,5803.0,1.0,1.0
2024-07,M86032,ACCURX LIMITED,502.0,131.0,371.0,39.95542820757721,12564.0,1.0,1.0
2024-07,M86033,ACCURX LIMITED,135.0,61.0,74.0,30.857142857142858,4375.0,1.0,1.0
2024-07,M86034,ACCURX LIMITED,52.0,1.0,51.0,4.97084408756333,10461.0,1.0,1.0
2024-07,M86035,ACCURX LIMITED,342.0,74.0,268.0,40.85045389393216,8372.0,1.0,1.0
2024-07,M86037,ACCURX LIMITED,4.0,3.0,1.0,1.034393586759762,3867.0,1.0,1.0
2024-07,M86038,ACCURX LIMITED,14.0,4.0,10.0,5.094614264919942,2748.0,1.0,1.0
2024-07,M86039,ACCURX LIMITED,54.0,20.0,34.0,11.297071129707112,4780.0,1.0,1.0
2024-07,M86040,ACCURX LIMITED,256.0,207.0,49.0,62.46949731576379,4098.0,1.0,1.0
2024-07,M86041,EMIS HEALTH SECONDARY CARE,0.0,0.0,0.0,0.0,10255.0,1.0,0.0
2024-07,M86044,ACCURX LIMITED,100.0,48.0,52.0,21.061499578770007,4748.0,1.0,1.0
2024-07,M86045,ACCURX LIMITED,142.0,57.0,85.0,18.23083836179228,7789.0,1.0,1.0
2024-07,M86046,ACCURX LIMITED,33.0,19.0,14.0,6.003274513370929,5497.0,1.0,1.0
2024-07,M86048,ACCURX LIMITED,2101.0,1718.0,383.0,254.4507690444472,8257.0,1.0,1.0
2024-07,M86605,ACCURX LIMITED,54.0,12.0,42.0,18.09045226130653,2985.0,1.0,1.0
2024-07,M86610,ACCURX LIMITED,1179.0,757.0,422.0,236.3672814755413,4988.0,1.0,1.0
2024-07,M86612,ACCURX LIMITED,23.0,7.0,16.0,5.800756620428752,3965.0,1.0,1.0
2024-07,M86617,ACCURX LIMITED,14.0,3.0,11.0,3.133393017009848,4468.0,1.0,1.0
2024-07,M86622,ACCURX LIMITED,178.0,51.0,127.0,52.046783625731,3420.0,1.0,1.0
2024-07,M86624,ACCURX LIMITED,264.0,131.0,133.0,21.97253433208489,12015.0,1.0,1.0
2024-07,M86627,ACCURX LIMITED,13.0,3.0,10.0,1.858736059479554,6994.0,1.0,1.0
2024-07,M86633,ACCURX LIMITED,17.0,11.0,6.0,3.002472624514306,5662.0,1.0,1.0
2024-07,M86638,ACCURX LIMITED,0.0,0.0,0.0,0.0,6694.0,1.0,0.0
2024-07,M87001,ACCURX LIMITED,40.0,19.0,21.0,6.007810153199159,6658.0,1.0,1.0
2024-07,M87003,None/Unknown,0.0,0.0,0.0,0.0,19072.0,0.0,0.0
2024-07,M87005,None/Unknown,0.0,0.0,0.0,0.0,12778.0,0.0,0.0
2024-07,M87006,None/Unknown,0.0,0.0,0.0,0.0,8641.0,0.0,0.0
2024-07,M87007,ACCURX LIMITED,96.0,12.0,84.0,8.232570105479805,11661.0,1.0,1.0
2024-07,M87008,None/Unknown,0.0,0.0,0.0,0.0,8422.0,0.0,0.0
2024-07,M87009,None/Unknown,0.0,0.0,0.0,0.0,16831.0,0.0,0.0
2024-07,M87010,None/Unknown,0.0,0.0,0.0,0.0,9056.0,0.0,0.0
2024-07,M87011,None/Unknown,0.0,0.0,0.0,0.0,27903.0,0.0,0.0
2024-07,M87012,ACCURX LIMITED,73.0,16.0,57.0,10.101010101010102,7227.0,1.0,1.0
2024-07,M87013,ACCURX LIMITED,34.0,22.0,12.0,2.972287787394003,11439.0,1.0,1.0
2024-07,M87014,ACCURX LIMITED,1401.0,801.0,600.0,174.44901008591705,8031.0,1.0,1.0
2024-07,M87015,ACCURX LIMITED,49.0,21.0,28.0,6.0233558696988325,8135.0,1.0,1.0
2024-07,M87016,ACCURX LIMITED,160.0,21.0,139.0,22.788776527560177,7021.0,1.0,1.0
2024-07,M87017,None/Unknown,0.0,0.0,0.0,0.0,8606.0,0.0,0.0
2024-07,M87018,None/Unknown,0.0,0.0,0.0,0.0,7164.0,0.0,0.0
2024-07,M87019,None/Unknown,0.0,0.0,0.0,0.0,6065.0,0.0,0.0
2024-07,M87020,ACCURX LIMITED,1266.0,666.0,600.0,134.42344446803992,9418.0,1.0,1.0
2024-07,M87021,ACCURX LIMITED,147.0,53.0,94.0,19.14311759343665,7679.0,1.0,1.0
2024-07,M87023,None/Unknown,0.0,0.0,0.0,0.0,9668.0,0.0,0.0
2024-07,M87024,None/Unknown,0.0,0.0,0.0,0.0,22494.0,0.0,0.0
2024-07,M87025,None/Unknown,0.0,0.0,0.0,0.0,5015.0,0.0,0.0
2024-07,M87026,None/Unknown,0.0,0.0,0.0,0.0,5985.0,0.0,0.0
2024-07,M87027,None/Unknown,0.0,0.0,0.0,0.0,4518.0,0.0,0.0
2024-07,M87028,None/Unknown,0.0,0.0,0.0,0.0,8433.0,0.0,0.0
2024-07,M87030,None/Unknown,0.0,0.0,0.0,0.0,4399.0,0.0,0.0
2024-07,M87034,ACCURX LIMITED,1638.0,964.0,674.0,284.47377561653354,5758.0,1.0,1.0
2024-07,M87036,None/Unknown,0.0,0.0,0.0,0.0,3867.0,0.0,0.0
2024-07,M87037,ACCURX LIMITED,477.0,39.0,438.0,62.54917387883556,7626.0,1.0,1.0
2024-07,M87041,ACCURX LIMITED,22.0,8.0,14.0,3.6721749290602568,5991.0,1.0,1.0
2024-07,M87601,None/Unknown,0.0,0.0,0.0,0.0,6995.0,0.0,0.0
2024-07,M87602,ACCURX LIMITED,272.0,37.0,235.0,27.3174650999297,9957.0,1.0,1.0
2024-07,M87605,None/Unknown,0.0,0.0,0.0,0.0,4470.0,0.0,0.0
2024-07,M87612,None/Unknown,0.0,0.0,0.0,0.0,2456.0,0.0,0.0
2024-07,M87617,None/Unknown,0.0,0.0,0.0,0.0,6245.0,0.0,0.0
2024-07,M87618,None/Unknown,0.0,0.0,0.0,0.0,2880.0,0.0,0.0
2024-07,M87620,ACCURX LIMITED,184.0,94.0,90.0,27.99756542909312,6572.0,1.0,1.0
2024-07,M87621,ACCURX LIMITED,48.0,15.0,33.0,17.16124419020379,2797.0,1.0,1.0
2024-07,M87623,ACCURX LIMITED,38.0,18.0,20.0,11.677934849416102,3254.0,1.0,1.0
2024-07,M87628,None/Unknown,0.0,0.0,0.0,0.0,3565.0,0.0,0.0
2024-07,M87638,None/Unknown,0.0,0.0,0.0,0.0,3900.0,0.0,0.0
2024-07,M88001,ACCURX LIMITED,213.0,144.0,69.0,20.77440749049059,10253.0,1.0,1.0
2024-07,M88002,ACCURX LIMITED,90.0,47.0,43.0,9.545020680878142,9429.0,1.0,1.0
2024-07,M88003,ACCURX LIMITED,36.0,17.0,19.0,3.047232097511427,11814.0,1.0,1.0
2024-07,M88004,CONTINUUM HEALTH LIMITED,2649.0,1948.0,701.0,64.34922023028713,41166.0,1.0,1.0
2024-07,M88006,ACCURX LIMITED,62.0,45.0,17.0,5.133725262896414,12077.0,1.0,1.0
2024-07,M88007,ACCURX LIMITED,213.0,114.0,99.0,21.817064426917955,9763.0,1.0,1.0
2024-07,M88008,ACCURX LIMITED,36.0,19.0,17.0,6.805293005671078,5290.0,1.0,1.0
2024-07,M88009,ACCURX LIMITED,48.0,25.0,23.0,4.944375772558714,9708.0,1.0,1.0
2024-07,M88010,ACCURX LIMITED,48.0,29.0,19.0,5.380562717184173,8921.0,1.0,1.0
2024-07,M88013,ACCURX LIMITED,69.0,47.0,22.0,4.781042128603104,14432.0,1.0,1.0
2024-07,M88014,ACCURX LIMITED,31.0,9.0,22.0,4.792085330035555,6469.0,1.0,1.0
2024-07,M88015,ACCURX LIMITED,47.0,35.0,12.0,4.310344827586206,10904.0,1.0,1.0
2024-07,M88016,ACCURX LIMITED,15.0,8.0,7.0,5.516734093416698,2719.0,1.0,1.0
2024-07,M88018,ACCURX LIMITED,106.0,20.0,86.0,4.919935019726154,21545.0,1.0,1.0
2024-07,M88019,ACCURX LIMITED,3.0,1.0,2.0,0.9569377990430622,3135.0,1.0,1.0
2024-07,M88020,None/Unknown,0.0,0.0,0.0,0.0,12905.0,0.0,0.0
2024-07,M88021,ACCURX LIMITED,37.0,19.0,18.0,3.315709292947397,11159.0,1.0,1.0
2024-07,M88022,ACCURX LIMITED,24.0,8.0,16.0,6.430868167202572,3732.0,1.0,1.0
2024-07,M88023,ACCURX LIMITED,11.0,5.0,6.0,1.8682065217391304,5888.0,1.0,1.0
2024-07,M88026,ACCURX LIMITED,75.0,47.0,28.0,12.868908716540837,5828.0,1.0,1.0
2024-07,M88030,ACCURX LIMITED,42.0,16.0,21.0,6.717850287907869,6252.0,1.0,1.0
2024-07,M88031,ACCURX LIMITED,30.0,11.0,19.0,7.132667617689016,4206.0,1.0,1.0
2024-07,M88035,ACCURX LIMITED,24.0,16.0,8.0,6.423982869379015,3736.0,1.0,1.0
2024-07,M88038,ACCURX LIMITED,124.0,60.0,64.0,8.931143762604437,13884.0,1.0,1.0
2024-07,M88040,ACCURX LIMITED,0.0,0.0,0.0,0.0,6855.0,1.0,0.0
2024-07,M88041,ACCURX LIMITED,7.0,2.0,5.0,1.9740552735476595,3546.0,1.0,1.0
2024-07,M88042,ACCURX LIMITED,34.0,15.0,19.0,6.111810174366349,5563.0,1.0,1.0
2024-07,M88043,ACCURX LIMITED,62.0,21.0,41.0,8.390851265394504,7389.0,1.0,1.0
2024-07,M88600,ACCURX LIMITED,19.0,3.0,16.0,4.727544165215228,4019.0,1.0,1.0
2024-07,M88610,ACCURX LIMITED,4.0,1.0,3.0,0.8102086287218959,4937.0,1.0,1.0
2024-07,M88612,ACCURX LIMITED,3.0,1.0,2.0,0.7692307692307693,3900.0,1.0,1.0
2024-07,M88616,ACCURX LIMITED,1305.0,1265.0,40.0,78.40192249924903,16645.0,1.0,1.0
2024-07,M88618,ACCURX LIMITED,4.0,0.0,4.0,1.9656019656019657,2035.0,1.0,1.0
2024-07,M88619,ACCURX LIMITED,0.0,0.0,0.0,0.0,10677.0,1.0,0.0
2024-07,M88620,ACCURX LIMITED,9.0,2.0,7.0,2.723970944309927,3304.0,1.0,1.0
2024-07,M88625,ACCURX LIMITED,3.0,1.0,2.0,0.8894159501927068,3373.0,1.0,1.0
2024-07,M88626,ACCURX LIMITED,3.0,3.0,0.0,0.8248556502612042,3637.0,1.0,1.0
2024-07,M88628,ACCURX LIMITED,15.0,5.0,10.0,4.393673110720563,3414.0,1.0,1.0
2024-07,M88630,ACCURX LIMITED,21.0,10.0,11.0,4.072924747866563,5156.0,1.0,1.0
2024-07,M88633,ACCURX LIMITED,49.0,32.0,17.0,7.070707070707071,6930.0,1.0,1.0
2024-07,M88635,ACCURX LIMITED,7.0,1.0,6.0,3.2725572697522205,2139.0,1.0,1.0
2024-07,M88639,ACCURX LIMITED,21.0,11.0,10.0,6.261180679785332,3354.0,1.0,1.0
2024-07,M88640,ACCURX LIMITED,5.0,2.0,3.0,1.2696800406297613,3938.0,1.0,1.0
2024-07,M88643,ACCURX LIMITED,47.0,15.0,32.0,8.734435978442669,5381.0,1.0,1.0
2024-07,M88645,ACCURX LIMITED,87.0,31.0,56.0,9.126193223539284,9533.0,1.0,1.0
2024-07,M88646,ACCURX LIMITED,4.0,2.0,2.0,1.5649452269170578,2556.0,1.0,1.0
2024-07,M88647,ACCURX LIMITED,110.0,8.0,102.0,18.910091112257177,5817.0,1.0,1.0
2024-07,M89001,None/Unknown,0.0,0.0,0.0,0.0,3620.0,0.0,0.0
2024-07,M89002,AT TECHNOLOGY SERVICES LIMITED,0.0,0.0,0.0,0.0,6319.0,1.0,0.0
2024-07,M89003,PATCHS HEALTH LIMITED,3665.0,2929.0,736.0,92.57154403778635,39591.0,1.0,1.0
2024-07,M89005,ACCURX LIMITED,10.0,0.0,10.0,1.180637544273908,8470.0,1.0,1.0
2024-07,M89007,ACCURX LIMITED,11.0,3.0,8.0,1.6817000458645468,6541.0,1.0,1.0
2024-07,M89008,ACCURX LIMITED,0.0,0.0,0.0,0.0,13571.0,1.0,0.0
2024-07,M89009,None/Unknown,0.0,0.0,0.0,0.0,11050.0,0.0,0.0
2024-07,M89010,ACCURX LIMITED,4094.0,2440.0,1654.0,372.927673528876,10978.0,1.0,1.0
2024-07,M89012,None/Unknown,0.0,0.0,0.0,0.0,11195.0,0.0,0.0
2024-07,M89013,ACCURX LIMITED,20.0,5.0,15.0,3.242016534284325,6169.0,1.0,1.0
2024-07,M89015,ACCURX LIMITED,65.0,35.0,30.0,5.259750768732805,12358.0,1.0,1.0
2024-07,M89016,None/Unknown,0.0,0.0,0.0,0.0,12847.0,0.0,0.0
2024-07,M89017,"ECONSULT HEALTH LIMITED, EMIS HEALTH SECONDARY CARE",1224.0,955.0,228.0,21.686746987951807,56440.0,1.0,1.0
2024-07,M89019,ACCURX LIMITED,72.0,15.0,57.0,6.438919692362726,11182.0,1.0,1.0
2024-07,M89021,None/Unknown,0.0,0.0,0.0,0.0,4757.0,0.0,0.0
2024-07,M89024,ACCURX LIMITED,21.0,7.0,14.0,5.201882586078771,4037.0,1.0,1.0
2024-07,M89026,None/Unknown,0.0,0.0,0.0,0.0,10842.0,0.0,0.0
2024-07,M89027,ACCURX LIMITED,6.0,5.0,1.0,0.7370101953077017,8141.0,1.0,1.0
2024-07,M89030,None/Unknown,0.0,0.0,0.0,0.0,5896.0,0.0,0.0
2024-07,M89608,ACCURX LIMITED,17.0,1.0,16.0,4.678040726472207,3634.0,1.0,1.0
2024-07,M91003,ACCURX LIMITED,94.0,75.0,19.0,13.36556234892649,7033.0,1.0,1.0
2024-07,M91004,ACCURX LIMITED,685.0,580.0,105.0,68.79582203474942,9957.0,1.0,1.0
2024-07,M91006,ACCURX LIMITED,96.0,55.0,41.0,22.29965156794425,4305.0,1.0,1.0
2024-07,M91007,ACCURX LIMITED,3110.0,2041.0,1069.0,342.9264527511302,9069.0,1.0,1.0
2024-07,M91008,ACCURX LIMITED,539.0,454.0,85.0,55.20278574354773,9764.0,1.0,1.0
2024-07,M91009,ACCURX LIMITED,89.0,58.0,31.0,15.554002097168825,5722.0,1.0,1.0
2024-07,M91010,ACCURX LIMITED,590.0,489.0,101.0,66.15833146445391,8918.0,1.0,1.0
2024-07,M91013,ACCURX LIMITED,535.0,365.0,170.0,52.02255931544146,10284.0,1.0,1.0
2024-07,M91014,ACCURX LIMITED,20.0,13.0,7.0,6.246096189881324,3202.0,1.0,1.0
2024-07,M91015,ACCURX LIMITED,834.0,308.0,526.0,37.78029445073613,22075.0,1.0,1.0
2024-07,M91016,ACCURX LIMITED,2237.0,1366.0,871.0,323.2658959537572,6920.0,1.0,1.0
2024-07,M91017,ACCURX LIMITED,983.0,759.0,224.0,97.41353681498364,10091.0,1.0,1.0
2024-07,M91018,ACCURX LIMITED,124.0,79.0,45.0,28.505747126436784,4350.0,1.0,1.0
2024-07,M91019,ACCURX LIMITED,3383.0,2912.0,471.0,225.0532197977648,15032.0,1.0,1.0
2024-07,M91021,ACCURX LIMITED,113.0,72.0,41.0,14.19776353813293,7959.0,1.0,1.0
2024-07,M91024,ACCURX LIMITED,14.0,9.0,5.0,5.573248407643312,2512.0,1.0,1.0
2024-07,M91026,ACCURX LIMITED,169.0,22.0,147.0,29.74304822245688,5682.0,1.0,1.0
2024-07,M91028,ACCURX LIMITED,3077.0,2081.0,996.0,360.9807602064759,8524.0,1.0,1.0
2024-07,M91029,ACCURX LIMITED,155.0,71.0,84.0,27.443342776203966,5648.0,1.0,1.0
2024-07,M91032,ACCURX LIMITED,1320.0,1073.0,247.0,261.85280698274147,5041.0,1.0,1.0
2024-07,M91033,ACCURX LIMITED,51.0,21.0,30.0,8.126195028680689,6276.0,1.0,1.0
2024-07,M91034,ACCURX LIMITED,26.0,14.0,12.0,5.170013919268245,5029.0,1.0,1.0
2024-07,M91036,ACCURX LIMITED,63.0,40.0,23.0,16.9263836646964,3722.0,1.0,1.0
2024-07,M91602,ACCURX LIMITED,53.0,20.0,33.0,23.48249889233496,2257.0,1.0,1.0
2024-07,M91609,ACCURX LIMITED,33.0,11.0,22.0,15.77437858508604,2092.0,1.0,1.0
2024-07,M91611,ACCURX LIMITED,42.0,16.0,26.0,14.825273561595482,2833.0,1.0,1.0
2024-07,M91612,None/Unknown,0.0,0.0,0.0,0.0,3381.0,0.0,0.0
2024-07,M91613,ACCURX LIMITED,2776.0,2362.0,414.0,279.8105029734906,9921.0,1.0,1.0
2024-07,M91614,ACCURX LIMITED,138.0,102.0,36.0,16.13280336684592,8554.0,1.0,1.0
2024-07,M91616,ACCURX LIMITED,2605.0,1723.0,882.0,326.0325406758448,7990.0,1.0,1.0
2024-07,M91619,ACCURX LIMITED,193.0,72.0,121.0,31.83242619165429,6063.0,1.0,1.0
2024-07,M91621,ACCURX LIMITED,669.0,438.0,231.0,130.07972000777755,5143.0,1.0,1.0
2024-07,M91623,ACCURX LIMITED,370.0,279.0,91.0,188.29516539440203,1965.0,1.0,1.0
2024-07,M91624,ACCURX LIMITED,890.0,749.0,141.0,244.2371020856202,3644.0,1.0,1.0
2024-07,M91626,ACCURX LIMITED,106.0,38.0,68.0,22.92883409041748,4623.0,1.0,1.0
2024-07,M91628,ACCURX LIMITED,28.0,19.0,9.0,9.1294424519074,3067.0,1.0,1.0
2024-07,M91629,ACCURX LIMITED,926.0,759.0,167.0,131.2916489437119,7053.0,1.0,1.0
2024-07,M91637,ACCURX LIMITED,8.0,3.0,5.0,1.9885657469550089,4023.0,1.0,1.0
2024-07,M91639,ACCURX LIMITED,26.0,5.0,21.0,15.028901734104046,1730.0,1.0,1.0
2024-07,M91640,ACCURX LIMITED,29.0,15.0,14.0,7.21572530480219,4019.0,1.0,1.0
2024-07,M91641,ACCURX LIMITED,509.0,309.0,200.0,122.73932963588136,4147.0,1.0,1.0
2024-07,M91642,ACCURX LIMITED,6.0,2.0,4.0,3.5906642728904847,1671.0,1.0,1.0
2024-07,M91647,None/Unknown,0.0,0.0,0.0,0.0,5553.0,0.0,0.0
2024-07,M91650,ACCURX LIMITED,509.0,332.0,177.0,55.934065934065934,9100.0,1.0,1.0
2024-07,M91654,ACCURX LIMITED,58.0,35.0,23.0,17.884674683934627,3243.0,1.0,1.0
2024-07,M91659,ACCURX LIMITED,915.0,559.0,356.0,272.7272727272727,3355.0,1.0,1.0
2024-07,M91660,ACCURX LIMITED,1612.0,997.0,615.0,314.3525741029641,5128.0,1.0,1.0
2024-07,M92001,ACCURX LIMITED,40.0,7.0,33.0,11.699327288680902,3419.0,1.0,1.0
2024-07,M92004,ACCURX LIMITED,32.0,15.0,17.0,10.869565217391305,2944.0,1.0,1.0
2024-07,M92006,ACCURX LIMITED,1523.0,945.0,578.0,323.0116648992577,4715.0,1.0,1.0
2024-07,M92007,"EMIS HEALTH SECONDARY CARE, ACCURX LIMITED",206.0,88.0,118.0,28.783009640911,7157.0,1.0,1.0
2024-07,M92008,ACCURX LIMITED,59.0,29.0,30.0,4.587155963302752,12862.0,1.0,1.0
2024-07,M92009,ACCURX LIMITED,274.0,134.0,140.0,20.349053100631263,13465.0,1.0,1.0
2024-07,M92010,ACCURX LIMITED,55.0,18.0,37.0,4.765205337029977,11542.0,1.0,1.0
2024-07,M92011,ACCURX LIMITED,5328.0,3583.0,1745.0,188.33510074231177,28290.0,1.0,1.0
2024-07,M92012,ACCURX LIMITED,1.0,1.0,0.0,0.0855212520311297,11693.0,1.0,1.0
2024-07,M92013,ACCURX LIMITED,24.0,15.0,9.0,3.3121722329561134,7246.0,1.0,1.0
2024-07,M92015,ACCURX LIMITED,83.0,14.0,69.0,19.19962988665279,4323.0,1.0,1.0
2024-07,M92016,ACCURX LIMITED,455.0,322.0,133.0,20.0,22750.0,1.0,1.0
2024-07,M92019,ACCURX LIMITED,14.0,0.0,14.0,2.195045468798997,6378.0,1.0,1.0
2024-07,M92022,ACCURX LIMITED,84.0,42.0,42.0,19.91465149359886,4218.0,1.0,1.0
2024-07,M92026,ACCURX LIMITED,33.0,15.0,18.0,6.823821339950372,4836.0,1.0,1.0
2024-07,M92028,ACCURX LIMITED,243.0,86.0,157.0,25.787965616045845,9423.0,1.0,1.0
2024-07,M92029,"EMIS HEALTH SECONDARY CARE, ACCURX LIMITED",37.0,19.0,18.0,6.477591036414566,5712.0,1.0,1.0
2024-07,M92039,ACCURX LIMITED,1421.0,1106.0,315.0,206.6608493310064,6876.0,1.0,1.0
2024-07,M92040,ACCURX LIMITED,1632.0,1050.0,582.0,134.23260404671822,12158.0,1.0,1.0
2024-07,M92041,ACCURX LIMITED,23.0,5.0,18.0,4.933504933504933,4662.0,1.0,1.0
2024-07,M92043,ACCURX LIMITED,6.0,2.0,4.0,0.8327550312283137,7205.0,1.0,1.0
2024-07,M92607,ACCURX LIMITED,39.0,21.0,18.0,2.158631759561632,18067.0,1.0,1.0
2024-07,M92609,ACCURX LIMITED,22.0,4.0,18.0,3.639371381306865,6045.0,1.0,1.0
2024-07,M92612,ACCURX LIMITED,5259.0,4191.0,1068.0,136.0567096991178,38653.0,1.0,1.0
2024-07,M92627,ACCURX LIMITED,26.0,12.0,14.0,6.544173168890008,3973.0,1.0,1.0
2024-07,M92629,ACCURX LIMITED,40.0,15.0,25.0,9.70402717127608,4122.0,1.0,1.0
2024-07,M92630,ACCURX LIMITED,29.0,16.0,13.0,4.943743607228094,5866.0,1.0,1.0
2024-07,M92640,ACCURX LIMITED,71.0,14.0,57.0,25.71532053603767,2761.0,1.0,1.0
2024-07,M92649,ACCURX LIMITED,17.0,4.0,13.0,3.920664206642066,4336.0,1.0,1.0
2024-07,M92654,"EMIS HEALTH SECONDARY CARE, ACCURX LIMITED",2008.0,1298.0,710.0,279.5100222717149,7184.0,1.0,1.0
2024-07,N81001,ECONSULT HEALTH LIMITED,21.0,11.0,10.0,4.158415841584159,5050.0,1.0,1.0
2024-07,N81002,ACCURX LIMITED,3807.0,2750.0,1057.0,309.2105263157895,12312.0,1.0,1.0
2024-07,N81005,PATCHS HEALTH LIMITED,544.0,429.0,115.0,55.25647536820721,9845.0,1.0,1.0
2024-07,N81006,PATCHS HEALTH LIMITED,60.0,48.0,12.0,11.003117549972492,5453.0,1.0,1.0
2024-07,N81007,PATCHS HEALTH LIMITED,1588.0,1217.0,371.0,156.60749506903355,10140.0,1.0,1.0
2024-07,N81008,PATCHS HEALTH LIMITED,38.0,31.0,7.0,3.298611111111111,11520.0,1.0,1.0
2024-07,N81009,PATCHS HEALTH LIMITED,96.0,70.0,26.0,12.3902942694889,7748.0,1.0,1.0
2024-07,N81010,ACCURX LIMITED,15.0,8.0,7.0,1.858736059479554,8070.0,1.0,1.0
2024-07,N81011,PATCHS HEALTH LIMITED,140.0,104.0,36.0,9.610104338275672,14568.0,1.0,1.0
2024-07,N81012,CONTINUUM HEALTH LIMITED,226.0,137.0,89.0,19.238954626713205,11747.0,1.0,1.0
2024-07,N81013,ACCURX LIMITED,183.0,116.0,67.0,25.66259991586033,7131.0,1.0,1.0
2024-07,N81014,PATCHS HEALTH LIMITED,92.0,84.0,8.0,9.72927241962775,9456.0,1.0,1.0
2024-07,N81016,ACCURX LIMITED,5976.0,4880.0,1096.0,184.4102943899278,32406.0,1.0,1.0
2024-07,N81018,PATCHS HEALTH LIMITED,110.0,87.0,23.0,13.416270276863033,8199.0,1.0,1.0
2024-07,N81019,ACCURX LIMITED,3635.0,3199.0,436.0,251.00124292224828,14482.0,1.0,1.0
2024-07,N81020,PATCHS HEALTH LIMITED,3.0,3.0,0.0,0.2389295954125517,12556.0,1.0,1.0
2024-07,N81022,PATCHS HEALTH LIMITED,6474.0,5285.0,1189.0,189.75877128704167,34117.0,1.0,1.0
2024-07,N81024,ACCURX LIMITED,248.0,120.0,128.0,22.89089902159867,10834.0,1.0,1.0
2024-07,N81025,ACCURX LIMITED,2550.0,2047.0,503.0,241.72907384586216,10549.0,1.0,1.0
2024-07,N81027,ACCURX LIMITED,4543.0,3264.0,1279.0,308.06265681155486,14747.0,1.0,1.0
2024-07,N81028,PATCHS HEALTH LIMITED,239.0,200.0,39.0,25.0944981100378,9524.0,1.0,1.0
2024-07,N81029,"ECONSULT HEALTH LIMITED, PATCHS HEALTH LIMITED",174.0,61.0,113.0,13.776722090261282,12630.0,1.0,1.0
2024-07,N81030,PATCHS HEALTH LIMITED,322.0,244.0,78.0,19.221585482330468,16752.0,1.0,1.0
2024-07,N81031,PATCHS HEALTH LIMITED,57.0,41.0,16.0,9.121459433509362,6249.0,1.0,1.0
2024-07,N81032,None/Unknown,0.0,0.0,0.0,0.0,28411.0,0.0,0.0
2024-07,N81033,ACCURX LIMITED,338.0,82.0,256.0,39.36182601607081,8587.0,1.0,1.0
2024-07,N81034,PATCHS HEALTH LIMITED,357.0,237.0,120.0,27.26439590652207,13094.0,1.0,1.0
2024-07,N81035,PATCHS HEALTH LIMITED,158.0,92.0,66.0,12.955067235159069,12196.0,1.0,1.0
2024-07,N81036,CONTINUUM HEALTH LIMITED,315.0,253.0,62.0,38.01134306745505,8287.0,1.0,1.0
2024-07,N81037,PATCHS HEALTH LIMITED,511.0,449.0,62.0,61.07326401338592,8367.0,1.0,1.0
2024-07,N81038,PATCHS HEALTH LIMITED,25.0,15.0,10.0,3.209654641160612,7789.0,1.0,1.0
2024-07,N81039,ACCURX LIMITED,4219.0,2511.0,1708.0,360.75245831551945,11695.0,1.0,1.0
2024-07,N81040,ACCURX LIMITED,147.0,43.0,104.0,21.021021021021024,6993.0,1.0,1.0
2024-07,N81041,PATCHS HEALTH LIMITED,127.0,127.0,0.0,14.99586728067068,8469.0,1.0,1.0
2024-07,N81043,PATCHS HEALTH LIMITED,8.0,6.0,2.0,1.390578828437337,5753.0,1.0,1.0
2024-07,N81044,ACCURX LIMITED,3698.0,1684.0,2014.0,341.99574586146304,10813.0,1.0,1.0
2024-07,N81045,PATCHS HEALTH LIMITED,117.0,84.0,33.0,8.523969109718783,13726.0,1.0,1.0
2024-07,N81046,PATCHS HEALTH LIMITED,102.0,36.0,66.0,9.839861084314103,10366.0,1.0,1.0
2024-07,N81047,ECONSULT HEALTH LIMITED,244.0,176.0,68.0,19.2946386209078,12646.0,1.0,1.0
2024-07,N81048,PATCHS HEALTH LIMITED,1346.0,1346.0,0.0,100.13390864454692,13442.0,1.0,1.0
2024-07,N81049,ACCURX LIMITED,5293.0,3692.0,1601.0,225.7913147342377,23442.0,1.0,1.0
2024-07,N81050,PATCHS HEALTH LIMITED,697.0,416.0,281.0,35.4310695404636,19672.0,1.0,1.0
2024-07,N81051,PATCHS HEALTH LIMITED,60.0,38.0,22.0,8.435259384226065,7113.0,1.0,1.0
2024-07,N81052,None/Unknown,0.0,0.0,0.0,0.0,12617.0,0.0,0.0
2024-07,N81053,PATCHS HEALTH LIMITED,4084.0,3334.0,750.0,238.4678266962513,17126.0,1.0,1.0
2024-07,N81054,PATCHS HEALTH LIMITED,227.0,101.0,126.0,25.21661852921573,9002.0,1.0,1.0
2024-07,N81055,PATCHS HEALTH LIMITED,25.0,19.0,6.0,3.5023816195012607,7138.0,1.0,1.0
2024-07,N81056,PATCHS HEALTH LIMITED,0.0,0.0,0.0,0.0,9955.0,1.0,0.0
2024-07,N81057,PATCHS HEALTH LIMITED,279.0,215.0,64.0,21.36784866355212,13057.0,1.0,1.0
2024-07,N81059,ECONSULT HEALTH LIMITED,0.0,0.0,0.0,0.0,12543.0,1.0,0.0
2024-07,N81060,PATCHS HEALTH LIMITED,268.0,227.0,41.0,30.115743341948534,8899.0,1.0,1.0
2024-07,N81061,PATCHS HEALTH LIMITED,92.0,23.0,69.0,9.600333924658248,9583.0,1.0,1.0
