gp_code,practice_name,registered_patients,weighted_patients,weighting_ratio
M84064,WHITNASH MEDICAL CENTRE,7046.5,6347.05,0.9007379550131271
M84065,BEECH TREE MEDICAL PRACTICE,7968.75,7275.86,0.9130490980392156
M84066,MEON MEDICAL CENTRE,6631.75,7149.64,1.0780925095186038
M84067,BENNFIELD SURGERY,7840.0,7847.67,1.0009783163265307
M84069,BUDBROOKE MEDICAL CENTRE,6375.5,6269.27,0.9833377774292213
M84070,WARWICK GATES FAM.HTH.CTR,12144.5,9904.82,0.815580715550249
M84609,WOODLANDS SURGERY,4749.0,4865.61,1.0245546430827541
M84612,STATION STREET SURGERY,7319.0,7299.76,0.9973712255772647
M84615,HARTSHILL HEALTH CENTRE,8109.5,8154.77,1.0055823416980085
M84616,BROOKSIDE SURGERY,4423.5,4617.85,1.0439357974454617
M84618,RUGBY ROAD SURGERY,3866.0,4350.55,1.125336264873254
M84620,LAPWORTH SURGERY,3010.0,3086.32,1.0253554817275747
M84621,QUEENS ROAD SURGERY,2762.5,2803.72,1.0149212669683256
M84627,THE OLD COLE HOUSE PRACTICE,3813.5,4370.46,1.1460495607709453
M84629,ST WULFSTAN SURGERY,11168.0,10828.02,0.969557664756447
M85001,SHAH ZAMAN SURGERY,4810.25,4999.87,1.0394199885660829
M85002,HANDSWORTH WOOD MED.CTR.,13351.75,12185.86,0.9126788623214186
M85005,THE PARK MEDICAL CENTRE,7790.5,7257.86,0.9316295488094474
M85006,GREEN RIDGE SURGERY,10465.75,10286.78,0.9828994577550583
M85007,WEST HEATH SURGERY,14560.75,15773.87,1.0833143897120685
M85008,THE POOLWAY MEDICAL CENTRE,0.0,0.0,
M85009,HAMSTEAD ROAD SURGERY,6586.25,7042.97,1.0693444676409187
M85011,THE SWAN MEDICAL CENTRE,7318.5,7764.57,1.0609510145521623
M85013,CHURCH LANE - KHAN,3723.0,3921.3,1.053263497179694
M85014,KINGSBURY ROAD MEDICAL CENTRE,4001.75,4058.07,1.0140738426938214
M85016,HILLCREST SURGERY,5385.75,5506.09,1.0223441489114793
M85018,YARDLEY WOOD HEALTH CENTRE,10462.75,10894.44,1.0412597070559844
M85019,TOWER HILL PARTNERSHIP,18157.5,16778.38,0.9240468126118684
M85020,RAYDOCS NEWTOWN,20748.0,20861.93,1.0054911316753423
M85021,MOSELEY MEDICAL CENTRE,4395.25,4294.98,0.9771867356805641
M85023,MILLENNIUM MEDICAL CENTRE,9460.0,9145.33,0.9667367864693446
M85024,THE LIMES MEDICAL CENTRE,7123.25,7296.5,1.024321763240094
M85025,BATH ROW MEDICAL PRACTICE,16073.25,16546.07,1.029416577232358
M85026,ASHFIELD SURGERY,15021.0,15181.54,1.010687703881233
M85027,LEACH HEATH MEDICAL CENTRE,8146.25,8591.27,1.05462881694031
M85028,LORDSWOOD HOUSE GROUP MEDICAL PRACTICE,24976.0,24871.94,0.9958336002562459
M85029,COLLEGE GREEN MEDICAL PRACTICE,18424.75,20160.88,1.0942281442081983
M85030,ST HELIERS MEDICAL PRACTICE,17860.25,18082.86,1.0124639912655198
M85031,THE HARLEQUIN SURGERY,10811.5,11647.78,1.0773509688757343
M85033,THE MANOR PRACTICE,17535.25,16348.65,0.9323305912376498
M85034,OMNIA PRACTICE,16806.5,15534.7,0.9243268973313897
M85035,WOODGATE VALLEY HEALTH CENTRE,5514.0,5416.02,0.9822306855277476
M85037,KINGSFIELD MEDICAL CENTRE,9340.5,10390.75,1.1124404475135163
M85041,BOURNBROOK VARSITY MEDICAL CENTRE,14524.25,10296.93,0.7089474499543866
M85042,SELLY PARK SURGERY,5107.5,4785.43,0.9369417523250123
M85043,HAWKESLEY MEDICAL PRACTICE,4352.5,4619.96,1.0614497415278576
M85045,SOUTH DOC LTD,0.0,0.0,
M85046,SUTTON COLDFIELD GROUP PRACTICE,53239.25,50895.66,0.9559800335278954
M85047,WOODLAND ROAD SURGERY,6070.0,6296.07,1.0372438220757825
M85048,CHURCH ROAD SURGERY,11238.25,12263.89,1.0912633194669987
M85051,FIRSTCARE PRACTICE,7408.25,7370.94,0.9949637228765228
M85053,THE ST.CLEMENTS SURGERY,6770.5,7046.88,1.0408212096595524
M85055,SELLY OAK HEALTH CENTRE,6609.0,5378.93,0.8138795581782419
M85056,WEOLEY PARK SURGERY,7441.75,7429.18,0.9983108811771425
M85058,HARBORNE MEDICAL PRACTICE,16305.25,14928.12,0.9155407000812622
M85060,THE OAKS MEDICAL CENTRE,15082.5,14544.91,0.9643567047903199
M85061,YARDLEY GREEN MEDICAL CENTRE,11808.0,11994.22,1.0157706639566395
M85062,SHENLEY GREEN SURGERY,5034.0,5201.71,1.0333154549066348
M85063,MIDLANDS MEDICAL PARTNERSHIP,58486.75,62421.29,1.0672723309125571
M85065,POPLARS SURGERY,14375.5,15697.74,1.0919787137838683
M85066,WARD END MEDICAL CENTRE,7442.75,7798.87,1.047847905680024
M85069,LAURIE PIKE HEALTH CENTRE,11591.75,11351.7,0.9792913063169928
M85070,RESERVOIR ROAD SURGERY,13613.75,13837.98,1.016470847488752
M85071,WYCHALL LANE SURGERY,7952.25,8744.37,1.0996095444685468
M85074,WAKE GREEN SURGERY,7994.0,8850.55,1.1071491118338752
M85075,B'HAM HEARTLANDS SURGERY,0.0,0.0,
M85076,GREAT PARK MEDICAL GROUP,10688.0,11362.38,1.0630969311377245
M85077,NORTHWOOD MEDICAL CENTRE,9568.25,10407.9,1.087753768975518
M85078,OAKWOOD SURGERY,10437.75,9666.8,0.9261382960887163
M85079,EDEN COURT MEDICAL PRACTICE,10571.75,11167.81,1.056382339726157
M85081,THE DOVE MEDICAL PRACTICE,9289.5,9893.03,1.0649690510791754
M85082,HANDSWORTH MEDICAL PRACT.,5457.25,5233.85,0.9590636309496542
M85084,THE WAND MEDICAL CENTRE,6352.75,7069.37,1.1128046908819016
M85086,COFTON MEDICAL CENTRE,10650.25,10586.61,0.9940245534142391
M85087,COLLEGE ROAD SURGERY,11264.25,11367.16,1.0091359833100295
M85088,KARIS MEDICAL CENTRE,17716.0,18548.8,1.047008354030255
M85094,YARDLEY MEDICAL CENTRE,2561.25,2352.12,0.9183484626647145
M85097,CRANES PARK ROAD SURGERY,2193.0,2132.08,0.9722207022343821
M85098,ROTTON PARK MEDICAL CENTRE,5337.5,5648.9,1.058341920374707
M85105,VICTORIA ROAD SURGERY,5215.75,5455.45,1.045956957292815
M85107,FIRS SURGERY,3556.25,3368.71,0.9472646748681898
M85108,SMALL HEATH MEDICAL PRACTICE,6137.25,6169.33,1.0052270968267547
M85110,SALTLEY AND FERNBANK MEDICAL PRACTICE,10458.0,10279.81,0.9829613692866704
M85113,BUCKLANDS END LANE SURGERY,6180.5,6264.0,1.0135102337998543
M85115,SUTTON ROAD SURGERY,2042.5,2163.71,1.05934394124847
M85116,FERNLEY MEDICAL CENTRE,8489.75,8095.8,0.9535969845990754
M85117,BARTLEY GREEN MEDICAL PRACTICE,5901.0,6149.51,1.042113201152347
M85118,BALDWINS LANE SURGERY,3134.5,2973.04,0.9484893922475673
M85123,AL-SHAFA MEDICAL CENTRE,8963.5,8677.85,0.9681318681318681
M85124,BELLEVUE MEDICAL CENTRE,12665.0,12302.44,0.9713730754046586
M85128,DR WALJI AND COLLEAGUES,5092.25,5330.48,1.046782856301242
M85134,WEST HEATH PRIMARY C CTR,2217.5,2277.86,1.0272198421646
M85136,DRUIDS HEATH SURGERY,11012.5,11107.98,1.0086701475595914
M85139,ALPHA MEDICAL PRACTICE,5779.0,5595.04,0.9681675030282055
M85141,SCHOOLACRE ROAD SURGERY,3080.25,3506.82,1.1384855125395668
M85142,KEYNELL COVERT,0.0,0.0,
M85143,JIGGINS LANE MEDICAL CENTRE,7394.75,7629.35,1.0317252104533623
M85145,THE SLIEVE SURGERY,9463.0,9689.3,1.0239141921166648
M85146,THE KHATTAK MEMORIAL SURGERY,6320.5,6286.36,0.994598528597421
M85149,ALUM ROCK MEDICAL CENTRE,5805.75,5623.32,0.9685777031391293
M85153,WEATHER OAK MEDICAL CENTRE,3781.0,3768.91,0.9968024332187252
M85154,FINCH ROAD PRIMARY CARE CENTRE,4487.5,4382.32,0.9765615598885793
M85155,KINGSTANDING CIRCLE SURGERY,6694.25,6558.75,0.9797587481794077
M85156,RIVER BROOK MEDICAL CENTRE,10039.5,8861.41,0.8826545146670651
M85158,APOLLO SURGERY,2179.75,2148.98,0.9858837022594334
M85164,NEWPORT MEDICAL GROUP,13485.75,13354.15,0.9902415512670781
M85167,UNIVERSITY MEDICAL PRACTICE,14802.75,11664.96,0.7880265491209403
M85170,GATE MEDICAL CENTRE,5276.0,5400.39,1.023576573161486
M85171,ROWLANDS ROAD SURGERY,2952.0,3018.89,1.022659214092141
M85172,RIDGACRE HOUSE SURGERY,13930.0,13505.19,0.9695039483129936
M85174,THE BROOK SURGERY,4481.25,4599.05,1.026287308228731
M85175,THE HAWTHORNS SURGERY,10576.75,10596.59,1.0018758125132956
M85176,KIRPAL MEDICAL PRACTICE,5509.75,5676.91,1.0303389445982123
M85177,SWANSWELL MEDICAL CENTRE,6390.5,6187.47,0.968229403020108
M85178,MODALITY BIRMINGHAM,18349.5,18276.05,0.995997166135317
M85179,MAYPOLE HEALTH SURGERY Y,4896.75,5162.21,1.0542114667891969
M85600,REA VALLEY HEALTH PARTNERSHIP,16061.5,15933.58,0.9920356131121003
M85624,PERRY PARK SURGERY,6367.25,6085.1,0.9556873061368724
M85634,HEATHFIELD FAMILY CENTRE,9804.75,9834.03,1.0029863076570031
M85642,CAVENDISH MEDICAL PRACTICE,5692.75,6294.3,1.1056694918975891
M85669,TUDOR PRACTICE STOCKLAND GREEN,7276.0,7196.27,0.9890420560747664
M85670,GREENFIELD MEDICAL CENTRE,3692.75,3480.06,0.9424033579310812
M85671,BOURNVILLE SURGERY,0.0,0.0,
M85676,VICTORIA ROAD MEDICAL CTR,6325.75,6435.28,1.017314942892147
M85677,FERNBANK MEDICAL PRACTICE,0.0,0.0,
M85679,CHARLES ROAD SURGERY,5728.5,5398.82,0.942449157720171
M85680,COTTERILS LANE SURGERY,2644.75,2462.9,0.9312411381037906
M85684,CITY ROAD MEDICAL CENTRE,3981.5,4211.38,1.0577370337812382
M85686,DR KULSHRESTHA FAMILY PRACTICE,1501.25,1627.0,1.0837635303913407
M85693,FEATHERSTONE MEDICAL CENTRE,2464.75,2539.51,1.030331676640633
M85694,GARRETTS GREEN LANE SURGERY,3763.5,3794.81,1.0083193835525441
M85697,CHURCH ROAD SURGERY,4767.5,5135.67,1.0772249606712114
M85699,COVENTRY ROAD MEDICAL CENTRE,5301.25,5040.77,0.9508644187691583
M85701,BURBURY MEDICAL CENTRE,4743.25,4577.84,0.9651272861434671
M85706,DRUID GROUP - EMC SURGERY,14178.25,14575.17,1.0279949923298008
M85711,CITY HEALTH CENTRE,3759.75,3986.62,1.060341778043753
M85713,HIGHGATE MEDICAL CENTRE,5190.0,5354.21,1.0316396917148363
M85715,SOHO ROAD PRIMARY CARE CENTRE,11353.0,11028.15,0.971386417686955
M85716,DR KHUROO'S PRACTICE,5211.75,5032.17,0.9655432436321773
M85717,DOWNSFIELD MEDICAL CENTRE,4273.25,3938.9,0.9217574445679518
M85721,HOLYHEAD PRIMARY HEALTH CARE CENTRE,10993.0,9847.22,0.8957718548167015
M85722,NASEBY MEDICAL CENTRE,5568.75,5205.1,0.9346980920314254
M85730,DOSKI MEDICAL PRACTICE,5589.5,5236.6,0.9368637624116648
M85732,BLOOMSBURY SURGERY,2431.75,2574.13,1.0585504266474761
M85733,MOOR GREEN LANE MEDICAL CENTRE,7185.0,6718.02,0.9350062630480168
M85735,GREET MEDICAL PRACTICE,6328.0,5620.93,0.8882632743362833
M85736,ACOCKS GREEN MEDICAL CENTRE,5131.25,4704.94,0.9169188794153471
M85739,PAK HEALTH CENTRE,5471.75,5059.12,0.9245890254488965
M85746,MIRFIELD SURGERY,5652.75,5448.17,0.96380876564504
M85749,AUBREY ROAD MEDICAL CENTRE,3150.75,2956.27,0.9382750138855828
M85756,SPRINGFIELD MEDICAL PRACT,2808.75,2631.7,0.9369648420115709
M85757,SOHO ROAD HEALTH CENTRE,4126.25,3993.16,0.9677455316570736
M85759,NECHELLS PRACTICE,7352.5,7730.23,1.0513743624617475
M85766,BALSALL HEATH HEALTH CENTRE (S),4204.5,4122.2,0.980425734332263
M85770,THE SHELDON MEDICAL CENTRE,2107.0,2122.05,1.0071428571428573
M85774,SPRINGFIELD SURGERY,7394.0,6585.98,0.8907195022991614
M85778,HALCYON MEDICAL,17404.25,16272.66,0.9349819727940014
M85779,AYLESBURY SURGERY,2830.5,2855.68,1.0088959547783076
M85781,BORDESLEY GREEN SURGERY,4048.5,3830.04,0.946039273805113
M85783,STRENSHAM ROAD SURGERY,5655.75,5266.47,0.9311709322371039
M85792,COTMORE SURGERY,3339.75,3664.37,1.0971988921326445
M85794,"THE BALAJI SURGERY, THE SPARKBROOK CHC",4107.5,4106.62,0.9997857577601947
M85797,HOCKLEY MEDICAL PRACTICE,11055.75,11528.47,1.042757840942496
M85803,PEARL MEDICAL CENTRE,11231.0,9837.16,0.8758935090374855
M86001,WILLENHALL PRIMARY CARE CENTRE - 1,7250.5,7247.55,0.9995931315081719
M86002,LONGFORD PRIMARY CARE CENTRE,8471.5,9379.82,1.1072206811072418
M86003,SKY BLUE MEDICAL GROUP,16857.0,16584.05,0.9838079136263866
M86004,ALLESLEY PARK MEDICAL CTR,21588.0,18115.99,0.8391694459885122
M86005,HILLFIELDS HEALTH CENTRE - 1,6236.5,6526.49,1.046498837488976
M86006,JUBILEE HEALTHCARE,10044.0,9923.36,0.987988849064118
M86007,PHOENIX FAMILY CARE,6060.5,6212.03,1.0250028875505321
M86008,THE GABLES MEDICENTRE,10297.75,10736.41,1.0425976548275109
M86009,ENGLETON HOUSE SURGERY,25355.25,21247.3,0.8379842438942625
M86010,FORREST MEDICAL CENTRE,12735.0,11905.75,0.9348841774636828
M86012,PRIORY GATE PRACTICE,10908.25,10861.06,0.9956739165310659
M86014,THE FORUM HEALTH CENTRE,21214.5,21317.94,1.0048759103443399
M86015,KENYON MEDICAL CENTRES,13946.75,14660.41,1.0511703443454568
M86016,GODIVA GROUP PRACTICE,21523.5,21393.88,0.9939777452551862
M86017,MANSFIELD MEDICAL CENTRE,10348.25,10395.89,1.004603676950209
M86018,MOSELEY AVENUE SURGERY,11978.75,11937.8,0.996581446311176
M86019,WESTWOOD MEDICAL H/CENTRE,4350.0,4419.93,1.0160758620689656
M86020,WOOD END HEALTH CENTRE,7982.25,7709.95,0.965886811362711
M86021,SPRINGFIELD MEDICAL PRACTICE,7267.0,7522.13,1.0351080225677722
M86027,CHEYLESMORE SURGERY,13517.0,11989.39,0.8869860176074572
M86028,CENTRAL MEDICAL CENTRE,3350.75,3483.84,1.0397194657912407
M86029,BROOMFIELD PARK MED.CTR.,20193.5,16928.8,0.838329165325476
M86030,KENSINGTON ROAD SURGERY,5707.25,5148.33,0.9020684217442726
M86032,HOLBROOKS HEALTH TEAM,12593.75,12108.62,0.9614785111662532
M86033,WILLENHAL OAK MEDICAL CENTRE,4386.0,4495.71,1.025013679890561
M86034,WOODSIDE MEDICAL CENTRE,10325.25,10453.24,1.0123958257669305
M86035,HENLEY GREEN MEDICAL CENTRE,8388.25,8866.54,1.0570190444967664
M86037,QUINTON PARK MEDICAL CENTRE,3824.5,3552.98,0.9290050987057131
M86038,BREDON AVENUE SURGERY,2742.75,3277.11,1.1948263604047034
M86039,ALLESLEY VILLAGE SURGERY,4796.0,5460.97,1.1386509591326106
M86040,WALSGRAVE HEALTH CENTRE,4010.0,4301.31,1.072645885286783
M86041,CLAY LANE MEDICAL PRACTICE,10463.0,10151.23,0.970202618751792
M86044,PARK HOUSE,4681.75,4640.7,0.9912319111443371
M86045,PARADISE MEDICAL CENTRE,7685.75,8037.91,1.0458198614318706
M86046,COPSEWOOD MEDICAL CENTRE,5459.75,5643.65,1.033682860936856
M86048,WINDMILL SURGERY,8252.0,8216.45,0.9956919534658265
M86605,LIMBRICK WOOD SURGERY,3006.25,3050.14,1.014599584199584
M86610,ST GEORGES ROAD SURGERY,6448.0,6483.13,1.0054482009925558
M86612,GEORGE ELIOT MEDICAL CENTRE,4018.75,3851.98,0.9585020217729393
M86617,HILLFIELDS - DR BANO,4569.0,4891.7,1.07062814620267
M86622,GOVIND HEALTH CENTRE,3426.75,3158.14,0.9216137739840957
M86624,COVENTRY GP GROUP OF PRACTICES,12380.75,12226.25,0.9875209498616805
M86627,STOKE ALDERMOOR MED CTRE,6922.5,5902.23,0.8526153846153846
M86633,EDGWICK MEDICAL CENTRE,5700.5,5566.37,0.9764704850451714
M86638,WOODWAY MEDICAL CENTRE,6766.5,7566.04,1.118161531072194
M87001,MEADOWBROOK SURGERY,6590.75,6748.16,1.0238834730493493
M87003,MOSS GROVE SURGERY,18954.75,19461.05,1.0267109827351983
M87005,THREE VILLAGES MEDICAL PRACTICE,12878.25,12280.98,0.9536218042047638
M87006,EVE HILL MEDICAL PRACTICE,8708.25,9139.7,1.0495449717222176
M87007,THE RIDGEWAY SURGERY,11730.75,11623.27,0.9908377554717304
M87008,KINGSWINFORD MEDICAL PRACTICE,8532.75,8385.96,0.9827968708798452
M87009,AW SURGERIES,16796.25,16145.07,0.9612306318374637
M87010,THE WATERFRONT SURGERY,9112.5,8921.95,0.9790891632373114
M87011,LION HEALTH,27719.25,27328.7,0.9859105134518431
M87012,THE GREENS HEALTH CENTRE,7224.0,6790.47,0.9399875415282393
M87013,TANDON MEDICAL CENTRE (ORAM & PARTNERS),11427.0,11414.29,0.9988877220617836
M87014,LAPAL MEDICAL PRACTICE,8086.0,7825.54,0.9677887707148157
M87015,LOWER GORNAL HTH.CTR.,8072.5,8146.02,1.009107463611025
M87016,WOODSETTON MEDICAL CENTRE,6999.75,7170.08,1.0243337262045074
M87017,STEPPINGSTONES MEDICAL PRACTICE,8686.5,8645.28,0.9952547055776205
M87018,THE SUMMERHILL SURGERY,7252.25,8673.1,1.195918508049226
M87019,THE LIMES SURGERY MEDICAL CENTRE,5977.0,5899.64,0.9870570520327924
M87020,FELDON LANE PRACTICE,9375.0,9430.7,1.0059413333333334
M87021,COSELEY MEDICAL CENTRE,7747.25,7787.34,1.0051747394236665
M87023,WORDSLEY GREEN HEALTH CENTRE,9758.0,9486.23,0.9721490059438409
M87024,WYCHBURY MEDICAL GROUP,22647.25,23464.44,1.0360834096855025
M87025,LIMESTONE SURGERY,4925.5,5210.35,1.0578316922139885
M87026,ST JAMES MEDICAL PRACTICE2,6004.5,6127.21,1.0204363394121077
M87027,QUARRY BANK MEDICAL CENTRE,4484.5,4259.22,0.9497647452335823
M87028,ANCHOR MEDICAL PRACTICE,8762.5,8747.94,0.9983383737517832
M87030,PEDMORE MEDICAL PRACTICE,4442.75,4678.49,1.0530617297844802
M87034,CLEMENT ROAD MEDICAL PRACTICE,5801.25,5570.02,0.9601413488472312
M87036,BEAN MEDICAL PRACTICE,3830.25,3364.35,0.878363031133738
M87037,NORTHWAY MEDICAL CENTRE,7761.75,7622.87,0.9821071279028569
M87041,RANGEWAYS ROAD SURGERY,6057.0,5796.89,0.9570562984976061
M87601,KEELINGE HOUSE,6925.0,6749.06,0.9745935018050542
M87602,HALESOWEN MEDICAL PRACTICE,10007.0,9508.3,0.9501648845807934
M87605,CENTRAL CLINIC,4517.75,4062.79,0.8992950030435505
M87612,ST JAMES MEDICAL PRACTICE1,2450.5,2563.61,1.046157926953683
M87617,LINKS MEDICAL PRACTICE,6281.0,5787.45,0.9214217481292788
M87618,QUINCY RISE SURGERY,2915.25,2612.94,0.89630048880885
M87620,CASTLE MEADOWS SURGERY,6627.5,5782.69,0.8725296114673707
M87621,73 BATH STREET,2740.25,2581.95,0.9422315482164035
M87623,ALEXANDRA MEDICAL CENTRE,3263.25,2779.54,0.8517704742204857
M87628,CHAPEL STREET MEDICAL CENTRE,3688.0,4839.2,1.3121475054229934
M87638,THORNS ROAD SURGERY,3876.75,3909.24,1.0083807312826465
M88001,THE VILLAGE MEDICAL CENTRE,10343.75,10531.6,1.0181607250755287
M88002,THE SMETHWICK MEDICAL CENTRE,9384.75,9655.62,1.028862782705986
M88003,WARLEY MEDICAL CENTRE,11819.5,12481.36,1.0559972926096706
M88004,REGIS MEDICAL CENTRE,40722.75,40689.36,0.9991800651969722
M88006,CAPE HILL MEDICAL CENTRE,12084.5,12519.84,1.03602465968803
M88007,OAKESWELL HEALTH CENTRE,9773.5,10950.87,1.1204655445848468
M88008,STONE CROSS MEDICAL CENTRE,5249.25,5268.91,1.003745296947183
M88009,NORVIC FAMILY PRACTICE,9707.75,10230.72,1.0538713914140763
M88010,SWANPOOL MEDICAL CENTRE,8928.25,9099.97,1.0192333323999663
M88013,BLACK COUNTRY FAMILY PRACTICE,14294.75,14821.17,1.0368261074870144
M88014,DR GUDI PV & PARTNER,6584.0,6669.9,1.013046780072904
M88015,GREAT BARR PRACTICE,10770.5,10049.63,0.9330699596119028
M88016,OLD HILL MEDICAL CENTRE,3429.25,3624.14,1.0568316687322301
M88018,OLDBURY HEALTH CENTRE,21749.5,22798.16,1.048215361272673
M88019,BEARWOOD ROAD SURGERY,3106.25,2943.39,0.9475702213279678
M88020,SHERWOOD HOUSE MEDICAL PRACTICE,12803.0,13850.69,1.0818316019682888
M88021,SCOTT ARMS MEDICAL CENTRE,11098.25,11099.31,1.0000955105534657
M88022,JUBILEE HEALTH CENTRE,3690.5,4233.13,1.1470342771982116
M88023,TAME VALLEY MEDICAL CENTRE,6118.75,6245.15,1.0206578140960163
M88026,PORTWAY FAMILY PRACTICE,7658.75,7931.6,1.0356259180675698
M88030,CHURCH VIEW SURGERY,6247.5,6648.16,1.0641312525010003
M88031,HAWES LANE SURGERY,1082.25,1072.87,0.9913328713328712
M88035,NEW STREET SURGERY,3685.75,3698.94,1.0035786474937258
M88038,LINKWAY MEDICAL PRACTICE,13854.5,14644.98,1.0570558302356634
M88040,ST PAUL'S MEDICAL PRACTICE,6802.0,6706.33,0.9859350191120259
M88041,HAWTHORNS MEDICAL CENTRE,3536.25,3252.94,0.9198840579710145
M88042,BEARWOOD MEDICAL CENTRE,5762.0,5040.93,0.8748576883026727
M88043,HADEN VALE SURGERY,8151.5,7913.99,0.9708630313439244
M88600,THE VICTORIA SURGERY,4106.75,3973.08,0.9674511475010653
M88610,SAREPHED MEDICAL CENTRE,4886.0,4648.33,0.9513569381907491
M88612,GLEBEFIELDS SURGERY,3874.75,3922.42,1.012302729208336
M88616,GREAT BRIDGE PSHIP FOR HEALTH,16661.0,16100.86,0.9663801692575475
M88618,"WALFORD STREET, TIVIDALE",2031.5,1981.04,0.9751612109278858
M88619,DR ARORA RK,10880.0,11209.3,1.030266544117647
M88620,CAUSEWAY GREEN ROAD SURGERY,3388.0,3189.68,0.9414639905548996
M88625,ST PAUL'S PARTNERSHIP - LYNG MEDICAL,3392.5,3354.02,0.9886573323507738
M88626,DR UI HAQUE N,3665.5,3647.62,0.9951220842995498
M88628,DR SINGH M,3457.75,3457.58,0.999950835080616
M88630,CLIFTON LANE MEDICAL CENTRE,5129.25,5250.71,1.0236798752254228
M88633,LODGE ROAD SURGERY,7029.25,7084.75,1.0078955791869688
M88635,DOG KENNEL LANE SURGERY,2157.25,2275.91,1.0550052149727662
M88637,MARSHALL STREET SURGERY,0.0,0.0,
M88639,ST PAULS PARTNERS,3410.5,3260.33,0.9559683330889899
M88640,WARLEY ROAD SURGERY,4011.25,4184.81,1.043268307884076
M88643,THE SPIRES HEALTH CENTRE,5411.0,5657.97,1.0456422103123268
M88645,HILL TOP MEDICAL CENTRE,9399.25,9242.63,0.9833369683751362
M88646,DR DEWAN VK,2605.75,2605.54,0.9999194089993284
M88647,ROOD END MEDICAL PRACTICE,5971.5,5636.45,0.9438918194758436
M89001,PARKFIELD MEDICAL CENTRE,3613.5,3718.75,1.029126885291269
M89002,KINGSHURST MEDICAL PRACTICE,6403.0,6217.02,0.9709542401999064
M89003,GPS HEALTHCARE,39554.0,38464.32,0.9724508267179046
M89005,ST. MARGARETS MEDICAL PRACTICE,8549.25,8319.51,0.9731274673216949
M89007,RICHMOND MEDICAL CENTRE,6672.25,6371.28,0.9548922777174116
M89008,BOSWORTH MEDICAL GROUP,13642.25,14223.95,1.0426395939086295
M89009,MANOR HOUSE LANE SURGERY,11095.0,11662.75,1.0511716989634972
M89010,DORRIDGE SURGERY,10959.75,10418.55,0.950619311571888
M89012,CROFT MEDICAL CENTRE,11167.75,11464.27,1.0265514539634215
M89013,ARRAN MEDICAL CENTRE,6201.5,6044.48,0.974680319277594
M89015,NORTHBROOK HEALTH CENTRE,12302.5,11730.91,0.9535387116439747
M89016,BALSALL COMMON & MERIDEN GROUP PRACTICE,12747.5,13383.63,1.0499023337909394
M89017,SOLIHULL HEALTHCARE PARTNERSHIP,56707.75,52626.73,0.9280341752229634
M89019,HOBS MOAT MEDICAL CENTRE,11261.75,10342.32,0.9183581592558883
M89021,COVENTRY ROAD PRACTICE,4785.25,4958.94,1.036296954182122
M89024,GRAFTON ROAD SURGERY,4045.0,4002.6,0.9895179233621755
M89026,THE CASTLE PRACTICE,10754.5,11097.48,1.031891766237389
M89027,GREEN LANE SURGERY,8234.75,8533.93,1.036331400467531
M89030,ARDEN MEDICAL CENTRE,5938.75,5554.61,0.9353163544516944
M89602,CHESTER ROAD SURGERY,0.0,0.0,
M89608,HAMPTON SURGERY,3683.75,4049.18,1.0992005429250085
M91003,SINA HEALTH CENTRE,7039.25,7098.29,1.0083872571651809
M91004,ST PETER'S SURGERY,9959.75,10027.03,1.0067551896382942
M91006,PARKSIDE MEDICAL PRACTICE,4321.0,4234.28,0.9799305716269382
M91007,ST JOHN'S MEDICAL CENTRE,8944.25,9303.8,1.040199010537496
M91008,LITTLE LONDON SURGERY,9712.5,9431.83,0.9711021879021879
M91009,STREETS CORNER SURGERY,5706.5,5841.63,1.0236800140191011
M91010,PORTLAND MEDICAL PRACTICE,8906.0,9474.42,1.063824388052998
M91013,LOCKFIELD SURGERY,10297.5,10954.03,1.0637562515173586
M91014,BRACE STREET HEALTH CENTRE,3179.0,3177.48,0.9995218622208242
M91015,UMBRELLA MEDICAL,22175.75,22922.63,1.0336800333697846
M91016,NEW INVENTION HEALTH CENTRE,6985.75,6835.37,0.9784733206885445
M91017,NORTHGATE MEDICAL CENTRE,10117.25,11162.77,1.1033403345770838
M91018,SADDLERS HEALTH CENTRE,4581.5,4845.65,1.0576557895885625
M91019,RUSHALL MEDICAL CENTRE,14927.0,15076.84,1.0100381858377436
M91021,LOCKSTOWN PRACTICE,7906.0,8259.42,1.0447027573994434
M91024,CHAPEL STREET SURGERY,2526.0,2769.93,1.0965676959619952
M91026,DARLASTON FAMILY PRACTICE,5705.5,5502.24,0.9643747261414425
M91028,MODALITY KINGFISHER DARLASTON PRACTICE,8464.25,8890.11,1.0503127861298993
M91029,MOSSLEY & DUDLEY FIELDS MEDICAL PRACTICE,5725.25,5412.08,0.9453002052312126
M91032,COLLINGWOOD FAMILY PRACTICE,5015.0,4727.85,0.9427417746759722
M91033,WILLENHALL MEDICAL CENTRE,6385.0,6608.14,1.0349475332811278
M91034,BLOXWICH MEDICAL PRACTICE,5050.0,5761.72,1.1409346534653466
M91036,HARDEN HEALTH CENTRE,3824.5,3905.53,1.02118708327886
M91602,KHAN MEDICAL PRACTICE,2316.5,2342.05,1.011029570472696
M91609,NEW ROAD MEDICAL CENTRE,2149.75,2225.57,1.0352692173508549
M91611,BEECHDALE CENTRE,2928.25,2802.47,0.9570460172457952
M91612,ST MARY'S SURGERY,3426.75,3613.16,1.054398482527176
M91613,FORRESTER STREET MEDICAL CENTRE,9909.0,8688.89,0.8768685033807649
