gp_code,sat_24,cont_24,n_24,sat_25,cont_25,n_25,sd_24,oc_24,sd_25,oc_25,rural,imd_score,log_list,gp_per10k,nurse_per10k,dpc_per10k,merged_recent,dispensing_f,region,d_sat,d_cont,d_sd,d_oc,w
B83627,67.42706479770379,59.554417347827105,111.0,70.46069940000001,36.4705686,115.0,59.870109667885195,0.3118840920035238,64.62868244716704,8.956848405195784,0.0,41.49,8.210464206044222,6.112840024461507,2.6817059618128694,5.36341192906163,0.0,0.0,NORTH EAST AND YORKSHIRE,3.0336346022962175,-23.083848747827105,4.758572779281842,8.64496431319226,111.0
B83628,67.00649863480899,46.0278579790858,104.0,70.3617645,29.6108145,105.0,59.19950356810425,17.980993045861215,58.369462383283285,14.087393431654533,0.0,54.66,9.204624064980074,1.808709644976365,6.999899426732375,5.363907607361963,0.0,0.0,NORTH EAST AND YORKSHIRE,3.355265865191015,-16.4170434790858,-0.8300411848209635,-3.893599614206682,104.0
B83629,74.575928861831,35.2730068476941,97.0,74.2786618,41.7548056,91.0,62.31070972450283,0.8714466813644978,58.375451263537904,2.3114710738307016,0.0,46.97,8.061644583140087,14.340535139567892,0.8410871029806024,6.055827156599905,0.0,0.0,NORTH EAST AND YORKSHIRE,-0.2972670618310076,6.481798752305899,-3.935258460964924,1.4400243924662037,91.0
B83641,77.4723075688371,28.035693276595303,115.0,70.14378310000001,22.6146662,94.0,55.473403590619405,13.978511158038108,55.18896440544452,15.248735281258737,0.0,53.51,9.16754594738294,17.152688024144794,6.290172474580988,10.632061439816304,0.0,0.0,NORTH EAST AND YORKSHIRE,-7.328524468837088,-5.421027076595305,-0.2844391851748824,1.270224123220629,94.0
B83642,89.0208761223153,36.8371570187581,109.0,76.146841,39.2285815,106.0,43.743718592964825,16.639646878327323,42.54980079681275,4.627711688737026,0.0,50.79,8.387217374994218,4.0547383589879855,5.75534762047564,1.7164006301364667,0.0,0.0,NORTH EAST AND YORKSHIRE,-12.874035122315306,2.3914244812418985,-1.1939177961520784,-12.011935189590297,106.0
B83653,53.0571538405064,25.9273012267342,123.0,46.873053999999996,20.1766587,108.0,73.54088210461423,19.533129371563877,71.07717416647237,26.81359093803967,0.0,55.49,8.952767112294719,12.541104678979202,4.260870502312644,4.105616111524404,0.0,0.0,NORTH EAST AND YORKSHIRE,-6.184099840506406,-5.7506425267342,-2.4637079381418516,7.280461566475793,108.0
B83657,80.2976861338545,29.5156261179619,102.0,81.53049519999999,28.412808499999997,114.0,30.75600933788256,4.0419254389387795,31.20962181762468,1.2928632488492582,0.0,56.33,8.688959234270676,37.1060580478356,47.1618662624221,43.99528381337376,0.0,0.0,NORTH EAST AND YORKSHIRE,1.2328090661454922,-1.1028176179619038,0.4536124797421195,-2.7490621900895214,102.0
B83659,75.8554193150119,39.73822697737,92.0,77.67219,38.0209431,113.0,55.02928141817031,0.13465710079343127,60.62003755806675,0.0,0.0,50.22,8.25394353510504,10.409212152755188,1.1103159612256848,1.1103159612256848,0.0,0.0,NORTH EAST AND YORKSHIRE,1.8167706849881,-1.7172838773700008,5.590756139896442,-0.13465710079343127,92.0
B83660,39.7122043068757,16.0676335855869,107.0,68.9321927,33.1274724,94.0,57.31009127325273,24.914821151771463,57.71822653200539,14.921702428178454,0.0,55.27,8.722240658461038,0.0,4.431471047450954,8.471929943656235,0.0,0.0,NORTH EAST AND YORKSHIRE,29.219988393124304,17.0598388144131,0.4081352587526581,-9.993118723593009,94.0
B83661,74.1249014996332,45.7599178781021,104.0,61.084219399999995,46.767220599999995,102.0,79.76314872866597,11.87558381645598,84.09898601284601,17.807107554595966,0.0,51.77,7.999119138925419,9.700279796306662,7.5209848908785695,1.969781758254057,0.0,0.0,NORTH EAST AND YORKSHIRE,-13.040682099633202,1.0073027218978936,4.3358372841800445,5.931523738139985,102.0
Y01118,76.5954721160293,55.3033643445623,102.0,72.7375066,40.427088,104.0,45.9093837234271,33.79113469209565,39.96481740886732,56.07631191951225,0.0,37.09,8.14199052143496,5.821145310339809,4.656916248271847,4.967377329549588,0.0,0.0,NORTH EAST AND YORKSHIRE,-3.857965516029296,-14.8762763445623,-5.944566314559779,22.285177227416597,102.0
H83001,52.5384651506299,4.9433680835335005,101.0,65.24709589999999,33.7702399,106.0,61.22545813616487,26.712519894324483,47.46628019960146,549.5105033287856,0.0,26.76,9.62366892643718,9.383698690008323,4.444909905688978,7.813869397478792,0.0,0.0,LONDON,12.708630749370094,28.8268718164665,-13.759177936563411,522.7979834344611,101.0
H83004,87.15368098849589,48.5807918971609,109.0,92.0342817,61.079880499999994,128.0,46.79642365887208,36.90405445256655,51.17009933217352,1.631006848406379,0.0,11.7,9.34683611656472,10.934205743947656,5.257724463249727,4.559796437949836,0.0,0.0,LONDON,4.880600711504101,12.499088602839095,4.373675673301442,-35.27304760416017,109.0
H83005,79.6046645685653,56.5285516701317,95.0,86.1775685,67.2236687,103.0,51.772853949946196,91.87127917361767,55.2750635791728,7.653492558273655,0.0,21.22,9.63890875446483,9.03331578083352,2.3278159900546664,3.265891090349444,0.0,0.0,LONDON,6.572903931434709,10.695117029868307,3.5022096292266056,-84.21778661534401,95.0
H83007,75.4033758419515,44.5689803913592,113.0,82.1499269,26.6358026,115.0,64.19760461157074,202.2783715435653,64.32174656118201,281.2009361820177,0.0,26.38,9.291152014712596,13.380476557724828,2.902382781860108,0.0,0.0,0.0,LONDON,6.746551058048496,-17.933177791359196,0.12414194961127123,78.9225646384524,113.0
H83008,79.82126754729491,50.1274213266137,124.0,78.45539120000001,48.7175523,116.0,28.835355913783737,5.011500193722061,30.23141912574997,6.710133092287353,0.0,21.88,8.297252837715774,3.455580012460024,3.455580012460024,0.0,0.0,0.0,LONDON,-1.3658763472949005,-1.4098690266136984,1.3960632119662328,1.6986328985652914,116.0
H83009,90.0142061851164,38.4498497852887,111.0,74.34472749999999,41.8425104,101.0,50.147883206658186,0.01513662047502374,49.53918241485641,0.031062653371851028,0.0,22.31,9.287918506621557,10.936458975323877,3.4053053670573723,4.244293645280691,0.0,0.0,LONDON,-15.669478685116403,3.3926606147113034,-0.6087007918017733,0.015926032896827286,101.0
H83010,65.6003456808932,57.5037301230885,98.0,76.0015397,38.5839583,99.0,44.26194539249147,29.879678683580376,44.59616985845129,4.564196366017299,0.0,25.26,8.81022343686112,3.5807979708811497,5.530343531810664,5.967996618135249,0.0,0.0,LONDON,10.401194019106796,-18.919771823088503,0.3342244659598208,-25.315482317563077,98.0
H83011,73.3051421209402,38.7655915715549,94.0,72.3428829,44.3903637,82.0,27.5220605771524,3.669683946531995,34.46378589777999,0.9025448469374413,0.0,32.84,8.973066202068248,5.138770034547242,1.6227694843269629,4.733077662197712,0.0,0.0,LONDON,-0.9622592209401972,5.624772128445102,6.941725320627594,-2.7671390995945537,82.0
H83012,66.72937951209221,22.8434028438914,107.0,68.4681486,27.7058356,115.0,53.897303287772445,82.0327010680082,63.697433184230356,378.45302051602374,0.0,32.6,9.203760438281416,9.980119617155848,4.187462776710594,5.556440992173672,0.0,0.0,LONDON,1.738769087907798,4.8624327561086,9.80012989645791,296.42031944801556,107.0
H83013,96.81753710289969,74.0665188167448,78.0,86.0698469,70.562183,111.0,47.728197979249686,34.56357228905934,48.87293544626678,57.720814773948184,0.0,11.52,9.846881927057009,11.953014216198104,3.132385622067799,0.7337119471586302,0.0,0.0,LONDON,-10.74769020289969,-3.504335816744799,1.1447374670170944,23.157242484888847,78.0
H83014,89.9815987087733,69.4737579736738,104.0,97.4738793,64.2272412,113.0,35.31869671279859,56.6193181393953,34.85430139386288,4.723917605231465,0.0,10.77,8.850338471277762,16.6648750005375,5.00710693947755,1.9875538983050849,0.0,0.0,LONDON,7.492280591226688,-5.246516773673804,-0.46439531893570773,-51.895400534163834,104.0
H83015,82.0630191735808,20.9048013476534,117.0,79.0997599,30.62284,116.0,52.214890123768626,18.429676242200326,48.60509299380041,237.30261754599567,0.0,14.58,9.552202817191104,16.823359461955622,3.0880716124754306,1.8376867876003504,0.0,0.0,LONDON,-2.963259273580803,9.7180386523466,-3.6097971299682143,218.87294130379536,116.0
H83017,79.60264849154271,27.7949631190593,114.0,74.3383324,43.1083332,106.0,74.76926079803697,119.51501827231642,70.62662179174266,22.8496639518627,0.0,28.6,9.547669384317375,7.51736606694262,5.043296221809878,7.555428679703111,0.0,0.0,LONDON,-5.26431609154271,15.313370080940697,-4.142639006294303,-96.66535432045373,106.0
H83018,97.0062726879927,79.7031884460202,111.0,94.3280188,49.8974425,130.0,52.10911433543908,2.7314144519718098,53.25848693364848,2.9363857510812377,0.0,10.09,9.790929903237783,17.74204829802612,3.693151349259271,4.073657851910227,0.0,0.0,LONDON,-2.6782538879927102,-29.80574594602021,1.1493725982093963,0.2049712991094279,111.0
H83019,62.2845866542702,28.2424822593755,105.0,70.2799605,43.17822,123.0,35.20427961638672,0.21051275255469626,34.03414815207593,0.2234886770617691,0.0,25.92,8.918226270354474,7.814111291265821,3.6784893185419967,2.1428093122921363,0.0,0.0,LONDON,7.995373845729802,14.935737740624504,-1.170131464310792,0.012975924507072828,105.0
H83020,83.94104895807351,44.8794666298619,114.0,82.3964685,22.8239392,112.0,44.686179092814264,17.246186971629335,35.9587031467762,56.89868427458351,0.0,32.93,9.244468009203713,14.329204452426591,0.0,5.128618139587327,0.0,0.0,LONDON,-1.5445804580735114,-22.0555274298619,-8.727475946038062,39.652497302954174,112.0
H83021,69.37660734505789,24.1639624670069,135.0,60.7720421,28.788187100000002,129.0,47.2862174490444,15.069286306489447,43.504000468919436,69.81907082007784,0.0,31.84,8.753252967996994,6.739058901480751,3.7064823944718657,1.0108588351431391,0.0,0.0,LONDON,-8.604565245057891,4.624224632993101,-3.7822169801249643,54.749784513588395,129.0
H83022,75.18003807774801,28.7434752880835,120.0,74.26290399999999,20.6877294,109.0,44.23465947403911,7.94985893709964,46.08712890915399,1.6466775034940493,0.0,32.05,8.740656691541368,6.355299638515675,4.777137981445938,4.094689699296225,0.0,0.0,LONDON,-0.9171340777480168,-8.0557458880835,1.8524694351148767,-6.303181433605591,109.0
H83023,74.969157211705,53.1008082080377,114.0,70.7482748,60.921721500000004,117.0,44.594757820992875,2.969785769979239,43.198901140829484,6.051072361278597,0.0,25.6,8.799724521540451,7.43821382452349,3.3773511414894024,0.1608262438276646,0.0,0.0,LONDON,-4.2208824117049915,7.820913291962306,-1.3958566801633907,3.081286591299358,114.0
H83024,60.5872223489338,22.0724119788035,99.0,63.2388795,22.6011545,110.0,31.14097239188859,32.77435202275726,28.112765040922795,131.3987473255352,0.0,10.59,9.790566117624758,13.292718764396634,4.179630830001912,0.89563517793752,0.0,0.0,LONDON,2.6516571510662033,0.5287425211964987,-3.0282073509657934,98.62439530277794,99.0
H83028,82.5133470244372,46.2898304734968,124.0,83.47421510000001,46.4573517,128.0,33.29459928133436,53.42694275788693,39.476553980370774,4.163632837345087,0.0,33.13,9.199018183890372,8.77074395907256,1.186693525272021,7.093190840883615,0.0,0.0,LONDON,0.9608680755628143,0.16752122650319734,6.181954699036417,-49.26330992054184,124.0
H83029,81.9762240391556,48.9856728104068,103.0,88.9480497,58.5496349,117.0,43.87139986604153,29.19663902588908,46.807921887970906,33.50959210840711,0.0,9.18,8.485324055741843,11.430537873292266,2.532778139646925,3.083382086100692,0.0,0.0,LONDON,6.971825660844402,9.563962089593204,2.9365220219293775,4.312953082518032,103.0
H83030,86.21832424256701,42.3406104912329,96.0,81.9344227,37.3041443,106.0,27.453436224799,38.005289231657166,23.8275736924876,2.196445742476095,0.0,31.29,8.119224911734696,10.322324509069254,3.3349048410709417,6.431602193493959,0.0,0.0,LONDON,-4.283901542567008,-5.036466191232904,-3.625862532311398,-35.80884348918107,96.0
H83031,79.7782896783316,46.5221695170559,104.0,79.2051191,52.0379822,102.0,47.57753322852651,20.956525728026755,41.75290390707497,5.9058685477571125,0.0,22.51,8.231686528821456,13.907490352565524,2.8382633358463787,0.9933921699410174,0.0,0.0,LONDON,-0.5731705783315988,5.515812682944102,-5.824629321451539,-15.050657180269642,102.0
H83033,91.7213493513685,50.978631997567504,118.0,90.4045249,53.9542489,108.0,52.074566571284294,74.63996695763218,49.44273946050719,12.408319200914784,0.0,26.82,8.379615528431675,8.078335373317014,3.9779681777845775,3.427172584149327,0.0,0.0,LONDON,-1.316824451368504,2.975616902432499,-2.6318271107771025,-62.2316477567174,108.0
H83034,60.674554224372,30.6901303832465,114.0,72.788279,26.2159691,104.0,32.26643872479185,2.221473603890829,29.19983116256633,2.144490869194591,0.0,34.85,8.89721512755702,11.88980954968714,0.0,2.735385632386966,0.0,0.0,LONDON,12.113724775628,-4.474161283246502,-3.066607562225517,-0.07698273469623773,104.0
H83037,89.6462857111239,54.741632001159005,119.0,90.4465007,34.7624857,121.0,50.03670712607674,41.949560567019866,44.000503207950686,21.291884238152594,0.0,19.99,8.952616159133042,7.315311040469284,6.349137884986575,6.62518735779678,0.0,0.0,LONDON,0.8002149888761068,-19.979146301159005,-6.036203918126056,-20.65767632886727,119.0
H83039,94.7168301344791,73.8122455407551,109.0,92.4690482,68.1037966,118.0,27.971281450161175,0.0,31.267321244754136,7.608949996195963,0.0,18.33,9.019512740888285,17.008058254213182,4.19553619073553,4.67963652052888,0.0,0.0,LONDON,-2.247781934479093,-5.708448940755105,3.2960397945929607,7.608949996195963,109.0
H83042,72.2202217962665,58.731951695188,120.0,72.8545535,35.8942359,117.0,50.53223538863226,22.971431885463563,53.03377785328011,23.122809449692614,0.0,24.59,9.110059525518436,10.7305389214187,3.124827267802856,4.15660985831414,0.0,0.0,LONDON,0.6343317037334941,-22.837715795188004,2.501542464647848,0.15137756422905113,117.0
H83043,83.04961886374869,48.0394733979452,114.0,76.47485499999999,51.42099,114.0,35.83646008539268,0.525508261903988,39.60706662895055,0.1351168760978246,0.0,11.74,8.91139510724569,6.616325063376483,1.833872707659116,5.969075871089537,0.0,0.0,LONDON,-6.5747638637487,3.381516602054802,3.770606543557868,-0.3903913858061634,114.0
H83044,80.6363910480319,35.6010125826061,94.0,74.9593031,44.292881200000004,104.0,26.214704366253653,18.1748919036306,24.273838543480394,57.613161000537325,0.0,22.39,10.130961713210784,9.505413172033377,3.3242394671127307,0.8496458705219349,0.0,0.0,LONDON,-5.677087948031897,8.6918686173939,-1.940865822773258,39.43826909690672,94.0
H83049,84.6193968820898,64.7793203910074,98.0,75.75334860000001,42.1445497,105.0,58.85067932132874,97.45882510365095,53.706586826347305,0.5682076686123221,0.0,38.11,7.87587915949631,7.292062286365363,1.519179642992784,0.0,0.0,0.0,LONDON,-8.866048282089793,-22.634770691007404,-5.144092494981436,-96.89061743503864,98.0
H83051,66.74962659920169,28.4065828077315,125.0,65.408747,32.2752731,125.0,50.75092021392569,59.797190950624895,42.20904041416559,0.82163591264256,0.0,27.6,9.904129013422764,4.807581802010378,2.198589238571917,3.3311958156849366,0.0,0.0,LONDON,-1.3408795992016849,3.8686902922685,-8.541879799760096,-58.97555503798233,125.0
H83052,84.5757343664248,82.0847056548011,106.0,86.64109599999999,72.6639709,100.0,29.363009871484447,0.11687704534829359,25.47453486186807,0.0,0.0,10.71,7.956564390556436,9.725847420513269,4.297684736796006,2.989693733905579,0.0,0.0,LONDON,2.0653616335751934,-9.420734754801103,-3.8884750096163785,-0.11687704534829359,100.0
H83053,63.189465966827896,17.9486208787356,101.0,75.32124449999999,19.386997,114.0,44.452649067749675,22.434400143462707,45.03893550225122,3.7045808509169675,0.0,29.39,9.625023970049972,16.187860203339078,5.125862154381369,8.137966719327121,0.0,0.0,LONDON,12.131778533172096,1.438376121264401,0.5862864345015453,-18.729819292545738,101.0
H83608,75.1329088102508,36.9159346805271,90.0,67.2589937,21.6155495,139.0,31.841323716588885,155.82214221544385,26.994863212700185,172.28563529652527,0.0,28.57,9.324635851691587,3.805842563294432,4.019921206571025,2.592730245447112,0.0,0.0,LONDON,-7.873915110250792,-15.300385180527101,-4.8464605038887,16.463493081081424,90.0
H83609,88.22635051838739,65.69832136214609,121.0,91.3466459,61.5657298,116.0,58.619852762721465,45.984361972331776,60.66233253115908,13.647361289942523,0.0,25.88,8.511795315729644,9.437471724114818,0.0,18.231479463109743,0.0,0.0,LONDON,3.120295381612607,-4.132591562146089,2.042479768437616,-32.33700068238925,116.0
H83611,92.70041175241201,62.38250584199469,102.0,92.4811379,63.653192999999995,125.0,58.19291349404877,14.487492079736718,57.37470049156436,56.78628209720598,0.0,30.82,8.625329850020815,8.204391791419852,3.637886673846707,6.844970981870401,0.0,0.0,LONDON,-0.2192738524120159,1.2706871580053019,-0.8182130024844056,42.29879001746926,102.0
H83624,79.7944878696892,50.966268203543194,120.0,84.7364712,36.965410500000004,114.0,28.10398282852373,0.01001722963497215,24.54481335388313,97.90611171113956,0.0,22.83,9.056421609698416,10.886363858049592,0.0,4.292337750605068,0.0,0.0,LONDON,4.941983330310791,-14.00085770354319,-3.5591694746406013,97.89609448150459,114.0
H83627,93.2597850353928,76.4418205662021,94.0,85.7347405,57.6128773,98.0,47.33854779539005,12.928265383909418,48.53809058105419,17.547845434437324,0.0,19.69,8.961398127840333,8.82475549142216,2.63374485682219,3.00999412025012,0.0,0.0,LONDON,-7.525044535392794,-18.828943266202096,1.1995427856641427,4.619580050527906,94.0
H83631,61.749237167582606,24.872189271887198,97.0,74.8299088,39.9352303,95.0,44.38090327419317,225.60099889889898,49.56265375453942,33.82053979166336,0.0,33.38,9.300135371092397,14.235873060011883,1.560095677133324,2.632661456190868,0.0,0.0,LONDON,13.080671632417392,15.063041028112803,5.1817504803462455,-191.78045910723563,95.0
H84005,73.0746163479201,43.34890357568,133.0,74.2558173,53.658907600000006,124.0,34.473845893095486,245.4956273437992,33.524171793428685,306.57307974715485,0.0,10.09,9.56684280103508,13.845961761503858,3.142515417709556,1.9790080457878985,0.0,0.0,LONDON,1.1812009520799052,10.310004024320008,-0.9496740996668009,61.077452403355636,124.0
H84006,83.9759678040777,31.074484352290998,110.0,94.94534300000001,45.4341987,100.0,39.54232786215351,210.25284614776248,43.98212649521156,227.1442973557404,0.0,10.69,9.766215840295882,14.025695933007034,1.6365861123432242,2.9978586719944933,0.0,0.0,LONDON,10.96937519592231,14.359714347709005,4.439798633058047,16.891451207977923,100.0
H84007,76.5917292269454,38.7017194435281,102.0,75.30223099999999,44.0259311,99.0,33.618787259971675,106.77539601582633,25.0100249853481,189.51518995850105,0.0,9.21,8.986832170851978,11.434168707341218,2.0007294326056377,7.019225760225082,0.0,0.0,LONDON,-1.2894982269454118,5.324211656471903,-8.608762274623576,82.73979394267472,99.0
H84010,89.1387596095611,37.8543335488539,116.0,77.8951943,39.1270102,137.0,44.609060546373215,0.0,40.360231193153815,178.67064142326012,0.0,11.29,9.122583262451698,21.415236813988606,3.2314998453392527,1.5720810058407175,0.0,0.0,LONDON,-11.243565309561106,1.2726766511460994,-4.248829353219399,178.67064142326012,116.0
H84012,92.4285135757497,72.7870173766143,105.0,89.56539479999999,52.3579809,112.0,37.25295602120963,21.373993079165743,38.21072409307703,38.07821358308959,0.0,8.69,9.591928229440503,13.899506695874322,2.694690844765096,0.6554653405631767,0.0,0.0,LONDON,-2.8631187757497116,-20.4290364766143,0.957768071867406,16.70422050392385,105.0
H84014,94.6811886604593,85.4630355653704,107.0,92.81105050000001,84.1483752,102.0,39.059627002889414,7.684644530718302,43.522764493940386,12.18450058445499,0.0,9.35,7.838474747508413,2.2773031935865427,1.6822184229202262,3.364436853725851,0.0,0.0,LONDON,-1.870138160459291,-1.3146603653704005,4.463137491050972,4.499856053736687,102.0
H84015,82.7296176244777,49.1293930266775,107.0,89.3687844,61.868665,109.0,41.814231944830375,289.68020263180165,43.28930459879079,292.8744675228991,0.0,9.9,9.104692778078304,9.513841936111293,3.289833192860914,2.845261139771601,0.0,0.0,LONDON,6.639166775522298,12.739271973322502,1.4750726539604173,3.1942648910974754,107.0
H84016,63.20951637179451,33.851109440164,98.0,65.2827614,24.5764726,99.0,39.509181782445104,1.871939549765085,29.210374255489377,0.0,0.0,10.46,9.75457659358641,17.066563503372908,9.098866026741458,4.688701370922894,0.0,0.0,LONDON,2.0732450282054913,-9.274636840164003,-10.298807526955727,-1.871939549765085,98.0
H84017,79.4080644164939,61.1191157339656,129.0,87.7967677,71.7609545,126.0,49.24349925363507,4.360055535403143,49.47192395704982,4.831716092168088,0.0,11.09,9.464051924856811,11.007655701427684,2.027726050589696,2.131181460273122,0.0,0.0,LONDON,8.388703283506104,10.641838766034397,0.22842470341474552,0.4716605567649452,126.0
H84018,86.7516146868687,51.052870951155704,106.0,80.7717927,39.5862623,97.0,46.64826498422713,0.11753255991771937,42.95486067330727,5.633724455987515,0.0,11.41,8.838672643451309,21.69425981873112,2.4362537764350454,1.9335347441691844,0.0,0.0,LONDON,-5.9798219868687,-11.466608651155703,-3.6934043109198598,5.516191896069796,97.0
H84020,67.3642465518617,18.0713102581136,96.0,63.1295953,47.946512600000005,105.0,47.05967807542565,0.8021905971414469,58.75881165516439,1.702520843478661,0.0,13.1,10.045052216857307,5.659353774710847,1.5045316780591542,2.198930914219994,0.0,0.0,LONDON,-4.234651251861699,29.875202341886407,11.699133579738742,0.900330246337214,96.0
H84025,74.6468469422895,42.1685063653161,98.0,71.9054922,52.344580799999996,112.0,61.48749558747658,30.98287413909374,62.7865584508045,49.88476463365344,0.0,11.93,8.890754750511393,9.71298781746851,7.708720490054374,1.9822424117282675,0.0,0.0,LONDON,-2.741354742289502,10.176074434683898,1.2990628633279186,18.901890494559698,98.0
H84027,75.6355424333894,31.899376432166797,104.0,75.6472732,34.2684746,121.0,48.18354180716913,169.88620246181452,59.307641304221384,261.1775624569055,0.0,11.67,9.829706450031624,10.791548916700307,3.689050374915893,2.985690575158121,0.0,0.0,LONDON,0.011730766610597243,2.369098167833201,11.124099497052256,91.29135999509097,104.0
H84030,77.2106247299749,33.648926813977496,98.0,76.5152296,47.371277,93.0,46.49590138367291,283.3666031392671,45.50507172438629,288.08499502609726,0.0,9.49,9.478680336076655,15.390830598655494,5.321948577436519,9.175773409373308,0.0,0.0,LONDON,-0.6953951299748979,13.722350186022503,-0.9908296592866179,4.7183918868301475,93.0
H84031,86.90711688385791,60.4078372422154,116.0,78.9544382,27.412005299999997,111.0,27.174664107485604,25.624857082231344,27.688233068482784,28.79790421799864,0.0,12.89,8.675748442576143,14.08183874098622,4.096203899927464,0.0,0.0,0.0,LONDON,-7.952678683857911,-32.9958319422154,0.5135689609971799,3.1730471357672947,111.0
H84032,80.1335669872406,46.607722405144294,95.0,81.2668713,48.1155453,110.0,41.16923617516581,0.009133421014175067,43.923546121154736,0.4085877720823119,0.0,8.7,9.10965410018486,9.96811236318729,3.68643208744217,0.9437266149337364,0.0,0.0,LONDON,1.1333043127594067,1.5078228948557069,2.754309945988929,0.3994543510681368,95.0
H84033,84.1141505348084,72.6626463601577,94.0,89.8181106,67.9608009,98.0,44.603415117431084,11.452598302815053,46.993616778752994,17.256432072228602,0.0,7.86,8.782974687414681,11.974241195906322,3.352626265475871,9.097065175361264,0.0,0.0,LONDON,5.703960065191595,-4.701845460157699,2.3902016613219104,5.803833769413549,94.0
H84034,79.4996425272702,36.6244453861452,107.0,77.2305128,45.4256636,123.0,51.170984455958546,226.80097580927202,63.01237394170236,311.00190413030793,0.0,11.09,9.07986145864994,11.531071676873555,1.276098783718347,1.245715480103683,0.0,0.0,LONDON,-2.2691297272701973,8.801218213854803,11.841389485743811,84.20092832103592,107.0
H84039,97.7874451222601,49.1892260333141,122.0,94.2005543,44.1204817,135.0,26.296303187036038,72.28111063025759,29.02291962458282,84.9336192048514,0.0,7.68,9.369791266530882,16.756664583072812,2.5919399761268687,1.705223668504519,0.0,0.0,LONDON,-3.586890822260102,-5.0687443333141005,2.726616437546781,12.65250857459381,122.0
H84040,66.6733344064586,35.901934078161304,123.0,86.4989396,34.3397252,127.0,32.39677292845538,197.12996390819478,34.181230548240364,236.10865792240932,0.0,11.95,9.341945953082188,16.060900503364284,3.085937214620212,5.377011813937857,0.0,0.0,LONDON,19.825605193541406,-1.5622088781613073,1.7844576197849875,38.97869401421454,123.0
H84041,86.8310940286857,65.9571164735713,121.0,82.5715711,40.696065399999995,96.0,43.857551560698575,0.0,37.619464963899674,0.0,0.0,8.8,8.913269921857072,12.626512504626566,1.4356374557812446,0.5742549817741338,0.0,0.0,LONDON,-4.259522928685698,-25.26105107357131,-6.238086596798901,0.0,96.0
H84042,81.09250752020229,16.4847617181576,108.0,78.4935206,51.6459148,112.0,63.0381676585115,112.52568317281549,61.61863507779349,121.35646824935178,0.0,12.66,9.525205854843335,11.61980183566593,3.620239767895918,2.53027510610733,0.0,0.0,LONDON,-2.598986920202293,35.1611530818424,-1.4195325807180055,8.830785076536287,108.0
H84044,86.5461987757684,38.7982864009636,104.0,86.1371038,35.6647928,99.0,40.80793496343262,160.61029328058618,41.77549319255349,190.62708251577388,0.0,16.42,9.001531092345125,14.392212432998583,3.1544575195613334,1.577228759780667,0.0,0.0,LONDON,-0.40909497576839726,-3.1334936009635967,0.9675582291208684,30.0167892351877,99.0
H84048,87.1416190731734,67.15478785383971,119.0,96.2398578,66.5684934,120.0,33.16273007597673,184.0752456213553,32.674307250316645,13.649029844061046,0.0,6.5,9.044394006898411,8.562630962410601,0.0,1.888815653559729,0.0,0.0,LONDON,9.098238726826594,-0.586294453839713,-0.48842282566008777,-170.42621577729426,119.0
H84050,79.27816526358889,31.938652907507198,102.0,83.3931663,47.636492000000004,105.0,57.36729042109895,203.74374413280648,55.1215843569817,195.483238587639,0.0,11.7,8.930604423075186,10.758614608787672,4.127075111885183,5.926056570912058,0.0,0.0,LONDON,4.115001036411115,15.697839092492806,-2.2457060641172504,-8.26050554516749,102.0
H84051,78.0080200529253,38.223424319621,107.0,76.3522664,52.2539926,116.0,36.49275049857166,47.6544484787802,36.45640551100144,66.15418028482127,0.0,13.31,8.91243959933007,11.698410482572823,6.5357237460852,5.747319975753494,0.0,0.0,LONDON,-1.6557536529252985,14.030568280378994,-0.03634498757021731,18.499731806041062,107.0
H84053,90.3991503677267,27.7318996130917,99.0,94.1230266,59.726879,125.0,41.68481642812694,0.0,39.88365606821261,190.04137223865646,0.0,9.95,8.49656522362027,18.23904721531263,1.742237347171416,0.0,0.0,0.0,LONDON,3.723876232273298,31.994979386908298,-1.8011603599143342,190.04137223865646,99.0
H84054,74.9148762911115,53.120751119129,92.0,84.8571775,63.0447081,109.0,25.568259153395942,0.6464128685611141,28.797075458683956,2.4134710698756137,0.0,12.7,8.212636201739612,13.162474293850432,4.339277239134857,0.0,0.0,0.0,LONDON,9.942301208888509,9.923956980871004,3.2288163052880137,1.7670582013144995,92.0
H84055,91.1414156063716,44.9161763978502,97.0,82.3861964,47.1378372,115.0,46.09915037531964,2.2546794032627364,46.5483651004968,4.193399679447199,0.0,9.92,9.374490886381777,15.288634933206982,3.0776411345972976,1.3577828537484,0.0,0.0,LONDON,-8.755219206371592,2.221660802149799,0.4492147251771641,1.9387202761844629,97.0
H84057,84.9638872836561,62.030872602576906,125.0,88.33275379999999,56.8154703,116.0,23.159073935772966,0.1960410349746634,22.619861712635817,5.197552286210528,0.0,14.25,8.233126796738635,7.085446049199565,0.0,0.0,0.0,0.0,LONDON,3.3688665163438856,-5.215402302576905,-0.5392122231371488,5.001511251235865,116.0
H84059,76.43496552317089,38.3910726670645,93.0,91.7723462,54.5300472,94.0,34.82332155477032,233.86841270494733,40.819847969034186,284.1520776837627,0.0,6.81,8.527803370528252,9.720316622691293,5.54089709762533,1.0026385211081794,0.0,0.0,LONDON,15.337380676829113,16.1389745329355,5.996526414263869,50.28366497881535,93.0
