dictionary_file,dictionary_sha256,dictionary_url,first_release_period,last_release_period,YEAR,QUALITY_SERVICE,INDICATOR_ID,INDICATOR_DESCRIPTION,RULESET_ID,INDICATOR_TYPE
2ea73027fe__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,437a621d39b9ffdc884153308514af8d2f57d23e8873849c4ad270df427a2a5a,https://files.digital.nhs.uk/03/49DC1C/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202307,202403,2023/24,NCD2324,NCDMI003,Percentage of registered patients whose care has been discussed as part of a shared decision-making process.,Personalised Care,MI
2ea73027fe__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,437a621d39b9ffdc884153308514af8d2f57d23e8873849c4ad270df427a2a5a,https://files.digital.nhs.uk/03/49DC1C/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202307,202403,2023/24,NCD2324,NCDMI010,"Percentage of permanent care home residents aged 18 years or over, and recorded as experiencing acute confusion, who received a delirium assessment.",Enhanced Health in Care Homes,MI
2ea73027fe__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,437a621d39b9ffdc884153308514af8d2f57d23e8873849c4ad270df427a2a5a,https://files.digital.nhs.uk/03/49DC1C/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202307,202403,2023/24,NCD2324,NCDMI023,Percentage of patients who were placed on an urgent referral pathway for suspected cancer.,Early Cancer Diagnosis,MI
2ea73027fe__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,437a621d39b9ffdc884153308514af8d2f57d23e8873849c4ad270df427a2a5a,https://files.digital.nhs.uk/03/49DC1C/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202307,202403,2023/24,NCD2324,NCDMI024,Percentage of patients placed on an urgent referral pathway for suspected cancer where safety netting was recorded.,Early Cancer Diagnosis,MI
2ea73027fe__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,437a621d39b9ffdc884153308514af8d2f57d23e8873849c4ad270df427a2a5a,https://files.digital.nhs.uk/03/49DC1C/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202307,202403,2023/24,NCD2324,NCDMI025,Percentage of patients in long stay residential or homes who received a seasonal influenza vaccination between 1 September and 31 March.,Vaccination & Immunisation,MI
2ea73027fe__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,437a621d39b9ffdc884153308514af8d2f57d23e8873849c4ad270df427a2a5a,https://files.digital.nhs.uk/03/49DC1C/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202307,202403,2023/24,NCD2324,NCDMI026,Percentage of patients on the Learning Disability register aged 18 years or over who received a seasonal influenza vaccination between 1 September and 31 March.,Vaccination & Immunisation,MI
2ea73027fe__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,437a621d39b9ffdc884153308514af8d2f57d23e8873849c4ad270df427a2a5a,https://files.digital.nhs.uk/03/49DC1C/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202307,202403,2023/24,NCD2324,NCDMI027,"Percentage of patients on the QOF Mental Health register for schizophrenia, bipolar affective disorder and other psychoses and either aged 65 years or over, or aged between 18 and 64 years inclusive and in a clinical at-risk group, who received a seasonal influenza vaccination between 1 September and 31 March.",Vaccination & Immunisation,MI
2ea73027fe__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,437a621d39b9ffdc884153308514af8d2f57d23e8873849c4ad270df427a2a5a,https://files.digital.nhs.uk/03/49DC1C/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202307,202403,2023/24,NCD2324,NCDMI028,Percentage of patients aged 14 years or over and on the QOF Learning Disability Register who received a Learning Disability Annual Health Check.,Tackling Health Inequalities,MI
2ea73027fe__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,437a621d39b9ffdc884153308514af8d2f57d23e8873849c4ad270df427a2a5a,https://files.digital.nhs.uk/03/49DC1C/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202307,202403,2023/24,NCD2324,NCDMI060,Percentage of registered patients who were given the opportunity to state their ethnicity but chose not to.,Tackling Health Inequalities,MI
2ea73027fe__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,437a621d39b9ffdc884153308514af8d2f57d23e8873849c4ad270df427a2a5a,https://files.digital.nhs.uk/03/49DC1C/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202307,202403,2023/24,NCD2324,NCDMI061,"Percentage of patients aged 25 to 84 years inclusive and with a last recorded CVD risk score (QRISK2 or 3) greater than or equal to 10 percent, who are currently treated with statins.",Cardiovascular Disease Prevention,MI
2ea73027fe__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,437a621d39b9ffdc884153308514af8d2f57d23e8873849c4ad270df427a2a5a,https://files.digital.nhs.uk/03/49DC1C/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202307,202403,2023/24,NCD2324,NCDMI063,Percentage of registered patients currently being seen by a social prescribing service.,Personalised Care,MI
2ea73027fe__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,437a621d39b9ffdc884153308514af8d2f57d23e8873849c4ad270df427a2a5a,https://files.digital.nhs.uk/03/49DC1C/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202307,202403,2023/24,NCD2324,NCDMI064,"Percentage of patients with a long-term condition, whose care was discussed as part of a shared decision-making conversation.",Personalised Care,MI
2ea73027fe__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,437a621d39b9ffdc884153308514af8d2f57d23e8873849c4ad270df427a2a5a,https://files.digital.nhs.uk/03/49DC1C/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202307,202403,2023/24,NCD2324,NCDMI068,Mean number of structured medication reviews undertaken per registered patient.,Structured Medication Reviews & Medicines Optimisation,MI
2ea73027fe__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,437a621d39b9ffdc884153308514af8d2f57d23e8873849c4ad270df427a2a5a,https://files.digital.nhs.uk/03/49DC1C/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202307,202403,2023/24,NCD2324,NCDMI074,Percentage of registered patients prescribed opioids.,Structured Medication Reviews & Medicines Optimisation,MI
2ea73027fe__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,437a621d39b9ffdc884153308514af8d2f57d23e8873849c4ad270df427a2a5a,https://files.digital.nhs.uk/03/49DC1C/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202307,202403,2023/24,NCD2324,NCDMI075,Percentage of registered patients prescribed antimicrobials.,Structured Medication Reviews & Medicines Optimisation,MI
2ea73027fe__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,437a621d39b9ffdc884153308514af8d2f57d23e8873849c4ad270df427a2a5a,https://files.digital.nhs.uk/03/49DC1C/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202307,202403,2023/24,NCD2324,NCDMI076,Percentage of registered patients prescribed benzodiazepines.,Structured Medication Reviews & Medicines Optimisation,MI
2ea73027fe__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,437a621d39b9ffdc884153308514af8d2f57d23e8873849c4ad270df427a2a5a,https://files.digital.nhs.uk/03/49DC1C/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202307,202403,2023/24,NCD2324,NCDMI089,Percentage of salbutamol inhaler prescriptions that are lower carbon.,Environmental Sustainability,MI
2ea73027fe__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,437a621d39b9ffdc884153308514af8d2f57d23e8873849c4ad270df427a2a5a,https://files.digital.nhs.uk/03/49DC1C/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202307,202403,2023/24,NCD2324,NCDMI101,"Percentage of patients aged 65 years or over and who received a blood pressure check, who received a pulse check",Cardiovascular Disease Prevention,MI
2ea73027fe__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,437a621d39b9ffdc884153308514af8d2f57d23e8873849c4ad270df427a2a5a,https://files.digital.nhs.uk/03/49DC1C/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202307,202403,2023/24,NCD2324,NCDMI102,"Percentage of patients aged 18 years or over with an observation indicating suspected atrial fibrillation recorded during the financial year (including presentations of breathlessness, palpitations, syncope or dizziness, or chest discomfort) who received a pulse check.",Cardiovascular Disease Prevention,MI
2ea73027fe__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,437a621d39b9ffdc884153308514af8d2f57d23e8873849c4ad270df427a2a5a,https://files.digital.nhs.uk/03/49DC1C/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202307,202403,2023/24,NCD2324,NCDMI103,Percentage of patients aged 65 years or over and with an irregular pulse who either received an electrocardiogram or were referred for an electrocardiogram.,Cardiovascular Disease Prevention,MI
2ea73027fe__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,437a621d39b9ffdc884153308514af8d2f57d23e8873849c4ad270df427a2a5a,https://files.digital.nhs.uk/03/49DC1C/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202307,202403,2023/24,NCD2324,NCDMI105,Number of Social Prescribing Link Worker consultations per patient currently being seen by a social prescribing service.,Personalised Care,MI
2ea73027fe__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,437a621d39b9ffdc884153308514af8d2f57d23e8873849c4ad270df427a2a5a,https://files.digital.nhs.uk/03/49DC1C/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202307,202403,2023/24,NCD2324,NCDMI106,Number of General Practitioner consultations per patient currently being seen by a social prescribing service.,Personalised Care,MI
2ea73027fe__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,437a621d39b9ffdc884153308514af8d2f57d23e8873849c4ad270df427a2a5a,https://files.digital.nhs.uk/03/49DC1C/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202307,202403,2023/24,NCD2324,NCDMI107,Percentage of patients currently being seen by a social prescribing service who received at least one consultation with a Social Prescribing Link Worker.,Personalised Care,MI
2ea73027fe__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,437a621d39b9ffdc884153308514af8d2f57d23e8873849c4ad270df427a2a5a,https://files.digital.nhs.uk/03/49DC1C/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202307,202403,2023/24,NCD2324,NCDMI108,Number of General Practitioner consultations per registered patient.,Personalised Care,MI
2ea73027fe__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,437a621d39b9ffdc884153308514af8d2f57d23e8873849c4ad270df427a2a5a,https://files.digital.nhs.uk/03/49DC1C/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202307,202403,2023/24,NCD2324,NCDMI109,Number of consultations per patient currently being seen by a social prescribing service.,Personalised Care,MI
2ea73027fe__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,437a621d39b9ffdc884153308514af8d2f57d23e8873849c4ad270df427a2a5a,https://files.digital.nhs.uk/03/49DC1C/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202307,202403,2023/24,NCD2324,NCDMI110,Number of consultations per registered patient.,Personalised Care,MI
2ea73027fe__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,437a621d39b9ffdc884153308514af8d2f57d23e8873849c4ad270df427a2a5a,https://files.digital.nhs.uk/03/49DC1C/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202307,202403,2023/24,NCD2324,NCDMI112,Percentage of care home residents aged 18 years or over on the QOF Dementia Register.,Enhanced Health in Care Homes,MI
2ea73027fe__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,437a621d39b9ffdc884153308514af8d2f57d23e8873849c4ad270df427a2a5a,https://files.digital.nhs.uk/03/49DC1C/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202307,202403,2023/24,NCD2324,NCDMI113,Percentage of permanent care home residents aged 18 years or over with a preferred place of death recorded.,Enhanced Health in Care Homes,MI
2ea73027fe__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,437a621d39b9ffdc884153308514af8d2f57d23e8873849c4ad270df427a2a5a,https://files.digital.nhs.uk/03/49DC1C/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202307,202403,2023/24,NCD2324,NCDMI114,Mean number of Multidisciplinary Team meetings per care home resident aged 18 years or over.,Enhanced Health in Care Homes,MI
2ea73027fe__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,437a621d39b9ffdc884153308514af8d2f57d23e8873849c4ad270df427a2a5a,https://files.digital.nhs.uk/03/49DC1C/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202307,202403,2023/24,NCD2324,NCDMI116,"Percentage of patients aged 65 years or over prescribed an oral non-steroidal anti-inflammatory drug (NSAID), who were not prescribed a gastro-protective",Structured Medication Reviews & Medicines Optimisation,MI
2ea73027fe__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,437a621d39b9ffdc884153308514af8d2f57d23e8873849c4ad270df427a2a5a,https://files.digital.nhs.uk/03/49DC1C/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202307,202403,2023/24,NCD2324,NCDMI117,"Percentage of patients aged 18 years or over with a history of peptic ulceration and prescribed an oral non-steroidal anti-inflammatory drug (NSAID), who were not prescribed a gastro-protective.",Structured Medication Reviews & Medicines Optimisation,MI
2ea73027fe__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,437a621d39b9ffdc884153308514af8d2f57d23e8873849c4ad270df427a2a5a,https://files.digital.nhs.uk/03/49DC1C/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202307,202403,2023/24,NCD2324,NCDMI118,"Percentage of patients aged 18 years or over with a history of peptic ulceration and prescribed an anti-platelet, who were not prescribed a gastro-protective",Structured Medication Reviews & Medicines Optimisation,MI
2ea73027fe__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,437a621d39b9ffdc884153308514af8d2f57d23e8873849c4ad270df427a2a5a,https://files.digital.nhs.uk/03/49DC1C/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202307,202403,2023/24,NCD2324,NCDMI119,"Percentage of patients aged 18 years or over prescribed an oral anticoagulant, who were prescribed an oral NSAID.",Structured Medication Reviews & Medicines Optimisation,MI
2ea73027fe__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,437a621d39b9ffdc884153308514af8d2f57d23e8873849c4ad270df427a2a5a,https://files.digital.nhs.uk/03/49DC1C/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202307,202403,2023/24,NCD2324,NCDMI120,"Percentage of patients aged 18 years or over prescribed an oral anticoagulant and an anti-platelet, who were not prescribed a gastro-protective.",Structured Medication Reviews & Medicines Optimisation,MI
2ea73027fe__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,437a621d39b9ffdc884153308514af8d2f57d23e8873849c4ad270df427a2a5a,https://files.digital.nhs.uk/03/49DC1C/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202307,202403,2023/24,NCD2324,NCDMI121,"Percentage of patients aged 18 years or over prescribed aspirin and another anti-platelet, who were not prescribed a gastro-protective.",Structured Medication Reviews & Medicines Optimisation,MI
2ea73027fe__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,437a621d39b9ffdc884153308514af8d2f57d23e8873849c4ad270df427a2a5a,https://files.digital.nhs.uk/03/49DC1C/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202307,202403,2023/24,NCD2324,NCDMI122,Percentage of patients aged 18 years or over with heart failure who were prescribed an oral non-steroidal anti-inflammatory drug (NSAID).,Structured Medication Reviews & Medicines Optimisation,MI
2ea73027fe__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,437a621d39b9ffdc884153308514af8d2f57d23e8873849c4ad270df427a2a5a,https://files.digital.nhs.uk/03/49DC1C/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202307,202403,2023/24,NCD2324,NCDMI123,Percentage of patients aged 18 years or over with an eGFR less than 45 who were prescribed an oral non-steroidal anti-inflammatory drug (NSAID).,Structured Medication Reviews & Medicines Optimisation,MI
2ea73027fe__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,437a621d39b9ffdc884153308514af8d2f57d23e8873849c4ad270df427a2a5a,https://files.digital.nhs.uk/03/49DC1C/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202307,202403,2023/24,NCD2324,NCDMI124,Percentage of patients aged 18 years or over with an unresolved asthma diagnosis who were prescribed a non-selective beta-blocker.,Structured Medication Reviews & Medicines Optimisation,MI
2ea73027fe__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,437a621d39b9ffdc884153308514af8d2f57d23e8873849c4ad270df427a2a5a,https://files.digital.nhs.uk/03/49DC1C/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202307,202403,2023/24,NCD2324,NCDMI125,Percentage of registered patients under the care of Anticipatory Care service,Anticipatory Care,MI
2ea73027fe__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,437a621d39b9ffdc884153308514af8d2f57d23e8873849c4ad270df427a2a5a,https://files.digital.nhs.uk/03/49DC1C/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202307,202403,2023/24,NCD2324,NCDMI126,Percentage of registered patients who declined an offer of Anticipatory Care,Anticipatory Care,MI
2ea73027fe__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,437a621d39b9ffdc884153308514af8d2f57d23e8873849c4ad270df427a2a5a,https://files.digital.nhs.uk/03/49DC1C/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202307,202403,2023/24,NCD2324,NCDMI127,Percentage of registered patients discharged from Anticipatory Care service,Anticipatory Care,MI
2ea73027fe__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,437a621d39b9ffdc884153308514af8d2f57d23e8873849c4ad270df427a2a5a,https://files.digital.nhs.uk/03/49DC1C/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202307,202403,2023/24,NCD2324,NCDMI129,Percentage of at-risk patients recorded as being from an ethnic minority and aged 18 to 64 years inclusive who received a seasonal influenza vaccination between 1 September and 31 March,Tackling Health Inequalities,MI
2ea73027fe__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,437a621d39b9ffdc884153308514af8d2f57d23e8873849c4ad270df427a2a5a,https://files.digital.nhs.uk/03/49DC1C/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202307,202403,2023/24,NCD2324,NCDMI130,Percentage of patients aged 16 years or over who have received a second dose of a Covid 19 vaccination,Tackling Health Inequalities,MI
2ea73027fe__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,437a621d39b9ffdc884153308514af8d2f57d23e8873849c4ad270df427a2a5a,https://files.digital.nhs.uk/03/49DC1C/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202307,202403,2023/24,NCD2324,NCDMI131,Percentage of patients aged 16 years or over and recorded as being from an ethnic minority who have received a second dose of a Covid 19 vaccination,Tackling Health Inequalities,MI
2ea73027fe__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,437a621d39b9ffdc884153308514af8d2f57d23e8873849c4ad270df427a2a5a,https://files.digital.nhs.uk/03/49DC1C/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202307,202403,2023/24,NCD2324,NCDMI132,"Percentage of patients aged 18 years or over, recorded as being from an ethnic minority, not on the QOF Hypertension Register as of 31 March 2023, and who have (i) a last recorded blood pressure reading in the 3 years prior to 1 April 2023 >= 140/90 mmHg (with the exception of patients whose first blood pressure reading >= 140/90 mmHg in this period is on or after 1 October 2022) for whom there is evidence of clinically appropriate follow-up to confirm or exclude a diagnosis of hypertension by 31 March 2024 OR (ii) a blood pressure reading >= 140/90mmHg on or after 1 October 2022, for whom there is evidence of clinically appropriate follow-up to confirm or exclude a diagnosis of hypertension within 6 months of elevated reading.",Tackling Health Inequalities,MI
2ea73027fe__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,437a621d39b9ffdc884153308514af8d2f57d23e8873849c4ad270df427a2a5a,https://files.digital.nhs.uk/03/49DC1C/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202307,202403,2023/24,NCD2324,NCDMI133,Percentage of patients aged 45 or over and recorded as being from an ethnic minority who have a record of blood pressure in the preceding 5 years,Tackling Health Inequalities,MI
2ea73027fe__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,437a621d39b9ffdc884153308514af8d2f57d23e8873849c4ad270df427a2a5a,https://files.digital.nhs.uk/03/49DC1C/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202307,202403,2023/24,NCD2324,NCDMI134,"Percentage of patients with schizophrenia, bipolar affective disorder and other psychoses who received all six elements of the Physical Health Check for people with Severe Mental Illness.",Tackling Health Inequalities,MI
2ea73027fe__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,437a621d39b9ffdc884153308514af8d2f57d23e8873849c4ad270df427a2a5a,https://files.digital.nhs.uk/03/49DC1C/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202307,202403,2023/24,NCD2324,NCDMI135,"Percentage of patients with schizophrenia, bipolar affective disorder and other psychoses and recorded as being from an ethnic minority who received all six elements of the Physical Health Check for people with Severe Mental Illness",Tackling Health Inequalities,MI
2ea73027fe__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,437a621d39b9ffdc884153308514af8d2f57d23e8873849c4ad270df427a2a5a,https://files.digital.nhs.uk/03/49DC1C/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202307,202403,2023/24,NCD2324,NCDMI136,Number of registered patients with a Type 1 Opt Out,Tackling Health Inequalities,MI
2ea73027fe__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,437a621d39b9ffdc884153308514af8d2f57d23e8873849c4ad270df427a2a5a,https://files.digital.nhs.uk/03/49DC1C/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202307,202403,2023/24,NCD2324,NCDMI137,Number of patients recorded as having a diagnosis of autism,Tackling Health Inequalities,MI
2ea73027fe__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,437a621d39b9ffdc884153308514af8d2f57d23e8873849c4ad270df427a2a5a,https://files.digital.nhs.uk/03/49DC1C/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202307,202403,2023/24,NCD2324,NCDMI138,"Number of encounters with a Clinical Pharmacist, per registered patient.",Workforce,MI
2ea73027fe__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,437a621d39b9ffdc884153308514af8d2f57d23e8873849c4ad270df427a2a5a,https://files.digital.nhs.uk/03/49DC1C/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202307,202403,2023/24,NCD2324,NCDMI139,Percentage of registered patients who had at least one encounter with a Clinical Pharmacist.,Workforce,MI
2ea73027fe__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,437a621d39b9ffdc884153308514af8d2f57d23e8873849c4ad270df427a2a5a,https://files.digital.nhs.uk/03/49DC1C/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202307,202403,2023/24,NCD2324,NCDMI140,"Number of encounters with a First Contact Physiotherapist, per registered patient.",Workforce,MI
2ea73027fe__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,437a621d39b9ffdc884153308514af8d2f57d23e8873849c4ad270df427a2a5a,https://files.digital.nhs.uk/03/49DC1C/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202307,202403,2023/24,NCD2324,NCDMI141,Percentage of registered patients who had at least one encounter with a First Contact Physiotherapist.,Workforce,MI
2ea73027fe__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,437a621d39b9ffdc884153308514af8d2f57d23e8873849c4ad270df427a2a5a,https://files.digital.nhs.uk/03/49DC1C/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202307,202403,2023/24,NCD2324,NCDMI142,"Number of encounters with a Physician Associate, per registered patient.",Workforce,MI
2ea73027fe__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,437a621d39b9ffdc884153308514af8d2f57d23e8873849c4ad270df427a2a5a,https://files.digital.nhs.uk/03/49DC1C/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202307,202403,2023/24,NCD2324,NCDMI143,Percentage of registered patients who had at least one encounter with a Physician Associate.,Workforce,MI
2ea73027fe__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,437a621d39b9ffdc884153308514af8d2f57d23e8873849c4ad270df427a2a5a,https://files.digital.nhs.uk/03/49DC1C/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202307,202403,2023/24,NCD2324,NCDMI144,"Number of encounters with a Dietitian, per registered patient.",Workforce,MI
2ea73027fe__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,437a621d39b9ffdc884153308514af8d2f57d23e8873849c4ad270df427a2a5a,https://files.digital.nhs.uk/03/49DC1C/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202307,202403,2023/24,NCD2324,NCDMI145,Percentage of registered patients who had at least one encounter with a Dietitian.,Workforce,MI
2ea73027fe__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,437a621d39b9ffdc884153308514af8d2f57d23e8873849c4ad270df427a2a5a,https://files.digital.nhs.uk/03/49DC1C/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202307,202403,2023/24,NCD2324,NCDMI146,"Number of encounters with a Podiatrist, per registered patient.",Workforce,MI
2ea73027fe__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,437a621d39b9ffdc884153308514af8d2f57d23e8873849c4ad270df427a2a5a,https://files.digital.nhs.uk/03/49DC1C/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202307,202403,2023/24,NCD2324,NCDMI147,Percentage of registered patients who had at least one encounter with a Podiatrist.,Workforce,MI
2ea73027fe__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,437a621d39b9ffdc884153308514af8d2f57d23e8873849c4ad270df427a2a5a,https://files.digital.nhs.uk/03/49DC1C/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202307,202403,2023/24,NCD2324,NCDMI148,"Number of encounters with a Pharmacy Technician, per registered patient.",Workforce,MI
2ea73027fe__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,437a621d39b9ffdc884153308514af8d2f57d23e8873849c4ad270df427a2a5a,https://files.digital.nhs.uk/03/49DC1C/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202307,202403,2023/24,NCD2324,NCDMI149,Percentage of registered patients who had at least one encounter with a Pharmacy Technician.,Workforce,MI
2ea73027fe__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,437a621d39b9ffdc884153308514af8d2f57d23e8873849c4ad270df427a2a5a,https://files.digital.nhs.uk/03/49DC1C/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202307,202403,2023/24,NCD2324,NCDMI150,"Number of encounters with an Occupational Therapist, per registered patient.",Workforce,MI
2ea73027fe__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,437a621d39b9ffdc884153308514af8d2f57d23e8873849c4ad270df427a2a5a,https://files.digital.nhs.uk/03/49DC1C/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202307,202403,2023/24,NCD2324,NCDMI151,Percentage of registered patients who had at least one encounter with an Occupational Therapist.,Workforce,MI
