gp_code,sat_24,cont_24,sat_25,cont_25,sat_26,cont_26,d_sat_25_26,d_cont_25_26,n_25,n_26,deflection_2026,access_satisfaction_2026,pt_same_day_2026,imd_score,rural,region
F84014,67.675156197929,34.2417784168709,61.9596959,28.5690816,70.20420325781231,32.6206297941631,8.24450735781231,4.0515481941631,135.0,89.0,9.71494977482128,65.5231907586551,52.79225826244009,33.88,0.0,LONDON
F84015,90.74130799536489,54.483567838518596,95.7571181,57.7369379,89.0650290997826,45.8133430484497,-6.692089000217393,-11.923594851550298,98.0,88.0,5.41228192571723,82.6624627077539,53.2569551980763,35.76,0.0,LONDON
F84018,84.9078648059439,59.603954359535805,79.4298889,49.6114174,85.4037918194941,40.8380991570209,5.973902919494108,-8.773318242979101,134.0,87.0,2.95979290670682,80.5216902239841,56.808807099769396,32.09,0.0,LONDON
F84025,45.862728478231,11.9835380239548,59.828839300000006,48.692631600000006,48.8596916995441,11.2589738707208,-10.969147600455905,-37.433657729279204,109.0,90.0,21.667096599066,43.0567801535846,41.094321636833804,37.28,0.0,LONDON
F84031,59.1463340886499,17.441018588148598,72.0311066,17.279656900000003,70.6344374191645,44.5124666837983,-1.3966691808355023,27.2328097837983,106.0,89.0,4.74319710385666,64.1812361888723,47.776680018636505,38.08,0.0,LONDON
F84034,63.8629587347688,33.321097362,62.4750081,40.3704939,64.1872641466696,45.900553138990205,1.7122560466696086,5.530059238990205,128.0,86.0,6.46231262688643,62.474601991664805,52.026898107838704,28.67,0.0,LONDON
F84035,84.1206162008409,34.878661720507594,84.186676,24.6756634,87.3502985447133,52.5210741895303,3.1636225447132915,27.845410789530302,101.0,91.0,3.88577169092694,84.99140198762291,58.218825780765606,28.53,0.0,LONDON
F84036,86.5160728717515,63.60460555462401,77.68578339999999,46.8927977,77.6265543999607,54.0525373972862,-0.05922900003929499,7.159739697286199,110.0,102.0,2.78066028062205,84.60233119892689,45.3928131048821,29.72,0.0,LONDON
G82126,73.7930526091575,36.7367811410933,77.9872414,33.8183231,87.2256991172078,52.973398386593594,9.238457717207794,19.155075286593593,131.0,87.0,6.56326502096225,73.8926556515166,52.0070324717518,31.5,0.0,SOUTH EAST
G82129,90.4356571762948,79.20730966936141,93.7918076,59.8617292,89.9096364903903,67.8222652190696,-3.8821711096097005,7.9605360190696075,134.0,96.0,0.799037775338308,87.852829158988,62.382259725588696,29.25,0.0,SOUTH EAST
G82135,51.4116149923162,25.143404018091903,64.7000161,11.9645157,63.7327215129132,36.4772224729105,-0.9672945870867977,24.512706772910498,109.0,142.0,18.4509046915835,53.2083752272801,49.2052376554689,9.81,1.0,SOUTH EAST
G82138,78.5492680955644,38.2506225991303,83.88582249999999,49.7102874,73.04845637608301,26.672349582447502,-10.83736612391698,-23.037937817552496,107.0,108.0,7.84378896364009,73.3245784976178,43.1696242792062,19.79,1.0,SOUTH EAST
G82140,66.5387927970729,66.8261705538876,77.8352749,51.0233581,79.7249236351133,42.653353906235,1.8896487351132976,-8.370004193765006,145.0,125.0,3.2561526436082397,70.7963174566793,61.42833449010801,15.36,0.0,SOUTH EAST
G82141,83.25523022040811,42.3905714698774,82.3315747,50.2393463,74.523670416435,34.627697092234,-7.8079042835650085,-15.611649207766,110.0,107.0,3.4650238308231005,75.39853444936469,48.6096773032946,18.11,1.0,SOUTH EAST
G82142,83.878240609377,34.0518156169741,78.5408969,5.4897543,89.1194492180678,28.732272038150803,10.578552318067793,23.242517738150802,107.0,122.0,4.58228953981435,83.9757671998819,50.388958470951096,14.19,1.0,SOUTH EAST
G82147,68.0730679209058,50.62607378653689,79.3430019,49.847903,81.78358537834039,49.7957792159855,2.440583478340386,-0.05212378401450479,106.0,125.0,4.185313253572439,83.05043725313091,61.1254914098908,25.58,1.0,SOUTH EAST
G82150,55.758556217919,28.7403964915342,63.01871369999999,50.0280178,64.15079420533239,27.2701369426116,1.1320805053323966,-22.7578808573884,110.0,88.0,11.198261471882901,58.8121228474495,49.6181929227399,42.46,0.0,SOUTH EAST
G82154,97.73719519071939,79.2475773199359,92.4538205,78.68239559999999,93.81806667932841,94.5435492079817,1.3642461793284042,15.861153607981706,126.0,116.0,0.5835394924603841,88.5019333014901,51.8513146718718,13.06,0.0,SOUTH EAST
G82155,62.7884066021222,23.217914270278,79.607556,51.28241690000001,76.5555479868407,30.685500925535603,-3.052008013159309,-20.596915974464405,108.0,116.0,4.8935587467045005,79.1021549579792,37.5579375338427,12.4,1.0,SOUTH EAST
A81021,83.165852320085,35.9201480363114,72.01262969999999,22.9650093,74.3698015461076,22.3216257577432,2.3571718461076046,-0.6433835422567995,117.0,121.0,10.7338315847383,64.6049352487471,56.6474474055326,37.74,0.0,NORTH EAST AND YORKSHIRE
A81022,53.7734110501854,8.77161499219282,67.8022074,27.4739788,72.5725172777247,25.8272304098958,4.770309877724699,-1.6467483901042002,101.0,121.0,17.4274449417759,57.3362704024861,52.4222552830096,30.91,1.0,NORTH EAST AND YORKSHIRE
A81023,73.0720279742188,37.8240667515202,68.7943109,17.3998844,84.3269443934796,37.438883936417696,15.532633493479594,20.038999536417695,101.0,108.0,10.4907080645185,72.6969764852248,51.547644826930906,49.49,0.0,NORTH EAST AND YORKSHIRE
A81025,57.425594707114605,18.5354574108676,56.55098710000001,39.1574884,69.7997530606847,27.2854576636766,13.248765960684686,-11.8720307363234,103.0,100.0,23.9812790443763,56.9309108938452,50.047866060805205,35.48,0.0,NORTH EAST AND YORKSHIRE
A81026,64.3683597569419,35.4917912560538,62.0843778,46.033433,62.544124376210796,33.376245212643305,0.4597465762107973,-12.657187787356698,122.0,85.0,4.3448030481946,59.8349478898926,49.0634138718303,45.89,0.0,NORTH EAST AND YORKSHIRE
A81030,75.43136125648941,16.6619612533222,66.098441,24.9822386,90.6715984210923,29.370729689470597,24.573157421092304,4.388491089470598,127.0,100.0,2.32766961398667,80.5382992588024,58.110209887521904,27.62,0.0,NORTH EAST AND YORKSHIRE
A81032,89.2615738212353,38.8850886809741,88.7439686,57.725901,89.0290871026308,49.339436363139995,0.2851185026307945,-8.386464636860005,100.0,122.0,1.6529432176871999,92.6180502398395,54.2236575856924,19.97,0.0,NORTH EAST AND YORKSHIRE
A81034,77.11995628410119,29.872181819657,81.50540790000001,46.9851067,79.34611922199059,29.2640087801378,-2.1592886780094176,-17.721097919862203,103.0,130.0,7.68477209741703,77.09621551245421,40.5690913481972,19.84,0.0,NORTH EAST AND YORKSHIRE
A81035,70.0073061722716,35.456417388511,63.7875054,17.4648662,82.36558619761661,61.185826172792304,18.578080797616607,43.7209599727923,105.0,106.0,12.4264458581279,77.5546833117465,69.1558797731452,45.84,0.0,NORTH EAST AND YORKSHIRE
A81036,55.3431940957644,35.1190557867956,61.4422675,19.5618394,67.72191670344469,19.0434765699304,6.279649203444691,-0.5183628300695986,109.0,102.0,10.1080044364489,55.5838428709086,56.3986411901914,28.16,0.0,NORTH EAST AND YORKSHIRE
A81629,90.7230189124621,42.04762083339,86.8646261,57.92739340000001,83.75974476765789,57.081185880487595,-3.104881332342103,-0.8462075195124115,116.0,86.0,3.9977547659212602,86.115030731405,68.20800955006679,41.24,0.0,NORTH EAST AND YORKSHIRE
A81631,82.7444133962766,47.0353776253202,87.07131580000001,52.81083399999999,77.4992143915434,43.1073774738211,-9.572101408456604,-9.70345652617889,97.0,117.0,15.156704134945102,73.1956603461864,73.84897055514689,37.63,0.0,NORTH EAST AND YORKSHIRE
A82003,86.1343045894155,39.1601600893033,77.5687536,31.6079943,83.4436546277303,36.6035977128366,5.874901027730303,4.995603412836601,109.0,111.0,0.0,85.35299483212519,51.8334564070057,13.75,0.0,NORTH WEST
A82004,93.793778007139,76.1571061498549,90.9211439,60.1172437,89.41065307933171,73.9348720056797,-1.510490820668295,13.81762830567969,119.0,111.0,0.0,92.1025580774362,64.1885499998429,23.34,1.0,NORTH EAST AND YORKSHIRE
A82005,82.3288041332404,35.8521057662396,89.4537569,51.7840781,90.5804560289081,71.9838499901126,1.1266991289081005,20.1997718901126,114.0,116.0,7.3667460233237,90.4648038641933,57.6563144031457,15.26,1.0,NORTH WEST
A82007,77.8433581933307,39.9098116131062,81.635416,38.2222498,76.8138847849824,48.5654237825126,-4.8215312150176,10.343173982512603,93.0,140.0,12.7684156606656,68.7355770801918,51.864687569853594,31.04,0.0,NORTH WEST
A82009,70.09649299256931,30.9341909028634,67.6526889,26.345316,72.6028975489524,29.246315610142798,4.9502086489523975,2.9009996101427973,122.0,108.0,6.05231763935466,67.4306617415075,50.0349596047567,28.12,0.0,NORTH WEST
A82012,74.8318113131061,12.7280008234881,77.42342260000001,16.9692212,76.030225598239,27.785464527094,-1.3931970017610098,10.816243327094,123.0,110.0,3.8258014389673303,68.661273035571,58.132346842153005,16.18,1.0,NORTH EAST AND YORKSHIRE
A82013,83.8850821261591,42.366460892039996,76.1877103,17.2381459,84.3017025006432,46.4075302217447,8.113992200643196,29.1693843217447,110.0,104.0,4.86757824399535,85.9340591133015,60.4081491332934,20.79,1.0,NORTH EAST AND YORKSHIRE
A82014,99.4432670743192,77.0320862753339,94.4863125,58.7005441,93.0903679695127,73.2858485395933,-1.3959445304872986,14.585304439593301,110.0,139.0,0.0,97.8517512638405,47.025037048964805,18.07,1.0,NORTH EAST AND YORKSHIRE
A82016,67.5403299486676,27.868823894413204,70.1885923,34.133959600000004,80.1607615531788,53.4259736456728,9.972169253178805,19.292014045672794,116.0,108.0,0.683232831797886,75.8788007928804,50.6197235291807,22.72,0.0,NORTH EAST AND YORKSHIRE
A83005,83.4152309820596,52.5157440985596,75.4825262,35.9892113,84.46767697759529,52.825310274274294,8.985150777595294,16.836098974274293,119.0,103.0,1.7873923364764999,77.70342343306939,54.9214293337411,24.97,0.0,NORTH EAST AND YORKSHIRE
A83008,70.4952857310025,25.4441387671406,80.7969844,37.1118951,76.09353200872549,24.9772352760117,-4.70345239127451,-12.134659823988297,118.0,106.0,3.4474600026950997,92.2150958332838,67.49981951011141,45.45,0.0,NORTH EAST AND YORKSHIRE
A83009,81.9465569685937,17.7369833351075,63.516707800000006,40.8706566,77.93945168541529,40.4715577284295,14.422743885415287,-0.3990988715704944,105.0,100.0,8.98657086021789,69.4205644787039,68.3373428616009,22.0,0.0,NORTH EAST AND YORKSHIRE
A83010,76.8302213595209,38.509959233081794,83.657671,39.4491015,82.6983481588608,47.58525254816,-0.9593228411391976,8.136151048160002,116.0,118.0,2.17496368095421,78.2667115571411,59.3514587338821,22.25,0.0,NORTH EAST AND YORKSHIRE
A83012,65.0571930914148,16.6493726875258,68.238616,14.893926099999998,71.37978843005311,28.8574306291485,3.1411724300531176,13.963504529148501,122.0,103.0,6.9734969773040305,72.8098179827738,63.3593672672217,40.15,0.0,NORTH EAST AND YORKSHIRE
A83014,64.0677396868113,30.6884401209079,76.198829,33.638717,81.4020827928642,27.9287611501476,5.203253792864203,-5.709955849852399,116.0,88.0,2.94228668090439,82.7339535024673,52.680339780784905,21.48,0.0,NORTH EAST AND YORKSHIRE
A83016,86.0434628739838,50.3180696877763,82.2066971,26.2270992,85.4229311578537,49.4304222897079,3.216234057853697,23.203323089707897,121.0,114.0,3.2672698574540298,87.3906033724135,54.7706146207836,36.52,0.0,NORTH EAST AND YORKSHIRE
A83018,68.4705422531467,25.2884413351468,77.29772510000001,29.3989666,78.7946910950273,16.6081487406868,1.4969659950272955,-12.7908178593132,90.0,89.0,7.10311787940216,74.70255415729599,54.167058568940696,25.15,0.0,NORTH EAST AND YORKSHIRE
A83021,76.2941342449624,30.5277291068465,74.483096,24.0134268,87.7115577480661,27.1353509663387,13.228461748066096,3.1219241663386974,123.0,109.0,10.3106298035467,78.0101566041855,56.8408683223402,35.64,0.0,NORTH EAST AND YORKSHIRE
A83022,84.2267462681063,40.1470746318644,80.9973937,40.6201641,85.4698546410933,57.2706621950147,4.472460941093303,16.650498095014704,146.0,99.0,2.3700014248941,86.3282883045719,52.650213290854296,27.99,1.0,NORTH EAST AND YORKSHIRE
A83060,89.7026402584696,85.64335053498971,88.70123410000001,66.4636593,91.3087954465807,61.163920550611095,2.6075613465806953,-5.299738749388908,113.0,98.0,6.553237633982991,80.817240091747,52.8342189299671,28.12,1.0,NORTH EAST AND YORKSHIRE
A83070,94.9910683867081,77.5149870239303,94.8261179,74.9901814,94.14670915072,57.4639069501646,-0.6794087492800003,-17.526274449835398,121.0,106.0,2.0698090878409103,89.7416183717618,49.334197239675795,15.73,1.0,NORTH EAST AND YORKSHIRE
A83072,86.91272715952461,57.2575142882545,89.4866215,46.6305078,56.7144490004965,33.8660960101884,-32.7721724995035,-12.764411789811597,100.0,103.0,8.84556062268152,77.8845765393025,59.2646004236839,17.45,1.0,NORTH EAST AND YORKSHIRE
A83074,71.1956411198312,22.993824495423702,71.2535373,20.2133535,64.7846784490126,36.9554677742164,-6.468858850987402,16.7421142742164,121.0,91.0,7.79675516397985,61.4573852405733,51.890384765193495,33.51,0.0,NORTH EAST AND YORKSHIRE
A83075,83.3399115308037,45.8313715993589,86.0920558,39.2813732,80.896843049751,38.554682010518796,-5.195212750248999,-0.7266911894812011,118.0,115.0,1.34630424939759,81.20647612031749,58.781319642503604,33.09,0.0,NORTH EAST AND YORKSHIRE
A83617,83.8248429106329,62.9867669646889,75.4528466,60.4939433,78.5446218865678,45.2279406513059,3.0917752865677954,-15.266002648694098,117.0,100.0,8.52377567894635,84.2745679835959,65.8688043968632,24.98,1.0,NORTH EAST AND YORKSHIRE
A83618,75.1739689167211,52.0024642878845,86.2756289,52.5738064,82.59235263464541,53.2278471098109,-3.6832762653545927,0.6540407098109,116.0,116.0,5.99422157180373,85.6235520725815,55.0402695587721,27.27,1.0,NORTH EAST AND YORKSHIRE
A83626,88.55601993147259,74.1865935760817,98.0300211,76.1167166,93.2830014380579,76.9740511310103,-4.747019661942105,0.8573345310102951,125.0,103.0,1.1242292478198799,100.0,65.5295359520665,39.18,1.0,NORTH EAST AND YORKSHIRE
A84036,66.17642399398021,37.5359758872057,56.862640600000006,27.7862986,73.5965976476163,26.642565117610502,16.7339570476163,-1.1437334823894965,110.0,116.0,5.33695348390171,60.4459791924845,48.6648636843667,26.77,0.0,NORTH EAST AND YORKSHIRE
A84038,94.25284933964029,55.1298783993787,90.5892822,49.1064825,89.3316748916222,63.641536845896596,-1.2576073083777999,14.535054345896597,108.0,125.0,0.898192992320233,92.7221676156917,65.5885448484286,18.49,0.0,NORTH EAST AND YORKSHIRE
A84040,93.30618164677,56.791358419016206,88.6371556,66.7350748,94.0480869498725,46.5868334142626,5.410931349872499,-20.148241385737407,116.0,114.0,0.7613483553557631,94.8812031132894,50.302528259496206,19.62,1.0,NORTH EAST AND YORKSHIRE
A84044,70.1649728088806,28.9051224346064,62.1207114,20.2289933,47.7378278587686,39.7765644595169,-14.3828835412314,19.5475711595169,115.0,107.0,12.1823218848037,45.377674086605005,46.7444067307636,23.13,0.0,NORTH EAST AND YORKSHIRE
A84045,89.4401012679103,68.1933368223568,85.7905979,45.3519799,91.2215602067154,61.976932308600695,5.430962306715401,16.62495240860069,104.0,103.0,0.883191176048895,89.2739657251453,52.767459192264496,20.38,1.0,NORTH EAST AND YORKSHIRE
A85002,94.1067364012423,55.6866361532469,91.1950773,71.9001518,84.2081812996118,66.29943723473501,-6.9868960003881995,-5.600714565264994,121.0,97.0,1.14206116119771,91.0701468386369,44.6052209756703,32.77,0.0,NORTH EAST AND YORKSHIRE
A85005,88.204287338102,54.965339867083394,84.0304157,13.988232,89.0642894442823,39.7267747287594,5.033873744282289,25.738542728759402,103.0,112.0,7.622522021358059,79.6610112984548,51.0505114406139,36.62,0.0,NORTH EAST AND YORKSHIRE
A86018,91.5588408926791,52.959617106709004,85.92593269999999,34.0903358,85.45823213260479,27.401895535038,-0.46770056739519816,-6.688440264961997,117.0,115.0,2.2291494622045502,86.7236169717571,54.886675212750205,10.18,0.0,NORTH EAST AND YORKSHIRE
A86021,81.548311525874,5.65184399828985,70.4487999,28.4665891,63.298209601296996,28.482646955021302,-7.150590298703001,0.016057855021301748,104.0,89.0,9.91636476004862,69.8662772695869,52.2803682785,37.03,0.0,NORTH EAST AND YORKSHIRE
A86022,70.20161840063341,21.774213860950002,85.13671819999999,22.875124,69.2958305330021,15.235153060077,-15.840887666997887,-7.639970939923,99.0,128.0,17.7435453353265,67.2771711505419,52.620128790756404,18.38,0.0,NORTH EAST AND YORKSHIRE
A86024,72.2165454784072,25.163658280594,76.67787729999999,28.7698505,77.80479248933099,42.0180284463548,1.126915189331001,13.248177946354797,108.0,111.0,7.69368708913005,71.41113145025089,54.7753085874725,39.53,0.0,NORTH EAST AND YORKSHIRE
A86026,84.1314922656008,37.8878069024274,81.9086564,66.414582,74.9391815366013,43.167258963932,-6.969474863398702,-23.247323036067996,99.0,112.0,15.059434412093701,77.3650150497846,52.478981028883396,26.38,0.0,NORTH EAST AND YORKSHIRE
A86028,79.5072150095972,58.7562501482183,76.8622874,40.814554400000006,77.9064492130878,38.2318251779088,1.044161813087797,-2.582729222091203,94.0,111.0,9.55010085426066,75.90230878033461,47.521605938844104,14.94,0.0,NORTH EAST AND YORKSHIRE
A86029,80.63327480234041,48.1748597953193,83.2647095,38.7315904,80.375975374554,45.1888058592342,-2.8887341254459926,6.457215459234199,101.0,112.0,2.0648310098703297,76.3420338971082,46.2042595321672,34.65,0.0,NORTH EAST AND YORKSHIRE
A86030,84.9321425030427,55.2659377078325,75.2210358,43.5625574,80.9722189433014,35.657721779933496,5.751183143301404,-7.904835620066507,118.0,85.0,3.4835501235456903,83.84375881688119,62.1119357725527,38.41,0.0,NORTH EAST AND YORKSHIRE
A88009,68.9697537011814,39.9966191931603,85.6232066,48.7343468,75.1768243016313,30.622901099712703,-10.446382298368704,-18.111445700287295,115.0,101.0,7.84312335969127,79.2784454939019,44.897118795106,20.31,0.0,NORTH EAST AND YORKSHIRE
A88010,83.99009020927501,56.905537741608704,94.5785756,69.1593423,88.2157247924875,30.476575939934804,-6.362850807512487,-38.6827663600652,112.0,112.0,4.16700154281334,79.31322665871579,48.4010034634844,32.04,0.0,NORTH EAST AND YORKSHIRE
A88014,82.35222809545179,56.0135604465774,79.1392078,50.6438777,76.8556177509065,51.377637204914905,-2.2835900490934904,0.7337595049149073,110.0,85.0,0.0,65.0869493688653,43.950174210598504,40.63,0.0,NORTH EAST AND YORKSHIRE
A88015,70.1781418270199,18.809334469615997,82.7125433,37.1360314,82.1783183756359,39.6116063883571,-0.5342249243640964,2.4755749883571028,119.0,101.0,5.44805895419969,76.9664347784056,41.0514789009387,39.73,0.0,NORTH EAST AND YORKSHIRE
A88016,71.2587325307011,30.4783207824879,88.6826546,40.1042259,91.1832779417329,24.5497323484182,2.50062334173289,-15.554493551581803,114.0,118.0,6.13667272014393,81.7802582366275,56.000602874227,19.66,0.0,NORTH EAST AND YORKSHIRE
A88023,75.7398864088358,56.8240561356676,76.4782095,51.548732,56.851729325349496,27.4479287312823,-19.62648017465051,-24.1008032687177,127.0,90.0,23.8694982250643,57.992094777106196,49.3743900797367,17.8,0.0,NORTH EAST AND YORKSHIRE
A88601,95.4354713047307,48.9759733101845,92.4335652,62.9598459,88.8094464560647,53.894652562662706,-3.6241187439352984,-9.065193337337291,107.0,100.0,6.0162668138808595,95.72309432557941,54.2945056356593,32.67,0.0,NORTH EAST AND YORKSHIRE
A89002,76.8530976206045,45.9990192211321,76.4095484,41.7594269,83.0972211918892,47.1712386790367,6.687672791889199,5.411811779036697,111.0,91.0,3.14111917688141,85.2687727250197,49.6259000713667,47.74,0.0,NORTH EAST AND YORKSHIRE
B81003,68.9047740518537,44.1221231540603,79.5312668,22.7988424,80.5668583305046,31.772724578807797,1.035591530504604,8.973882178807795,104.0,108.0,4.59641076886055,77.5676850511038,39.7021072396899,24.69,0.0,NORTH EAST AND YORKSHIRE
B81004,88.65992087289,49.5836189457657,89.5376376,63.6357258,86.0469221387576,66.7641261210197,-3.4907154612424023,3.128400321019697,118.0,104.0,11.3688126696046,76.9969932980657,58.4583860626597,21.08,1.0,NORTH EAST AND YORKSHIRE
B81006,37.431070062731905,8.247831170731871,70.2344852,36.2850101,50.057780791680095,9.00727119165695,-20.1767044083199,-27.277738908343053,97.0,111.0,8.39049238759102,38.4763852453392,47.161827765557,33.35,0.0,NORTH EAST AND YORKSHIRE
B81007,83.8516078355248,34.8877554953511,87.4849639,54.851516,73.017407587021,45.2684311247447,-14.467556312979,-9.583084875255295,101.0,126.0,1.43173303325967,71.2922176633149,69.3163991117997,18.59,1.0,NORTH EAST AND YORKSHIRE
B81008,63.1672069660381,21.303361824975,73.23879439999999,20.1738205,75.1133522782658,9.38377347497733,1.8745578782658043,-10.790047025022671,181.0,156.0,9.52172112339911,65.644838787888,53.91508582305799,37.66,0.0,NORTH EAST AND YORKSHIRE
B81009,52.679027562954396,10.8092503209829,55.8572169,17.8290221,55.9248456409302,38.6203433031299,0.06762874093020343,20.7913212031299,117.0,102.0,4.82427218838234,56.5507382205663,59.698298079044896,11.12,1.0,NORTH EAST AND YORKSHIRE
B81011,78.587920328749,39.211293003783496,73.71803369999999,24.3923976,78.1150125561272,28.8490258694945,4.396978856127205,4.456628269494502,91.0,114.0,8.32827234804999,67.7243938736025,49.841696258493,33.68,0.0,NORTH EAST AND YORKSHIRE
B81012,76.7957184670554,52.5598093597456,87.1674909,52.5776399,90.46336233292959,66.0714271712383,3.2958714329295873,13.493787271238297,119.0,85.0,4.16073419321901,83.0793060169621,67.4393031573877,43.22,0.0,NORTH EAST AND YORKSHIRE
B81015,84.2793590368616,34.4763058699175,81.7527725,48.5491992,82.2880534711255,40.3005725240695,0.5352809711254878,-8.248626675930495,126.0,111.0,5.49888896561868,85.40681514778929,61.584547563369895,33.47,0.0,NORTH EAST AND YORKSHIRE
A81001,66.8976965192513,41.554066951656395,82.1884919,44.8351517,84.67233411481651,34.6239948659952,2.483842214816505,-10.211156834004797,118.0,98.0,24.4610719045888,66.8919164535438,54.321663877625205,33.52,0.0,NORTH EAST AND YORKSHIRE
A81004,58.646270371889194,31.972851662861302,77.7757747,22.5406809,72.0997637846508,22.3313093631745,-5.676010915349195,-0.20937153682550047,96.0,109.0,4.93921179663828,60.546198953292496,48.975133709653804,24.56,0.0,NORTH EAST AND YORKSHIRE
A81005,72.86422094206941,41.810341763597705,74.18541640000001,30.8690437,74.47040833787139,41.3981990851833,0.2849919378713821,10.529155385183302,109.0,140.0,6.959686890459669,65.92186236947461,51.5861962338936,16.45,0.0,NORTH EAST AND YORKSHIRE
A81007,64.0236112336688,39.8784782014785,71.5348541,45.4916327,73.5662065523393,36.0766368585518,2.0313524523392914,-9.414995841448196,92.0,115.0,15.263970510351498,64.7967849794042,40.049572557777005,39.27,0.0,NORTH EAST AND YORKSHIRE
A81009,66.2915518938085,47.0349953166505,60.5491349,29.4727485,55.66644136928049,38.735962385096,-4.882693530719507,9.263213885096,111.0,109.0,10.503985622873401,42.1603843362076,48.044003477065104,37.66,0.0,NORTH EAST AND YORKSHIRE
A81012,75.3785561137834,33.7542894951057,70.6711028,48.5027911,79.12275656788,60.8560286565069,8.451653767880003,12.353237556506897,102.0,115.0,4.493561063118269,82.77194354284761,65.2870192749027,52.82,0.0,NORTH EAST AND YORKSHIRE
A81013,94.5994544725288,61.819065124747,89.2872117,78.6820653,86.91026239309801,67.23053338110209,-2.3769493069019916,-11.451531918897913,113.0,129.0,5.91325714753087,87.7584119673817,53.660312817868906,33.11,1.0,NORTH EAST AND YORKSHIRE
A81014,84.3235842148497,80.5654232996796,91.3388131,73.83061520000001,80.2019165940136,65.8260587695606,-11.1368965059864,-8.004556430439408,117.0,105.0,11.7273867879312,81.7637238954631,52.302398751037806,24.61,0.0,NORTH EAST AND YORKSHIRE
A81016,72.7396616303796,36.7004222420172,76.0019404,13.3617864,71.7134381426641,55.757033372958794,-4.288502257335892,42.395246972958795,105.0,102.0,10.9889304891331,77.4620520985255,54.9409522388615,48.45,0.0,NORTH EAST AND YORKSHIRE
A81018,72.3127703591429,39.4081975847458,81.5543937,36.6833705,70.4742818981719,32.5568324183085,-11.08011180182811,-4.1265380816915,107.0,122.0,3.81146117780274,68.7436537549278,50.7616221986863,30.83,0.0,NORTH EAST AND YORKSHIRE
A81019,70.39677687560359,27.3146104749315,67.0264004,36.933096,74.4925482648082,31.03095561512,7.466147864808207,-5.902140384879999,111.0,96.0,7.335759410641191,79.63460750147439,57.790189222073195,52.4,0.0,NORTH EAST AND YORKSHIRE
A81063,73.3450258367638,49.048086739285004,76.82598630000001,54.7111505,76.3680415270277,59.949547169065994,-0.4579447729723114,5.238396669065992,119.0,105.0,3.33664015362483,80.8948272985192,56.226430597042196,40.06,0.0,NORTH EAST AND YORKSHIRE
A81064,75.15433992108291,52.02729867792391,84.3149069,70.2018122,77.02045227184861,46.045285456544995,-7.294454628151385,-24.15652674345501,109.0,102.0,0.0,80.1594608268066,51.390730763762804,50.02,0.0,NORTH EAST AND YORKSHIRE
A81066,88.98897799716559,52.354239607874895,93.028417,66.62971370000001,88.2340872440981,69.7962446477587,-4.794329755901899,3.1665309477586874,119.0,107.0,2.51351108982956,90.0082851807074,58.8622054004736,17.56,1.0,NORTH EAST AND YORKSHIRE
A81608,95.6362440844032,61.4764474464352,90.8775922,60.1324737,91.2175712862516,69.2549115792551,0.3399790862516028,9.122437879255095,111.0,80.0,0.0,94.9839147411522,48.428879242426994,44.95,0.0,NORTH EAST AND YORKSHIRE
A81610,71.7608911311122,31.156064993649004,57.5889104,16.5633269,69.0522145394394,15.487381642025,11.463304139439401,-1.0759452579750004,116.0,120.0,20.512695147863,63.836804042505605,46.899039850399596,24.23,0.0,NORTH EAST AND YORKSHIRE
A81618,83.7337818645762,43.1657400581279,87.2677977,57.5633307,90.6106850146281,52.36322229186639,3.3428873146281006,-5.200108408133609,99.0,113.0,5.424282666021281,80.4776840722876,58.3232728255779,20.66,1.0,NORTH EAST AND YORKSHIRE
A82072,63.988532770002806,21.8582196055678,68.8899507,21.9300413,59.093511138281194,27.6605926223247,-9.796439561718806,5.7305513223247,119.0,106.0,7.60190999685779,58.5767424421502,46.3397876680544,31.27,0.0,NORTH WEST
A82617,82.2814989748137,54.588626768133295,90.767276,68.53972710000001,87.3188882721881,75.3664154277335,-3.448387727811891,6.826688327733493,114.0,103.0,0.0,86.1622918033331,69.2839369103718,15.28,1.0,NORTH EAST AND YORKSHIRE
A82629,74.92939180466401,51.3169930598689,69.7034318,43.2656722,61.9247177199619,45.6580616043882,-7.778714080038107,2.3923894043882044,114.0,96.0,7.164185557035781,59.99677354186,33.826339549136605,33.07,0.0,NORTH WEST
A82650,93.1391471456936,85.2458455861251,94.6320383,79.1041024,95.1875533209088,79.6431833750392,0.5555150209087998,0.539080975039198,109.0,125.0,4.24705993909637,95.7290734718104,58.00277799768379,15.99,1.0,NORTH WEST
A82651,90.5099244343687,67.6042689538254,94.0601626,59.3550911,84.56040434260869,53.504583256733696,-9.499758257391306,-5.850507843266307,105.0,115.0,6.5194570536814105,84.1943612110694,61.412551893229704,16.85,1.0,NORTH WEST
A82654,82.6171072205667,51.1482044085368,81.0358004,41.3219594,80.7771610257317,34.1925460748519,-0.25863937426829864,-7.1294133251481,113.0,104.0,2.35807362626596,87.1685766123214,63.1833930235724,24.93,0.0,NORTH EAST AND YORKSHIRE
A83001,84.8640779767337,25.712361663605897,79.5772985,24.599773,82.83400013740831,43.3191199974084,3.2567016374083124,18.7193469974084,117.0,125.0,9.802617041337589,83.8900008994064,59.7892951867538,25.34,0.0,NORTH EAST AND YORKSHIRE
A83003,79.75324872710871,55.5510496762569,73.0070566,46.6768069,86.93567625002039,51.165211440174495,13.928619650020394,4.488404540174493,104.0,113.0,5.15951324973236,81.1524841262358,48.9313246214897,36.13,1.0,NORTH EAST AND YORKSHIRE
