month,level,org_code,org_name,region_code,region_name,metric,value
2024-05,ICB,QT1,NHS Nottingham And Nottinghamshire Integrated Care Board,Y60,Midlands,unique_users_ordering_prescriptions,79235.0
2024-06,ICB,QT1,NHS Nottingham And Nottinghamshire Integrated Care Board,Y60,Midlands,unique_users_ordering_prescriptions,78816.0
2024-07,ICB,QT1,NHS Nottingham And Nottinghamshire Integrated Care Board,Y60,Midlands,unique_users_ordering_prescriptions,84182.0
2024-08,ICB,QT1,NHS Nottingham And Nottinghamshire Integrated Care Board,Y60,Midlands,unique_users_ordering_prescriptions,83695.0
2024-09,ICB,QT1,NHS Nottingham And Nottinghamshire Integrated Care Board,Y60,Midlands,unique_users_ordering_prescriptions,85669.0
2024-10,ICB,QT1,NHS Nottingham And Nottinghamshire Integrated Care Board,Y60,Midlands,unique_users_ordering_prescriptions,91179.0
2024-11,ICB,QT1,NHS Nottingham And Nottinghamshire Integrated Care Board,Y60,Midlands,unique_users_ordering_prescriptions,91250.0
2024-12,ICB,QT1,NHS Nottingham And Nottinghamshire Integrated Care Board,Y60,Midlands,unique_users_ordering_prescriptions,93227.0
2025-01,ICB,QT1,NHS Nottingham And Nottinghamshire Integrated Care Board,Y60,Midlands,unique_users_ordering_prescriptions,99846.0
2025-02,ICB,QT1,NHS Nottingham And Nottinghamshire Integrated Care Board,Y60,Midlands,unique_users_ordering_prescriptions,94316.0
2025-03,ICB,QT1,NHS Nottingham And Nottinghamshire Integrated Care Board,Y60,Midlands,unique_users_ordering_prescriptions,102792.0
2025-04,ICB,QT1,NHS Nottingham And Nottinghamshire Integrated Care Board,Y60,Midlands,unique_users_ordering_prescriptions,102990.0
2025-05,ICB,QT1,NHS Nottingham And Nottinghamshire Integrated Care Board,Y60,Midlands,unique_users_ordering_prescriptions,105505.0
2025-06,ICB,QT1,NHS Nottingham And Nottinghamshire Integrated Care Board,Y60,Midlands,unique_users_ordering_prescriptions,106044.0
2025-07,ICB,QT1,NHS Nottingham And Nottinghamshire Integrated Care Board,Y60,Midlands,unique_users_ordering_prescriptions,111701.0
2025-08,ICB,QT1,NHS Nottingham And Nottinghamshire Integrated Care Board,Y60,Midlands,unique_users_ordering_prescriptions,110335.0
2025-09,ICB,QT1,NHS Nottingham And Nottinghamshire Integrated Care Board,Y60,Midlands,unique_users_ordering_prescriptions,113177.0
2025-10,ICB,QT1,NHS Nottingham And Nottinghamshire Integrated Care Board,Y60,Midlands,unique_users_ordering_prescriptions,116386.0
2025-11,ICB,QT1,NHS Nottingham And Nottinghamshire Integrated Care Board,Y60,Midlands,unique_users_ordering_prescriptions,116962.0
2025-12,ICB,QT1,NHS Nottingham And Nottinghamshire Integrated Care Board,Y60,Midlands,unique_users_ordering_prescriptions,119975.0
2026-01,ICB,QT1,NHS Nottingham And Nottinghamshire Integrated Care Board,Y60,Midlands,unique_users_ordering_prescriptions,125031.0
2026-02,ICB,QT1,NHS Nottingham And Nottinghamshire Integrated Care Board,Y60,Midlands,unique_users_ordering_prescriptions,120004.0
2026-03,ICB,QT1,NHS Nottingham And Nottinghamshire Integrated Care Board,Y60,Midlands,unique_users_ordering_prescriptions,131380.0
2026-04,ICB,QT1,NHS Nottingham And Nottinghamshire Integrated Care Board,Y60,Midlands,unique_users_ordering_prescriptions,128940.0
2020-12,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,account_registrations,1314.0
2021-01,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,account_registrations,2036.0
2021-02,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,account_registrations,2189.0
2021-03,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,account_registrations,2329.0
2021-04,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,account_registrations,3999.0
2021-05,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,account_registrations,19288.0
2021-06,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,account_registrations,17042.0
2021-07,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,account_registrations,23831.0
2021-08,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,account_registrations,26965.0
2021-09,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,account_registrations,22590.0
2021-10,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,account_registrations,14354.0
2021-11,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,account_registrations,15136.0
2021-12,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,account_registrations,30896.0
2022-01,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,account_registrations,11957.0
2022-02,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,account_registrations,7175.0
2022-03,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,account_registrations,7232.0
2022-04,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,account_registrations,7457.0
2022-05,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,account_registrations,7163.0
2022-06,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,account_registrations,5310.0
2022-07,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,account_registrations,5788.0
2022-08,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,account_registrations,4520.0
2022-09,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,account_registrations,4034.0
2022-10,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,account_registrations,3734.0
2022-11,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,account_registrations,2380.0
2022-12,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,account_registrations,1906.0
2023-01,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,account_registrations,2375.0
2023-02,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,account_registrations,1711.0
2023-03,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,account_registrations,1962.0
2023-04,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,account_registrations,1917.0
2023-05,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,account_registrations,1780.0
2023-06,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,account_registrations,1569.0
2023-07,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,account_registrations,1696.0
2023-08,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,account_registrations,1844.0
2023-09,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,account_registrations,2200.0
2023-10,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,account_registrations,2449.0
2023-11,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,account_registrations,2572.0
2023-12,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,account_registrations,2174.0
2024-01,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,account_registrations,2890.0
2024-02,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,account_registrations,2910.0
2024-03,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,account_registrations,2865.0
2024-04,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,account_registrations,2924.0
2024-05,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,account_registrations,2811.0
2024-06,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,account_registrations,2619.0
2024-07,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,account_registrations,3044.0
2024-08,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,account_registrations,2724.0
2024-09,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,account_registrations,2924.0
2024-10,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,account_registrations,3372.0
2024-11,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,account_registrations,3256.0
2024-12,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,account_registrations,2441.0
2025-01,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,account_registrations,3380.0
2025-02,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,account_registrations,2966.0
2025-03,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,account_registrations,3190.0
2025-04,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,account_registrations,2930.0
2025-05,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,account_registrations,2800.0
2025-06,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,account_registrations,3323.0
2025-07,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,account_registrations,3225.0
2025-08,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,account_registrations,3219.0
2025-09,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,account_registrations,3593.0
2025-10,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,account_registrations,3942.0
2025-11,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,account_registrations,3336.0
2025-12,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,account_registrations,2496.0
2026-01,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,account_registrations,3250.0
2026-02,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,account_registrations,3009.0
2026-03,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,account_registrations,3583.0
2026-04,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,account_registrations,2800.0
2020-12,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,logins,19579.0
2021-01,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,logins,26930.0
2021-02,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,logins,29080.0
2021-03,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,logins,35382.0
2021-04,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,logins,41447.0
2021-05,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,logins,126930.0
2021-06,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,logins,137449.0
2021-07,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,logins,199386.0
2021-08,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,logins,228136.0
2021-09,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,logins,251139.0
2021-10,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,logins,234966.0
2021-11,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,logins,293676.0
2021-12,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,logins,443674.0
2022-01,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,logins,286195.0
2022-02,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,logins,203801.0
2022-03,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,logins,205656.0
2022-04,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,logins,188201.0
2022-05,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,logins,188115.0
2022-06,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,logins,160372.0
2022-07,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,logins,162582.0
2022-08,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,logins,152080.0
2022-09,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,logins,170481.0
2022-10,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,logins,184746.0
2022-11,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,logins,149007.0
2022-12,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,logins,127496.0
2023-01,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,logins,152453.0
2023-02,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,logins,144403.0
2023-03,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,logins,169770.0
2023-04,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,logins,170481.0
2023-05,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,logins,176374.0
2023-06,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,logins,168354.0
2023-07,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,logins,175995.0
2023-08,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,logins,202722.0
2023-09,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,logins,252338.0
2023-10,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,logins,303277.0
2023-11,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,logins,288225.0
2023-12,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,logins,254726.0
2024-01,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,logins,336923.0
2024-02,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,logins,340112.0
2024-03,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,logins,374157.0
2024-04,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,logins,413527.0
2024-05,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,logins,418186.0
2024-06,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,logins,409262.0
2024-07,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,logins,503793.0
2024-08,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,logins,479928.0
2024-09,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,logins,555252.0
2024-10,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,logins,669464.0
2024-11,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,logins,585828.0
2024-12,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,logins,488651.0
2025-01,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,logins,618624.0
2025-02,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,logins,568867.0
2025-03,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,logins,645095.0
2025-04,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,logins,626967.0
2025-05,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,logins,619971.0
2025-06,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,logins,645998.0
2025-07,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,logins,685658.0
2025-08,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,logins,659767.0
2025-09,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,logins,782424.0
2025-10,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,logins,885593.0
2025-11,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,logins,780015.0
2025-12,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,logins,731631.0
2026-01,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,logins,858391.0
2026-02,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,logins,817704.0
2026-03,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,logins,925580.0
2026-04,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,logins,920593.0
2020-12,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,prescription_orders,2602.0
2021-01,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,prescription_orders,3547.0
2021-02,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,prescription_orders,3437.0
2021-03,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,prescription_orders,4116.0
2021-04,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,prescription_orders,4146.0
2021-05,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,prescription_orders,5433.0
2021-06,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,prescription_orders,6759.0
2021-07,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,prescription_orders,8229.0
2021-08,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,prescription_orders,9261.0
2021-09,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,prescription_orders,10172.0
2021-10,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,prescription_orders,10668.0
2021-11,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,prescription_orders,12135.0
2021-12,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,prescription_orders,13231.0
2022-01,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,prescription_orders,14600.0
2022-02,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,prescription_orders,13614.0
2022-03,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,prescription_orders,15229.0
2022-04,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,prescription_orders,15620.0
2022-05,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,prescription_orders,16855.0
2022-06,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,prescription_orders,16514.0
2022-07,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,prescription_orders,17491.0
2022-08,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,prescription_orders,18876.0
2022-09,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,prescription_orders,18032.0
2022-10,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,prescription_orders,19468.0
2022-11,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,prescription_orders,19976.0
2022-12,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,prescription_orders,20047.0
2023-01,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,prescription_orders,21834.0
2023-02,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,prescription_orders,20010.0
2023-03,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,prescription_orders,23280.0
2023-04,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,prescription_orders,22812.0
2023-05,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,prescription_orders,24563.0
2023-06,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,prescription_orders,24213.0
2023-07,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,prescription_orders,25740.0
2023-08,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,prescription_orders,26887.0
2023-09,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,prescription_orders,26258.0
2023-10,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,prescription_orders,29090.0
2023-11,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,prescription_orders,29642.0
2023-12,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,prescription_orders,30278.0
2024-01,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,prescription_orders,35314.0
2024-02,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,prescription_orders,33522.0
2024-03,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,prescription_orders,36699.0
2024-04,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,prescription_orders,38673.0
2024-05,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,prescription_orders,40571.0
2024-06,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,prescription_orders,40480.0
2024-07,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,prescription_orders,45331.0
2024-08,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,prescription_orders,46399.0
2024-09,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,prescription_orders,46798.0
2024-10,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,prescription_orders,50144.0
2024-11,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,prescription_orders,49441.0
2024-12,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,prescription_orders,50143.0
2025-01,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,prescription_orders,54687.0
2025-02,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,prescription_orders,50050.0
2025-03,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,prescription_orders,57416.0
2025-04,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,prescription_orders,57681.0
2025-05,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,prescription_orders,59490.0
2025-06,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,prescription_orders,59930.0
2025-07,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,prescription_orders,63630.0
2025-08,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,prescription_orders,64109.0
2025-09,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,prescription_orders,64876.0
2025-10,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,prescription_orders,67708.0
2025-11,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,prescription_orders,68116.0
2025-12,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,prescription_orders,70981.0
2026-01,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,prescription_orders,74403.0
2026-02,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,prescription_orders,69713.0
2026-03,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,prescription_orders,82544.0
2026-04,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,prescription_orders,78200.0
2020-12,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,unique_user_logins,6430.0
2021-01,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,unique_user_logins,7882.0
2021-02,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,unique_user_logins,8554.0
2021-03,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,unique_user_logins,9702.0
2021-04,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,unique_user_logins,12299.0
2021-05,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,unique_user_logins,32168.0
2021-06,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,unique_user_logins,40897.0
2021-07,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,unique_user_logins,59079.0
2021-08,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,unique_user_logins,70369.0
2021-09,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,unique_user_logins,79701.0
2021-10,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,unique_user_logins,75141.0
2021-11,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,unique_user_logins,89401.0
2021-12,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,unique_user_logins,129880.0
2022-01,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,unique_user_logins,98064.0
2022-02,ICB,QT6,NHS Cornwall And The Isles Of Scilly Integrated Care Board,Y58,South West,unique_user_logins,77537.0
