gp_code,oc_wd_total,oc_rush,oc_rush_pct,same_day_12m,rural,imd_score,log_list,gp_per10k,nurse_per10k,dpc_per10k,merged_recent,dispensing_f,region,rush_pct,calls_per_1k,total_wd,oq
A82062,155,45,29.032258064516128,44.82828231850412,0.0,33.24,8.730353744677045,19.65120193926335,2.327116019123291,6.033263754359976,0.0,0.0,NORTH WEST,30.0,725.6,4678,Q2
A82072,178,53,29.775280898876403,25.532265144863917,0.0,31.27,8.912001719335873,3.1624104386496867,10.20596096489455,9.343485389124725,0.0,0.0,NORTH WEST,25.6,595.3,4362,Q2
A82617,423,173,40.8983451536643,50.31449537787096,1.0,15.28,7.917384551286793,15.642933052375891,8.841657808410506,5.343859114012449,0.0,1.0,NORTH EAST AND YORKSHIRE,29.9,609.7,1715,Q3
A82629,363,58,15.977961432506888,55.74907855749078,0.0,33.07,8.035710596884156,17.35002157962883,0.0,2.76219249244713,0.0,0.0,NORTH WEST,27.1,633.3,1869,Q1
A82650,101,22,21.782178217821784,21.894171779141104,1.0,15.99,7.980137662920476,9.581384738222882,6.935097522527662,12.775179653245129,0.0,1.0,NORTH WEST,28.8,776.5,2331,Q1
A83001,809,249,30.778739184178,40.72330612394304,0.0,25.34,9.643393625567631,12.858107926392304,6.502553570513687,24.47104602134732,0.0,1.0,NORTH EAST AND YORKSHIRE,28.6,793.1,12602,Q2
A83009,357,130,36.41456582633053,50.88788562829195,0.0,22.0,8.96944646102316,18.407184739001817,8.991528028755924,4.580589750930432,0.0,0.0,NORTH EAST AND YORKSHIRE,32.8,859.7,6512,Q3
A83010,449,151,33.630289532293986,22.776689331950365,0.0,22.25,9.49309155756202,8.025877284392607,9.18035587495996,4.3815517582107,0.0,0.0,NORTH EAST AND YORKSHIRE,25.7,692.3,9123,Q2
A83016,143,26,18.181818181818183,43.63383929717306,0.0,36.52,9.29135952584785,12.650779622983702,13.64820521490544,6.4429365161726615,0.0,0.0,NORTH EAST AND YORKSHIRE,37.0,804.2,8680,Q1
A83018,3496,2271,64.9599542334096,37.20113221628608,0.0,25.15,9.737329657084512,14.00254847106401,9.808175776127994,7.706423823594527,0.0,0.0,NORTH EAST AND YORKSHIRE,25.9,604.9,10008,Q4
A83021,187,61,32.62032085561497,34.95186153931771,0.0,35.64,9.66380697354642,9.265293803474698,13.242185638413352,4.015864358674299,0.0,1.0,NORTH EAST AND YORKSHIRE,24.3,1035.4,16649,Q2
A83022,1074,448,41.71322160148976,40.46747308090405,1.0,27.99,10.193336026644328,12.384141892645324,9.023430433871544,5.272565124137029,0.0,1.0,NORTH EAST AND YORKSHIRE,29.9,733.9,19578,Q4
A83025,148,42,28.37837837837838,40.74379647422508,0.0,38.81,9.517855708509734,7.823289727643148,13.607426243313624,8.176220091296221,0.0,0.0,NORTH EAST AND YORKSHIRE,36.3,1056.6,14403,Q2
A83026,303,107,35.31353135313531,38.32935928005538,1.0,26.01,9.284318573805338,16.09782221678765,11.169068367514356,7.355240145185506,0.0,0.0,NORTH EAST AND YORKSHIRE,36.4,673.3,7197,Q3
A83030,311,118,37.942122186495176,56.75220355173462,1.0,21.48,9.572555772533589,22.504197095735613,7.65745644821645,8.316461790568566,0.0,0.0,NORTH EAST AND YORKSHIRE,41.6,693.8,10020,Q3
A83033,1851,611,33.00918422474338,47.67447236413232,0.0,25.95,9.19806534110057,17.750421812107717,9.52959438550314,9.55659040291557,0.0,0.0,NORTH EAST AND YORKSHIRE,25.0,664.4,6856,Q2
A83034,237,95,40.08438818565401,39.73855831938593,0.0,28.26,9.32430873359904,13.99580625552102,6.11513466145175,1.7845723718453967,0.0,0.0,NORTH EAST AND YORKSHIRE,23.5,740.2,8563,Q3
A83036,2969,1405,47.32233075109465,33.86109836316353,0.0,8.81,9.25986835912538,14.37059947848017,11.77412663605434,6.34452348599843,0.0,0.0,NORTH EAST AND YORKSHIRE,22.4,425.9,4361,Q4
A83040,201,66,32.83582089552239,23.308449573208815,0.0,33.66,9.415747559800096,12.399313261537834,6.709961116426783,6.058508580851366,0.0,0.0,NORTH EAST AND YORKSHIRE,28.9,726.9,8918,Q2
A83041,669,142,21.225710014947683,39.40155559851876,1.0,35.62,8.901082768228944,15.70444714494942,12.098229998069913,11.807581829039837,0.0,0.0,NORTH EAST AND YORKSHIRE,27.2,757.3,5549,Q1
A83044,188,71,37.765957446808514,33.119744944206545,0.0,43.88,9.01602720232985,17.311634684236097,8.614687070682535,10.460691442798154,0.0,0.0,NORTH EAST AND YORKSHIRE,33.3,742.6,6199,Q3
A83057,585,174,29.743589743589745,37.450381753025326,1.0,39.84,9.8136585734676,15.078935733723524,12.471453772204525,12.252656337604442,0.0,0.0,NORTH EAST AND YORKSHIRE,28.3,841.6,15276,Q2
A83070,113,49,43.36283185840708,24.823618056031236,1.0,15.73,8.669499313950336,4.740164016544775,6.366017373731591,6.1370239452705695,0.0,0.0,NORTH EAST AND YORKSHIRE,27.9,639.8,3806,Q4
A83075,266,108,40.6015037593985,31.112359891862337,0.0,33.09,9.028328767142156,16.69114574361948,9.27712409113175,10.124861292999173,0.0,0.0,NORTH EAST AND YORKSHIRE,25.7,683.0,5676,Q3
A83618,677,264,38.99556868537666,36.58476819028327,1.0,27.27,8.940443642926276,17.080172460841563,6.6364678264476336,10.653277302625115,0.0,1.0,NORTH EAST AND YORKSHIRE,34.0,842.6,6444,Q3
A83627,126,48,38.095238095238095,41.76213404172893,0.0,34.94,8.792093929503284,21.36007292768156,5.753063910665452,5.425706472196901,0.0,0.0,NORTH EAST AND YORKSHIRE,30.4,677.4,4470,Q3
A83636,1145,439,38.34061135371179,50.194499651769185,0.0,29.31,8.686640563726586,12.916332530283206,8.103659308656566,5.4024395391043765,0.0,0.0,NORTH EAST AND YORKSHIRE,22.0,769.3,4434,Q3
A84006,3414,1422,41.65202108963093,33.17055977442404,1.0,16.23,9.846096758756875,13.37251891180598,9.545747393894464,27.874712063332364,0.0,1.0,NORTH EAST AND YORKSHIRE,26.8,656.3,12404,Q4
A84009,882,183,20.74829931972789,46.10088845846141,0.0,34.28,10.210310268515292,11.444240062173495,5.552694184754617,5.64353861599588,0.0,0.0,NORTH EAST AND YORKSHIRE,30.8,960.1,25768,Q1
A84016,190,54,28.42105263157895,34.47164521754487,0.0,14.93,8.84503303784264,13.564206634165089,4.649487258579697,3.074041164293091,0.0,0.0,NORTH EAST AND YORKSHIRE,31.0,716.8,4860,Q2
A84020,1344,419,31.17559523809524,26.650990795449978,1.0,26.79,8.993127118302118,15.14591336943803,9.046193991985172,6.196477202472792,0.0,0.0,NORTH EAST AND YORKSHIRE,22.2,564.0,4584,Q2
A84026,289,248,85.81314878892734,46.5411752783654,0.0,23.03,9.121317883147048,9.794222938813435,9.327831371027246,4.34327148252398,0.0,0.0,NORTH EAST AND YORKSHIRE,36.1,842.5,7740,Q4
A84031,3226,1424,44.14135151890886,43.877177572829744,0.0,13.7,9.26584603188159,7.0766344242366905,4.53477757018187,1.5136106709552302,0.0,0.0,NORTH EAST AND YORKSHIRE,23.2,589.0,6528,Q4
A84038,1599,745,46.59161976235147,40.309960500163534,0.0,18.49,9.075922872589285,10.638298682833367,4.880513215705339,4.54497793359833,0.0,0.0,NORTH EAST AND YORKSHIRE,22.2,867.5,8076,Q4
A84044,1227,596,48.57375713121434,40.49246753246753,0.0,23.13,8.88175528320345,13.066243792436886,6.037526187538342,7.519127708031901,0.0,1.0,NORTH EAST AND YORKSHIRE,33.6,710.1,5027,Q4
A85005,656,211,32.16463414634146,49.522839685772475,0.0,36.62,9.77971788269179,19.54541167594077,5.779496369329435,12.902008865415448,0.0,0.0,NORTH EAST AND YORKSHIRE,24.5,913.7,16463,Q2
A85006,2545,852,33.47740667976424,46.23120231128232,0.0,27.65,9.10524833879223,15.133121662146277,8.294069184385675,2.22162567458738,0.0,0.0,NORTH EAST AND YORKSHIRE,21.2,574.5,8387,Q2
A85007,201,57,28.35820895522388,31.834680032839305,0.0,20.02,9.061027968789174,16.15790084755602,6.966213862765587,5.696814891443167,0.0,0.0,NORTH EAST AND YORKSHIRE,25.3,811.5,7151,Q2
A85009,138,60,43.47826086956522,54.00376690828149,0.0,37.88,8.767523802574411,3.1972180045934064,6.602047568998404,6.519002944450931,0.0,0.0,NORTH EAST AND YORKSHIRE,33.6,891.3,5814,Q4
A85011,218,97,44.4954128440367,53.47191813970639,0.0,37.95,8.908040872478775,16.6692673682549,6.494238618170338,0.0,0.0,0.0,NORTH EAST AND YORKSHIRE,31.8,778.6,5549,Q4
A85016,314,140,44.5859872611465,38.44284857525104,0.0,36.37,9.39877514934674,18.729595607766267,2.84919555779491,4.491464015515968,0.0,0.0,NORTH EAST AND YORKSHIRE,24.1,762.6,9376,Q4
A85019,656,232,35.36585365853659,43.86776422610731,0.0,38.05,9.273714152566756,17.128438573339277,5.831788567003778,1.8771851608513035,0.0,0.0,NORTH EAST AND YORKSHIRE,28.6,592.6,6227,Q3
A85020,428,141,32.94392523364486,38.72498050428906,0.0,14.05,9.660242266697631,12.30828094505763,5.22056127368091,6.393912179573704,0.0,0.0,NORTH EAST AND YORKSHIRE,30.9,609.3,9534,Q2
A85026,384,255,66.40625,51.59271303192419,0.0,32.92,8.637240328725689,21.663488687863065,4.730019362334264,7.189629433727995,0.0,0.0,NORTH EAST AND YORKSHIRE,31.1,750.0,4351,Q4
A85611,198,69,34.84848484848485,53.24311596896919,0.0,22.9,8.596096789011703,11.669161814989373,5.914425653821273,6.308720696793273,0.0,0.0,NORTH EAST AND YORKSHIRE,32.7,992.8,5641,Q3
A86004,1738,852,49.02186421173763,43.05984666437808,0.0,44.24,9.623856318274058,7.377167892866,6.207599681243283,3.826844121352402,0.0,0.0,NORTH EAST AND YORKSHIRE,28.3,517.5,7310,Q4
A86008,269,196,72.86245353159852,47.260121111127646,0.0,19.64,9.491048180690628,13.75076783696692,6.30381148935099,4.295050602185187,0.0,0.0,NORTH EAST AND YORKSHIRE,33.3,571.4,7625,Q4
A86010,2088,813,38.9367816091954,52.97447165882448,0.0,18.1,9.272344434084092,16.316300636924716,7.318525015821298,3.759516275572543,0.0,0.0,NORTH EAST AND YORKSHIRE,24.4,599.6,6432,Q3
A86011,2345,967,41.23667377398721,36.81893421383321,0.0,50.04,9.274988262132744,13.662505664067991,10.473854421860109,5.024450450731951,0.0,0.0,NORTH EAST AND YORKSHIRE,25.9,815.8,8808,Q3
A86013,459,186,40.52287581699346,44.387837432859214,0.0,33.64,8.907036918621445,9.715027369561536,7.873144857287964,2.8892274711359405,0.0,0.0,NORTH EAST AND YORKSHIRE,25.8,930.4,6991,Q3
A86016,229,114,49.78165938864629,60.29248051816618,0.0,13.46,9.163894956733214,14.542661102362208,3.575606264992929,9.539605774743787,0.0,0.0,NORTH EAST AND YORKSHIRE,36.8,961.6,9051,Q4
A86017,190,84,44.21052631578947,47.66902272181269,0.0,45.73,9.351413049165927,14.508506957685936,2.8715959496602284,8.244259341588208,0.0,0.0,NORTH EAST AND YORKSHIRE,39.4,996.9,11735,Q4
A86018,2972,1350,45.42395693135936,64.47905242377715,0.0,10.18,9.49218669954413,18.263872912509665,2.554866126775173,7.040969642607926,0.0,0.0,NORTH EAST AND YORKSHIRE,19.4,630.7,8304,Q4
A86021,1548,621,40.11627906976744,41.16351304237583,0.0,37.03,9.221107201087076,17.13742075433433,6.648035020898771,13.612643139020106,0.0,0.0,NORTH EAST AND YORKSHIRE,29.2,610.7,6113,Q3
A86022,1277,607,47.53328112764292,54.89215139212253,0.0,18.38,9.04235555128228,16.608177910965658,8.233113836205197,4.952486099917196,0.0,0.0,NORTH EAST AND YORKSHIRE,39.8,820.3,6960,Q4
A86024,326,77,23.61963190184049,42.42617717478053,0.0,39.53,8.914659729413136,14.59305802896408,2.6880817176842178,6.236349585027386,0.0,0.0,NORTH EAST AND YORKSHIRE,27.9,767.8,5323,Q1
A86026,466,182,39.05579399141631,37.19860535921821,0.0,26.38,8.89707834892163,17.10761795159985,3.757110124819041,4.450169276049564,0.0,0.0,NORTH EAST AND YORKSHIRE,38.9,888.2,6814,Q3
A86028,1543,557,36.09850939727803,45.06365784859343,0.0,14.94,8.928883328210798,7.786400476137895,7.420330823082529,2.6147832433029308,0.0,0.0,NORTH EAST AND YORKSHIRE,27.8,766.0,6060,Q3
A86029,5206,1380,26.50787552823665,56.389854104650766,0.0,34.65,9.918331008016883,12.113519085180368,5.346711058709549,9.89207230211545,0.0,0.0,NORTH EAST AND YORKSHIRE,25.6,332.4,6787,Q1
A86030,198,120,60.60606060606061,39.95839791173832,0.0,38.41,9.29562317250464,5.722549987374027,6.611418470650352,6.733852146644934,0.0,0.0,NORTH EAST AND YORKSHIRE,25.6,920.5,9778,Q4
A86601,234,68,29.05982905982906,34.58183683940482,0.0,29.97,9.11114599175611,9.897301873964738,7.361872859719513,2.1791143674310747,0.0,0.0,NORTH EAST AND YORKSHIRE,30.6,791.5,7131,Q2
A87004,464,155,33.4051724137931,33.37825310718945,0.0,26.23,10.103577397519116,14.787132074784337,6.702073590732801,8.393965130933985,0.0,0.0,NORTH EAST AND YORKSHIRE,27.1,743.9,18156,Q2
A87008,415,100,24.09638554216868,41.96515292671807,0.0,9.38,9.067518335618992,12.552807389862442,4.552576684578339,3.691278393524882,0.0,0.0,NORTH EAST AND YORKSHIRE,29.0,606.4,5566,Q1
A88002,835,206,24.67065868263473,44.463512214284975,0.0,36.63,9.741635067581514,11.587569071599328,11.584433906415333,1.0032527330799077,0.0,0.0,NORTH EAST AND YORKSHIRE,23.2,619.9,10283,Q1
A88010,173,63,36.41618497109827,36.11418668463871,0.0,32.04,8.107594552026466,14.941634241245138,11.969373668382076,8.67578762394879,0.0,0.0,NORTH EAST AND YORKSHIRE,30.2,830.3,2999,Q3
A88016,391,99,25.319693094629155,24.378198262525288,0.0,19.66,9.02000680457205,11.513316262978568,6.580512489667547,4.451523154775105,0.0,0.0,NORTH EAST AND YORKSHIRE,27.1,595.6,4984,Q1
A88023,130,45,34.61538461538461,34.16812823754945,0.0,17.8,8.592269741965472,7.322428026840658,4.749683045239494,1.1874207613098735,0.0,0.0,NORTH EAST AND YORKSHIRE,25.7,1286.3,6842,Q3
A88601,205,32,15.609756097560975,39.98838812685971,0.0,32.67,8.349267514906016,7.570231641202564,9.462789551503205,14.004928536224742,0.0,0.0,NORTH EAST AND YORKSHIRE,27.5,676.3,3029,Q1
A89002,160,30,18.75,27.124429450287757,0.0,47.74,8.856055426856454,6.270709373997933,6.8407738625432,0.0,0.0,0.0,NORTH EAST AND YORKSHIRE,20.6,819.4,5625,Q1
A89009,195,72,36.92307692307692,38.476552289005454,0.0,24.47,9.159222500797572,10.78828275670935,4.322048762673215,5.276267322224172,0.0,0.0,NORTH EAST AND YORKSHIRE,27.1,899.9,8831,Q3
A89010,2347,1018,43.37452066467832,30.830061307432665,0.0,29.46,9.421863331661312,10.079114031308382,10.942421442397835,7.165451517060438,0.0,0.0,NORTH EAST AND YORKSHIRE,20.8,510.4,6190,Q4
A89016,397,138,34.76070528967254,54.498222114820315,0.0,29.42,9.137671107975128,22.4754699907697,6.079452276478864,1.2904497755155078,0.0,0.0,NORTH EAST AND YORKSHIRE,25.7,694.5,6436,Q3
A89017,2730,884,32.38095238095238,31.363679200829328,0.0,38.12,9.591586782956078,9.328271474219235,4.298406880638386,3.333086690989396,0.0,0.0,NORTH EAST AND YORKSHIRE,18.8,456.9,6552,Q2
A89021,105,37,35.23809523809524,51.89769155738593,0.0,27.98,9.050103151125755,12.154196787338726,8.868212807997418,6.103704283352734,0.0,0.0,NORTH EAST AND YORKSHIRE,34.1,1036.0,8825,Q3
A89023,276,105,38.04347826086956,45.103207675162324,0.0,28.85,9.023589018102845,10.396030453805825,5.914140500210932,1.558890295907913,0.0,0.0,NORTH EAST AND YORKSHIRE,32.3,878.8,7404,Q3
A89025,8253,2449,29.67405791833273,32.59449276524109,0.0,30.92,9.23188168296391,8.534168481319274,8.821250602138436,9.08223434709207,0.0,0.0,NORTH EAST AND YORKSHIRE,18.4,702.8,6956,Q2
A89026,147,56,38.095238095238095,35.58069339050467,0.0,31.19,8.89023840826829,9.485154196191854,7.198521731226112,6.610887305030472,0.0,0.0,NORTH EAST AND YORKSHIRE,25.8,888.1,6373,Q3
A89041,150,26,17.333333333333332,44.277075316107755,0.0,38.23,9.017058974945886,7.86169244767971,10.838135679708826,6.923465776160146,0.0,0.0,NORTH EAST AND YORKSHIRE,26.7,962.4,7776,Q1
B81003,1010,535,52.97029702970297,60.01651731616767,0.0,24.69,9.456536166820545,6.566860806003987,8.109551915725286,6.233305971934487,0.0,0.0,NORTH EAST AND YORKSHIRE,35.3,660.2,8414,Q4
B81008,10252,8471,82.62777994537652,66.13431784633492,0.0,37.66,10.539956351081234,11.147588695516053,3.87343429956058,3.323110300715907,1.0,0.0,NORTH EAST AND YORKSHIRE,20.1,455.8,17372,Q4
B81015,347,75,21.613832853025936,56.19980268206234,0.0,33.47,9.73213560893076,11.615876878430909,7.643690098216671,0.5697160321652176,0.0,0.0,NORTH EAST AND YORKSHIRE,26.4,864.0,14765,Q1
B81020,208,88,42.30769230769231,39.23066448801743,0.0,28.78,9.01301684626388,15.657134735816308,3.4757539775253528,8.73811046563328,0.0,1.0,NORTH EAST AND YORKSHIRE,27.5,1036.5,9022,Q4
B81026,1498,1170,78.1041388518024,49.8227343230667,0.0,30.82,9.92258731850406,12.113609235246988,3.3807648887290087,4.970812826332226,0.0,0.0,NORTH EAST AND YORKSHIRE,44.3,718.9,14591,Q4
B81030,213,39,18.309859154929576,35.995706193072515,0.0,19.67,10.104910237910252,8.194417380379761,8.03395627407564,3.5863929637477265,1.0,0.0,NORTH EAST AND YORKSHIRE,32.5,1093.5,27003,Q1
B81036,5357,1692,31.58484226246033,49.48167637662094,1.0,10.29,9.83428483760501,11.78532995566034,4.843873491312909,7.765915170058004,0.0,1.0,NORTH EAST AND YORKSHIRE,23.2,339.2,6474,Q2
B81038,349,157,44.98567335243553,58.53154986914801,0.0,31.66,9.005006040873155,10.004891276132,3.798413917421336,2.357636224098235,0.0,0.0,NORTH EAST AND YORKSHIRE,32.1,880.1,7177,Q4
B81041,726,452,62.25895316804408,54.85557732247279,1.0,12.59,8.7332315606004,16.24300044313741,10.613812457801233,11.60214317366958,0.0,1.0,NORTH EAST AND YORKSHIRE,24.1,614.6,3807,Q4
B81042,3584,1474,41.127232142857146,44.87880350696235,0.0,11.12,9.53110657877578,19.503936341318884,3.50219491794754,8.978002442587464,0.0,1.0,NORTH EAST AND YORKSHIRE,16.9,617.3,8405,Q3
B81045,3400,1875,55.14705882352941,37.4510540679508,0.0,27.19,9.432496769547756,14.884018898112805,10.848036729039318,6.513092918079171,0.0,0.0,NORTH EAST AND YORKSHIRE,19.7,462.9,5723,Q4
B81047,495,159,32.121212121212125,18.48591030888372,0.0,42.29,8.931089325002254,18.404177959939183,3.948789139948437,6.487296446089773,0.0,0.0,NORTH EAST AND YORKSHIRE,26.4,618.9,4724,Q2
B81048,12843,4797,37.35108619481429,39.99867740175575,0.0,30.45,10.950691043070362,9.485727153399298,5.343307195304722,10.513510455330367,0.0,0.0,NORTH EAST AND YORKSHIRE,26.8,621.6,34809,Q3
B81068,541,215,39.74121996303143,46.630900466681965,0.0,24.01,9.779496222740825,10.059760486762604,7.365586072363488,2.7319079486635256,0.0,0.0,NORTH EAST AND YORKSHIRE,36.0,616.3,10864,Q3
B81088,452,155,34.29203539823009,38.15980500539432,1.0,11.82,9.001130543896517,10.310004418009802,7.542397334894759,4.339116767851089,0.0,0.0,NORTH EAST AND YORKSHIRE,26.5,778.6,6455,Q3
B81092,1981,1371,69.20747097425543,55.38106115668155,0.0,15.18,9.406811351874556,13.288417824336536,7.230301537260702,3.330320708240901,0.0,1.0,NORTH EAST AND YORKSHIRE,25.7,534.5,6692,Q4
B81099,3168,902,28.47222222222222,43.96394265515565,1.0,17.21,9.265641042761064,15.441993960086103,8.64062317718395,9.773753821310017,0.0,1.0,NORTH EAST AND YORKSHIRE,17.3,160.6,1710,Q2
B81104,136,24,17.647058823529413,29.68387071375143,0.0,24.18,8.969011634602195,5.634878539514162,4.175241328100138,3.632120505781266,0.0,0.0,NORTH EAST AND YORKSHIRE,28.2,476.8,3551,Q1
B81109,4340,1334,30.737327188940093,44.970818239319186,1.0,20.49,9.39320344878837,18.60547758630742,15.835866683046683,16.213439943364012,0.0,1.0,NORTH EAST AND YORKSHIRE,23.7,908.1,20380,Q2
B81112,319,55,17.24137931034483,46.62352136578941,0.0,39.36,9.476454009009872,6.212560509368654,22.54096790466581,23.481026402360367,1.0,0.0,NORTH EAST AND YORKSHIRE,24.2,753.8,16159,Q1
B81113,106,36,33.9622641509434,49.087616152607005,0.0,28.35,9.1742035653578,16.461029367294216,6.082546375441719,2.2394829835581165,0.0,0.0,NORTH EAST AND YORKSHIRE,44.6,98.8,991,Q3
B81118,150,37,24.666666666666668,33.2039189713842,0.0,33.73,8.963352285851958,21.575028271138702,10.343723996671574,5.530307879408564,0.0,0.0,NORTH EAST AND YORKSHIRE,22.5,531.5,4108,Q1
B81606,101,18,17.821782178217823,51.95293740995678,0.0,44.91,8.387995252944556,4.855105448338644,4.551661356395084,0.0,0.0,0.0,NORTH EAST AND YORKSHIRE,23.5,888.3,3833,Q1
B81656,130,28,21.53846153846154,40.372574785498955,0.0,45.2,8.822567823398936,6.287763423392445,11.200078597042786,7.663211671660854,0.0,0.0,NORTH EAST AND YORKSHIRE,28.5,1028.2,6995,Q1
B82002,2426,681,28.07089859851608,49.62409877896323,1.0,11.01,8.958582988462235,24.58208635338507,8.16361531449642,12.622732924152125,0.0,1.0,NORTH EAST AND YORKSHIRE,19.4,322.1,2598,Q2
B82012,1401,658,46.96645253390435,39.263122730260676,0.0,6.32,9.632285600498298,11.996218393691493,4.16195331967146,14.094682253881338,0.0,1.0,NORTH EAST AND YORKSHIRE,20.6,515.7,8110,Q4
B82013,4783,1807,37.77963621158269,26.45514722666058,0.0,11.59,9.916934239254884,16.259881849956216,6.451947401058175,1.868044678169284,0.0,0.0,NORTH EAST AND YORKSHIRE,22.7,347.8,7159,Q3
B82017,489,72,14.723926380368098,26.620023116838404,0.0,24.72,9.516427036104067,15.482414155069582,11.417912278919076,10.294774562992416,0.0,1.0,NORTH EAST AND YORKSHIRE,23.3,825.4,10980,Q1
B82019,586,232,39.59044368600683,16.533834010268986,1.0,13.62,8.33126513902817,10.790847049377762,5.138498596547572,16.218386191890804,0.0,1.0,NORTH EAST AND YORKSHIRE,28.3,420.5,1829,Q3
