month,gp_code,gp_name,inb_total,ans_total,pct_u2_total,inb_core,ans_core,pct_u2_core,inb_810,ans_810,pct_u2_810
2026-06-01,A81612,THE PATEL PRACTICE,2999.0,2377.0,0.671,2946.0,2370.0,0.67,751.0,608.0,0.699
2026-06-01,A81060,WEST QUAY MEDICAL PRACTICE,5359.0,2152.0,0.388,5227.0,2094.0,0.386,507.0,205.0,0.244
2026-06-01,A81631,WEST VIEW MILLENIUM SURGERY A,8618.0,3884.0,0.643,8213.0,3884.0,0.643,1803.0,1084.0,0.482
2026-06-01,A81030,BOROUGH ROAD & NUNTHORPE MEDICAL GROUP,10963.0,5131.0,0.412,10541.0,5131.0,0.412,2250.0,1149.0,0.374
2026-06-01,A81026,LINTHORPE SURGERY,13283.0,4520.0,0.48,12871.0,4419.0,0.48,1566.0,349.0,0.487
2026-06-01,A81009,VILLAGE MEDICAL CENTRE,6124.0,2847.0,0.278,5913.0,2847.0,0.278,1026.0,699.0,0.333
2026-06-01,A81002,QUEENS PARK MEDICAL CENTRE,20145.0,7564.0,0.369,19693.0,7564.0,0.369,7915.0,1968.0,0.447
2026-06-01,A81006,TENNANT STREET MEDICAL PRACTICE,11551.0,6789.0,0.368,11321.0,6789.0,0.368,3215.0,1306.0,0.373
2026-06-01,A81007,BANKHOUSE SURGERY,1157.0,785.0,0.673,1096.0,783.0,0.672,271.0,165.0,0.521
2026-06-01,A81031,HAVELOCK GRANGE PRACTICE,2405.0,494.0,0.265,2322.0,494.0,0.265,662.0,101.0,0.228
2026-06-01,A81018,BENTLEY MEDICAL PRACTICE,10106.0,4500.0,0.46,9690.0,4500.0,0.46,2608.0,821.0,0.272
2026-06-01,A81618,HUNTCLIFF SURGERY,8870.0,3616.0,0.402,8267.0,3504.0,0.408,2472.0,561.0,0.344
2026-06-01,Y00286,THE RAVENSCAR SURGERY,2808.0,1869.0,0.734,2594.0,1869.0,0.734,924.0,598.0,0.614
2026-06-01,A81054,THE SALTSCAR SURGERY,8302.0,5168.0,0.45,8102.0,5087.0,0.443,2099.0,938.0,0.257
2026-06-01,A81048,ZETLAND MEDICAL PRACTICE,5926.0,3359.0,0.332,5756.0,3289.0,0.326,714.0,387.0,0.437
2026-06-01,A81608,ELM TREE SURGERY,9861.0,7996.0,0.823,9644.0,7996.0,0.823,2501.0,2149.0,0.846
2026-06-01,A81629,RIVERSIDE MEDICAL PRACTICE,8571.0,5778.0,0.902,8029.0,5775.0,0.903,2630.0,2050.0,0.828
2026-06-01,Unassigned,Unmapped,7771.0,4295.0,0.485,7655.0,4295.0,0.485,2525.0,1300.0,0.302
2026-06-01,A81046,WOODLANDS FAMILY MEDICAL CENTRE,7795.0,3091.0,0.494,7709.0,3091.0,0.494,2450.0,624.0,0.325
2026-06-01,Unassigned,Unmapped,18742.0,9174.0,0.241,18289.0,9174.0,0.241,3890.0,2672.0,0.356
2026-06-01,A83021,AUCKLAND MEDICAL GROUP,17674.0,12358.0,0.855,15911.0,12148.0,0.859,4090.0,2318.0,0.695
2026-06-01,A83025,BISHOPGATE MEDICAL CENTRE,14948.0,8384.0,0.757,13418.0,8360.0,0.757,5215.0,2672.0,0.539
2026-06-01,A83015,STATION VIEW MEDICAL CENTRE,9767.0,6143.0,0.627,8788.0,5991.0,0.631,2925.0,1780.0,0.544
2026-06-01,A83009,BRIDGE END SURGERY,6870.0,3410.0,0.396,6007.0,3410.0,0.396,2180.0,983.0,0.255
2026-06-01,A83029,GREAT LUMLEY SURGERY,4556.0,3613.0,0.724,4196.0,3612.0,0.724,1360.0,1176.0,0.555
2026-06-01,A83033,PELTON & FELLROSE MEDICAL GROUP,7317.0,5256.0,0.672,7075.0,5188.0,0.67,1933.0,1387.0,0.673
2026-06-01,A83026,SACRISTON MEDICAL CENTRE,7155.0,4773.0,0.726,6485.0,4773.0,0.726,2455.0,1407.0,0.523
2026-06-01,A83637,VILLAGES MEDICAL GROUP,3732.0,2701.0,0.849,3688.0,2701.0,0.849,1174.0,792.0,0.72
2026-06-01,A83644,ANNFIELD PLAIN SURGERY,2402.0,1909.0,0.932,2359.0,1909.0,0.932,734.0,640.0,0.873
2026-06-01,A83038,CEDARS MEDICAL GROUP,3769.0,2406.0,0.866,3666.0,2406.0,0.866,999.0,638.0,0.801
2026-06-01,A83018,CONSETT MEDICAL CENTRE,9672.0,4424.0,0.322,9501.0,4424.0,0.322,2601.0,988.0,0.328
2026-06-01,A83073,DRS LAMBERT & NG,5631.0,2806.0,0.465,5560.0,2806.0,0.465,1394.0,611.0,0.368
2026-06-01,A83636,LEADGATE SURGERY,4358.0,3280.0,0.723,4304.0,3280.0,0.723,857.0,692.0,0.769
2026-06-01,A83618,OAKFIELDS HEALTH GROUP,6686.0,4563.0,0.605,6612.0,4563.0,0.605,2024.0,1071.0,0.485
2026-06-01,A83049,QUEENS ROAD SURGERY,11207.0,8148.0,0.81,10591.0,8032.0,0.811,3698.0,2486.0,0.697
2026-06-01,A83023,STANLEY MEDICAL GROUP,8253.0,5761.0,0.844,8125.0,5761.0,0.844,2273.0,1390.0,0.753
2026-06-01,A83016,TANFIELD VIEW MEDICAL GROUP,9510.0,5819.0,0.67,9322.0,5818.0,0.67,3717.0,1942.0,0.558
2026-06-01,A83622,THE HAVEN SURGERY,1386.0,1061.0,0.853,1264.0,1061.0,0.853,406.0,352.0,0.662
2026-06-01,A83616,BEVAN MEDICAL GROUP,8006.0,6203.0,0.785,7594.0,6203.0,0.785,2263.0,1758.0,0.715
2026-06-01,A83057,EAST DURHAM MEDICAL GROUP,17909.0,8973.0,0.51,16634.0,8973.0,0.51,6116.0,3024.0,0.537
2026-06-01,A83619,SOUTHDENE MEDICAL CENTRE,3530.0,3034.0,0.89,3422.0,3034.0,0.89,1136.0,1016.0,0.833
2026-06-01,A83024,WEST RAINTON SURGERY,6037.0,3247.0,0.646,5935.0,3247.0,0.646,1488.0,837.0,0.661
2026-06-01,A83036,CHASTLETON MEDICAL GROUP,4472.0,3304.0,0.345,4392.0,3304.0,0.345,1057.0,801.0,0.414
2026-06-01,A83030,DUNELM MEDICAL PRACTICE,11260.0,7507.0,0.853,11122.0,7507.0,0.853,4808.0,1971.0,0.64
2026-06-01,A83022,THE MEDICAL GROUP,21564.0,15457.0,0.762,19325.0,15455.0,0.762,6060.0,4636.0,0.644
2026-06-01,A83007,BLACKHALL AND PETERLEE PRACTICE,8486.0,5583.0,0.567,8232.0,5545.0,0.566,1921.0,1283.0,0.583
2026-06-01,A83044,THE HORDEN GROUP PRACTICE,7637.0,6350.0,0.921,7352.0,6295.0,0.921,2377.0,2029.0,0.885
2026-06-01,A83075,BYRON MEDICAL PRACTICE,6350.0,5325.0,0.813,6081.0,5289.0,0.812,1605.0,1381.0,0.816
2026-06-01,A83041,MURTON MEDICAL CENTRE,5820.0,4820.0,0.856,5546.0,4754.0,0.856,1611.0,1345.0,0.747
2026-06-01,A83627,SILVERDALE FAMILY PRACTICE,4698.0,4014.0,0.914,4575.0,4000.0,0.913,1431.0,1259.0,0.93
2026-06-01,A83071,THE NEW SEAHAM MEDICAL GROUP,4488.0,3435.0,0.848,4239.0,3378.0,0.848,1227.0,922.0,0.846
2026-06-01,A83037,BEWICK CRESCENT SURGERY,9118.0,4773.0,0.476,8261.0,4773.0,0.476,2396.0,1211.0,0.508
2026-06-01,A83074,PEASE WAY MEDICAL CENTRE,7707.0,5349.0,0.537,7455.0,5349.0,0.537,1925.0,1353.0,0.53
2026-06-01,A83052,BISHOPS CLOSE MEDICAL PRACTICE,7054.0,4408.0,0.959,6858.0,4408.0,0.959,2217.0,1004.0,0.958
2026-06-01,A83045,FERRYHILL AND CHILTON MEDICAL PRACTICE,10381.0,7843.0,0.649,10105.0,7831.0,0.649,2626.0,2056.0,0.669
2026-06-01,A83054,SKERNE MEDICAL GROUP,9375.0,5463.0,0.544,9144.0,5463.0,0.544,1999.0,1107.0,0.569
2026-06-01,A83001,ST ANDREW'S MEDICAL PRACTICE,16783.0,4542.0,0.931,14784.0,4536.0,0.931,4986.0,1307.0,0.968
2026-06-01,A83046,BARNARD CASTLE SURGERY,8802.0,5862.0,0.523,8151.0,5745.0,0.522,2179.0,1349.0,0.444
2026-06-01,A83626,EVENWOOD MEDICAL PRACTICE,2549.0,1652.0,0.81,2409.0,1622.0,0.809,956.0,674.0,0.723
2026-06-01,A83061,GAINFORD SURGERY,2780.0,2148.0,0.728,2708.0,2148.0,0.728,601.0,475.0,0.768
2026-06-01,A83043,OLD FORGE SURGERY,2459.0,1899.0,0.77,2417.0,1899.0,0.77,509.0,423.0,0.697
2026-06-01,A83060,PINFOLD MEDICAL PRACTICE,2146.0,1387.0,0.745,2132.0,1387.0,0.745,752.0,512.0,0.623
2026-06-01,Unassigned,Unmapped,9590.0,5458.0,0.195,9520.0,5458.0,0.195,2864.0,1021.0,0.192
2026-06-01,A83020,NORTH HOUSE SURGERY,12318.0,2890.0,0.077,10313.0,2889.0,0.077,3507.0,869.0,0.091
2026-06-01,A83003,WILLINGTON MEDICAL GROUP,5555.0,3719.0,0.673,5167.0,3589.0,0.675,1613.0,917.0,0.647
2026-06-01,A87017,WOODLANDS PARK HEALTH CTR,7405.0,3430.0,0.431,7276.0,3430.0,0.431,2354.0,858.0,0.266
2026-06-01,A87004,COLLINGWOOD HEALTH GROUP,19421.0,10492.0,0.608,18801.0,10427.0,0.607,5289.0,2962.0,0.552
2026-06-01,A87009,PRIORY MEDICAL GROUP,12032.0,7674.0,0.558,11405.0,7619.0,0.558,3755.0,2125.0,0.484
2026-06-01,A87030,REDBURN PARK MEDICAL CENTRE,5539.0,4672.0,0.806,5329.0,4653.0,0.806,1624.0,1426.0,0.755
2026-06-01,A86016,LANE END SURGERY,8988.0,2127.0,0.459,8234.0,2127.0,0.459,3023.0,384.0,0.185
2026-06-01,A87615,MALLARD MEDICAL PRACTICE,4826.0,2929.0,0.862,4552.0,2905.0,0.861,1617.0,1153.0,0.729
2026-06-01,A86041,SWARLAND AVENUE SURGERY,6055.0,4017.0,0.664,5983.0,4017.0,0.664,1713.0,897.0,0.544
2026-06-01,A87612,WELLSPRING MEDICAL PRACT.,4939.0,2994.0,0.519,4851.0,2994.0,0.519,1823.0,1014.0,0.207
2026-06-01,A86005,WEST FARM SURGERY,4564.0,2774.0,0.637,4512.0,2774.0,0.637,1406.0,760.0,0.554
2026-06-01,A87012,WIDEOPEN MEDICAL CENTRE,8140.0,3601.0,0.554,7617.0,3599.0,0.554,2399.0,701.0,0.404
2026-06-01,A87013,BEWICKE MEDICAL CENTRE,9046.0,4400.0,0.427,8716.0,4351.0,0.425,2695.0,1271.0,0.382
2026-06-01,A87029,HADRIAN HEALTH CENTRE,17907.0,7455.0,0.762,15408.0,7172.0,0.782,5335.0,1358.0,0.661
2026-06-01,A87011,BEAUMONT PARK SURGERY,4435.0,3637.0,0.84,4274.0,3607.0,0.839,1267.0,1005.0,0.767
2026-06-01,A87020,BRIDGE AND MONKSEATON MEDICAL PRACTICE,8876.0,6770.0,0.61,8469.0,6770.0,0.61,2302.0,1852.0,0.563
2026-06-01,A87008,MARINE AVENUE MEDICAL CTR,6410.0,5039.0,0.923,6112.0,4972.0,0.924,1876.0,1562.0,0.814
2026-06-01,A87005,WHITLEY BAY HEALTH CENTRE,9424.0,6415.0,0.373,9152.0,6310.0,0.366,2316.0,1218.0,0.387
2026-06-01,C85003,ASHVILLE MEDICAL CENTRE PMS PRACTICE,8908.0,5021.0,0.625,8561.0,4957.0,0.623,2408.0,1485.0,0.63
2026-06-01,Y05364,BHF LUNDWOOD SURGERY,3390.0,1997.0,0.527,3074.0,1958.0,0.526,1000.0,601.0,0.441
2026-06-01,Y05248,BRIERLEY MEDICAL CENTRE,2510.0,1983.0,0.844,2298.0,1983.0,0.844,734.0,647.0,0.751
2026-06-01,C85017,BURLEIGH MEDICAL CENTRE,9664.0,4719.0,0.548,9010.0,4622.0,0.555,3337.0,857.0,0.363
2026-06-01,C85614,DARTON HEALTH CENTRE PRACTICE,4481.0,3057.0,0.788,4169.0,3000.0,0.79,712.0,564.0,0.817
2026-06-01,Y00411,DEARNE VALLEY GROUP PRACTICE,4861.0,3390.0,0.643,4674.0,3368.0,0.643,1182.0,837.0,0.569
2026-06-01,C85001,GOLDTHORPE MEDICAL CENTRE,3350.0,2126.0,0.484,3063.0,2087.0,0.482,939.0,636.0,0.396
2026-06-01,C85018,GRIMETHORPE SURGERY,6594.0,2805.0,0.445,5905.0,2805.0,0.445,2094.0,846.0,0.188
2026-06-01,C85024,HIGH STREET PRACTICE,5559.0,2742.0,0.426,5303.0,2742.0,0.426,1824.0,585.0,0.301
2026-06-01,C85010,HILL BROW SURGERY PMS PRACTICE,9717.0,1752.0,0.176,9305.0,1752.0,0.176,1994.0,526.0,0.177
2026-06-01,C85023,HOLLYGREEN PRACTICE,9095.0,5257.0,0.603,8613.0,5257.0,0.603,2188.0,1675.0,0.583
2026-06-01,C85022,HOYLAND MEDICAL PRACTICE,11065.0,4666.0,0.661,10244.0,4666.0,0.661,6336.0,1481.0,0.506
2026-06-01,C85020,HUDDERSFIELD ROAD SURGERY,7546.0,4411.0,0.641,7225.0,4411.0,0.641,1674.0,1050.0,0.784
2026-06-01,Y04809,LAKESIDE SURGERY,2206.0,1718.0,0.747,2056.0,1718.0,0.747,660.0,581.0,0.694
2026-06-01,C85028,LUNDWOOD MEDICAL CENTRE PMS PRACTICE,2971.0,2502.0,0.852,2877.0,2500.0,0.853,844.0,736.0,0.844
2026-06-01,C85005,ROYSTON GROUP PRACTICE,6862.0,3057.0,0.675,6777.0,3057.0,0.675,2643.0,753.0,0.247
2026-06-01,C85619,ST GEORGE'S MEDICAL CENTRE PMS PRACTICE,7713.0,5360.0,0.718,7211.0,5354.0,0.718,2394.0,1445.0,0.582
2026-06-01,C85007,THE DOVE VALLEY PMS PRACTICE,2780.0,2148.0,0.521,2580.0,2126.0,0.52,680.0,530.0,0.413
2026-06-01,C85019,THE GROVE MEDICAL PRACTICE,9298.0,5222.0,0.419,8452.0,5221.0,0.419,2532.0,965.0,0.422
2026-06-01,C85009,THE KAKOTY PRACTICE,4569.0,3411.0,0.875,4379.0,3399.0,0.875,981.0,629.0,0.978
2026-06-01,C85033,VICTORIA MEDICAL CENTRE PMS PRACTICE,8318.0,5321.0,0.49,7914.0,5278.0,0.489,2129.0,1542.0,0.438
2026-06-01,C85030,WOMBWELL MEDICAL CENTRE PRACTICE,5921.0,2510.0,0.54,5210.0,2352.0,0.538,1587.0,339.0,0.239
2026-06-01,C86017,KINGTHORNE GROUP PRACTICE,10146.0,3163.0,0.298,9652.0,3163.0,0.298,2572.0,739.0,0.314
2026-06-01,C86011,MOUNT GROUP PRACTICE,13307.0,6192.0,0.632,11811.0,6191.0,0.632,3989.0,1629.0,0.524
2026-06-01,C86029,ST VINCENT MEDICAL CENTRE,13154.0,6478.0,0.558,11899.0,6478.0,0.558,3572.0,1576.0,0.467
2026-06-01,C86007,THE BURNS PRACTICE,14826.0,4897.0,0.501,13491.0,4897.0,0.501,3634.0,966.0,0.396
2026-06-01,C86025,FRANCES STREET MEDICAL CENTRE,4988.0,2409.0,0.463,4320.0,2389.0,0.462,1361.0,691.0,0.314
2026-06-01,C86006,REGENT SQUARE GROUP PRACTICE,10428.0,4874.0,0.615,9644.0,4870.0,0.615,2647.0,1202.0,0.583
2026-06-01,C86020,ST. JOHNS GROUP PRACTICE,1651.0,1171.0,0.667,1507.0,1166.0,0.666,346.0,314.0,0.71
2026-06-01,C86609,ASA MEDICAL GROUP,9553.0,3527.0,0.411,8619.0,3379.0,0.422,2764.0,546.0,0.282
2026-06-01,C86611,DUNSVILLE MEDICAL CENTRE,6681.0,3966.0,0.766,5725.0,3732.0,0.783,1983.0,755.0,0.498
2026-06-01,C86003,HATFIELD HEALTH CENTRE,6879.0,1867.0,0.163,6661.0,1867.0,0.163,1967.0,626.0,0.169
2026-06-01,Unassigned,Unmapped,22752.0,12983.0,0.739,19519.0,12983.0,0.739,7938.0,4268.0,0.616
2026-06-01,C86021,WHITE HOUSE FARM MEDICAL CENTRE,4670.0,2350.0,0.29,4024.0,2349.0,0.289,1566.0,764.0,0.25
2026-06-01,C86605,ASKERN MEDICAL PRACTICE,9642.0,1857.0,0.238,8549.0,1733.0,0.224,2746.0,645.0,0.129
2026-06-01,C86626,PARK VIEW SURGERY,729.0,520.0,0.679,660.0,520.0,0.679,159.0,132.0,0.742
2026-06-01,C86038,PETERSGATE MEDICAL CENTRE,7800.0,5029.0,0.654,7311.0,5026.0,0.654,2617.0,1494.0,0.562
2026-06-01,C86032,SCAWSBY HEALTH CENTRE PRACTICE,1127.0,719.0,0.726,1054.0,719.0,0.726,182.0,120.0,0.85
2026-06-01,C86033,THE NAYAR PRACTICE,1163.0,761.0,0.769,1092.0,761.0,0.769,254.0,188.0,0.771
2026-06-01,C86002,THE RANSOME PRACTICE,1788.0,1253.0,0.512,1606.0,1253.0,0.512,334.0,291.0,0.519
2026-06-01,C86023,DON VALLEY HEALTHCARE,9458.0,3856.0,0.404,8964.0,3856.0,0.404,2732.0,936.0,0.358
2026-06-01,C86001,GREAT NORTH MEDICAL GROUP,8903.0,4963.0,0.599,8294.0,4963.0,0.599,1917.0,901.0,0.471
2026-06-01,C86016,THE LAKESIDE PRACTICE,8367.0,2568.0,0.362,7664.0,2568.0,0.362,2253.0,481.0,0.191
2026-06-01,C86024,CONISBROUGH GROUP PRACTICE,2259.0,1388.0,0.362,1988.0,1388.0,0.362,416.0,320.0,0.491
2026-06-01,C86026,EDLINGTON HEALTH CENTRE PRACTICE,2899.0,2040.0,0.634,2647.0,2040.0,0.634,913.0,716.0,0.541
2026-06-01,C86005,MEXBOROUGH HEALTH CENTRE,4192.0,1652.0,0.332,3959.0,1652.0,0.332,1102.0,553.0,0.327
2026-06-01,C86034,THE NEW SURGERY,6612.0,4656.0,0.748,6332.0,4656.0,0.748,1638.0,1191.0,0.785
2026-06-01,C86012,THE OAKWOOD SURGERY,4266.0,2797.0,0.473,3851.0,2734.0,0.477,1493.0,915.0,0.296
2026-06-01,C86015,THE ROSSINGTON PRACTICE,5695.0,2887.0,0.773,5235.0,2887.0,0.773,2009.0,782.0,0.641
2026-06-01,C86013,THE TICKHILL & COLLIERY MEDICAL PRACTICE,8194.0,1718.0,0.165,7342.0,1718.0,0.165,1858.0,587.0,0.119
2026-06-01,C86621,WEST END CLINIC,1598.0,629.0,0.369,1278.0,629.0,0.369,291.0,211.0,0.355
2026-06-01,C87616,BLYTH ROAD MEDICAL CENTRE,3635.0,2659.0,0.662,3465.0,2651.0,0.661,916.0,709.0,0.619
2026-06-01,C87009,BRINSWORTH MEDICAL CENTRE,6875.0,5158.0,0.703,6424.0,5158.0,0.703,1627.0,1288.0,0.617
2026-06-01,C87622,GATEWAY PRIMARY CARE,8225.0,3467.0,0.65,7867.0,3368.0,0.645,1359.0,441.0,0.753
2026-06-01,C87007,STAG MEDICAL CENTRE,3254.0,1420.0,0.445,2962.0,1358.0,0.44,555.0,159.0,0.44
2026-06-01,C87014,TREETON MEDICAL CENTRE,4494.0,2888.0,0.333,4349.0,2888.0,0.333,996.0,714.0,0.343
2026-06-01,C87004,KIVETON PARK MEDICAL PRACTICE,7506.0,4862.0,0.475,7420.0,4862.0,0.475,2559.0,1479.0,0.443
2026-06-01,C87024,RAWMARSH HEALTH CENTRE,3348.0,1694.0,0.469,3237.0,1638.0,0.458,755.0,351.0,0.436
2026-06-01,C88044,MANCHESTER ROAD SURGERY,1578.0,1099.0,0.685,1494.0,1099.0,0.685,340.0,269.0,0.61
2026-06-01,C88031,UPPERTHORPE MEDICAL CENTRE,9242.0,3559.0,0.858,8891.0,3559.0,0.858,2158.0,742.0,0.803
2026-06-01,C88086,SOUTHEY GREEN MEDICAL CTR,5054.0,1013.0,0.714,4531.0,1013.0,0.714,3521.0,278.0,0.406
2026-06-01,C88047,WINCOBANK MEDICAL CENTRE,7775.0,2903.0,0.557,6106.0,2903.0,0.557,3189.0,947.0,0.287
2026-06-01,C88087,DOVERCOURT GROUP PRACTICE,12558.0,6368.0,0.43,11488.0,6368.0,0.43,4145.0,2239.0,0.302
2026-06-01,C88030,DUKE MEDICAL CENTRE,6017.0,3291.0,0.421,5897.0,3291.0,0.421,1772.0,928.0,0.459
2026-06-01,C88020,WHITE HOUSE SURGERY,5888.0,4196.0,0.677,5224.0,3538.0,0.617,1875.0,922.0,0.4
2026-06-01,C88082,CARRFIELD MEDICAL CENTRE,3882.0,1675.0,0.394,3778.0,1675.0,0.394,736.0,435.0,0.48
2026-06-01,C88019,GLEADLESS MEDICAL CENTRE,6155.0,3263.0,0.331,5898.0,3228.0,0.331,1846.0,1060.0,0.356
2026-06-01,C88010,CHAPELGREEN PRACTICE,8843.0,4204.0,0.338,7949.0,4204.0,0.338,2526.0,1160.0,0.445
2026-06-01,C88095,MILL ROAD SURGERY,4060.0,1973.0,0.539,4003.0,1973.0,0.539,995.0,499.0,0.545
2026-06-01,C88015,MEADOWGREEN HEALTH CENTRE,4806.0,2427.0,0.318,4546.0,2427.0,0.318,1108.0,556.0,0.266
2026-06-01,C88037,STEEL CITY GENERAL PRACTICE,17191.0,2928.0,0.296,16851.0,2928.0,0.296,7448.0,562.0,0.132
2026-06-01,C88016,CARTERKNOWLE & DORE MEDICAL PRACTICE,9857.0,7130.0,0.406,9468.0,6935.0,0.399,1110.0,883.0,0.694
2026-06-01,C88053,FALKLAND HOUSE SURGERY,2742.0,2042.0,0.741,2706.0,2042.0,0.741,1130.0,691.0,0.546
2026-06-01,C88652,GREYSTONES MEDICAL CENTRE,2080.0,1567.0,0.766,2030.0,1567.0,0.766,423.0,334.0,0.751
2026-06-01,C88034,NETHERGREEN SURGERY,5441.0,3172.0,0.472,4513.0,3172.0,0.472,1365.0,1016.0,0.411
2026-06-01,C88091,BARNSLEY ROAD SURGERY,1286.0,892.0,0.776,1267.0,892.0,0.776,349.0,240.0,0.596
2026-06-01,C88036,HANDSWORTH MEDICAL PRACTICE,7126.0,4296.0,0.448,6847.0,4272.0,0.449,1469.0,741.0,0.243
2026-06-01,C88655,THE MEDICAL CENTRE DR OKORIE,649.0,489.0,0.924,641.0,489.0,0.924,156.0,120.0,0.883
2026-06-01,C88007,PORTER BROOK MEDICAL CENTRE,9469.0,4082.0,0.421,9209.0,4076.0,0.42,2580.0,781.0,0.412
2026-06-01,C88648,CRYSTAL PEAKS MEDICAL CENTRE,6318.0,4281.0,0.563,6018.0,4119.0,0.555,1670.0,708.0,0.353
2026-06-01,C88078,MOSBOROUGH HEALTH CENTRE,1349.0,876.0,0.724,1278.0,876.0,0.724,273.0,227.0,0.731
2026-06-01,C88023,SOTHALL & BEIGHTON HEALTH CENTRES,6737.0,3860.0,0.624,6623.0,3860.0,0.624,1942.0,733.0,0.445
2026-06-01,C88085,RICHMOND MEDICAL CENTRE,9412.0,3538.0,0.402,9199.0,3442.0,0.391,4027.0,626.0,0.142
2026-06-01,C88022,STONECROFT MEDICAL CENTRE,5109.0,3469.0,0.541,4988.0,3469.0,0.541,2342.0,1819.0,0.73
2026-06-01,C88072,WOODHOUSE MEDICAL CENTRE,21603.0,3840.0,0.47,21132.0,3752.0,0.466,12702.0,696.0,0.157
2026-06-01,C88046,BEAUCHIEF MEDICAL PRACTICE,4065.0,2857.0,0.496,3900.0,2857.0,0.496,1311.0,911.0,0.414
2026-06-01,C88092,VALLEY MEDICAL CENTRE,7145.0,3650.0,0.555,7046.0,3650.0,0.555,3474.0,947.0,0.438
2026-06-01,Unassigned,Unmapped,77413.0,20515.0,0.687,74004.0,19873.0,0.683,30534.0,5383.0,0.638
2026-06-01,B84016,BANKFIELD SURGERY,4679.0,1165.0,0.348,4461.0,1165.0,0.348,1098.0,289.0,0.315
2026-06-01,B84007,BRIG ROYD SURGERY,4180.0,3036.0,0.856,4059.0,3036.0,0.856,952.0,715.0,0.857
2026-06-01,B84009,STAINLAND ROAD MEDICAL CENTRE,8774.0,3836.0,0.621,7823.0,3835.0,0.621,3053.0,847.0,0.444
2026-06-01,B84001,STATION ROAD SURGERY,5352.0,3917.0,0.405,5177.0,3917.0,0.405,1121.0,883.0,0.441
2026-06-01,B84021,KING CROSS PRACTICE,7714.0,1085.0,0.066,7316.0,1084.0,0.065,2059.0,405.0,0.099
2026-06-01,B84012,SPRING HALL GROUP PRACTICE,15695.0,3429.0,0.341,14591.0,3428.0,0.341,5626.0,783.0,0.132
2026-06-01,B84019,THE BOULEVARD MEDICAL PRACTICE,13963.0,5496.0,0.6,12759.0,5496.0,0.6,5680.0,1363.0,0.235
2026-06-01,B84011,CHURCH LANE SURGERY,8741.0,4941.0,0.784,7521.0,4941.0,0.784,2258.0,1096.0,0.588
2026-06-01,B84623,LONGROYDE SURGERY,3590.0,2765.0,0.663,3488.0,2757.0,0.663,871.0,676.0,0.638
2026-06-01,B84003,RYDINGS HALL SURGERY,5202.0,3515.0,0.765,4670.0,3366.0,0.772,1606.0,986.0,0.692
2026-06-01,B84008,THE NORTHOLME PRACTICE,9968.0,2930.0,0.377,9029.0,2831.0,0.377,2109.0,509.0,0.153
2026-06-01,B84613,BEECHWOOD MEDICAL CENTRE,11309.0,6538.0,0.756,10335.0,6538.0,0.756,3429.0,1883.0,0.583
2026-06-01,B84618,CARITAS GROUP PRACTICE,4894.0,3724.0,0.747,4763.0,3724.0,0.747,1316.0,1003.0,0.675
2026-06-01,B84013,PLANE TREES GROUP PRACTICE,7718.0,4768.0,0.701,7033.0,4651.0,0.704,2672.0,1385.0,0.551
2026-06-01,B84612,LISTER LANE SURGERY,6840.0,3716.0,0.143,6500.0,3663.0,0.144,1125.0,688.0,0.173
2026-06-01,B84004,HEBDEN BRIDGE GROUP PRACTICE,11880.0,6427.0,0.194,11390.0,6427.0,0.194,2488.0,1813.0,0.255
2026-06-01,B84006,TODMORDEN GROUP PRACTICE,8242.0,4232.0,0.361,7847.0,4220.0,0.359,1710.0,1008.0,0.436
2026-06-01,B87044,ALVERTHORPE,1477.0,1147.0,0.835,1375.0,1121.0,0.835,508.0,396.0,0.624
2026-06-01,B87604,EASTMOOR HEALTH CENTRE,2370.0,1469.0,0.491,2097.0,1466.0,0.491,817.0,568.0,0.298
2026-06-01,B87022,HOMESTEAD,7332.0,2755.0,0.509,6775.0,2755.0,0.509,2066.0,1009.0,0.424
2026-06-01,B87027,NEW SOUTHGATE SURGERY,17387.0,1757.0,0.435,16733.0,1757.0,0.435,9057.0,488.0,0.201
2026-06-01,B87013,OUTWOOD PARK MEDICAL CENTRE,10728.0,7303.0,0.845,9890.0,7303.0,0.845,3760.0,2093.0,0.625
2026-06-01,B87019,STANLEY,5265.0,3758.0,0.778,3325.0,2455.0,0.817,958.0,683.0,0.807
2026-06-01,B87025,CASTLEFORD MEDICAL PRACTICE,7022.0,3348.0,0.508,6466.0,3348.0,0.508,2448.0,978.0,0.451
2026-06-01,B87030,HEALTH CARE FIRST PARTNERSHIP,34148.0,13264.0,0.376,27486.0,10908.0,0.401,7228.0,2896.0,0.38
2026-06-01,B87039,KING'S MEDICAL PRACTICE,8336.0,4333.0,0.444,7862.0,4333.0,0.444,2250.0,1130.0,0.449
2026-06-01,B87602,PATIENCE LANE SURGERY,6358.0,3788.0,0.621,4702.0,3124.0,0.691,1210.0,788.0,0.591
2026-06-01,B87021,ASH GROVE,8088.0,4317.0,0.651,7380.0,4317.0,0.651,2285.0,1087.0,0.369
2026-06-01,B87011,FRIARWOOD SURGERY,11832.0,3093.0,0.26,10556.0,3093.0,0.26,2859.0,829.0,0.168
2026-06-01,B87007,NORTHGATE SURGERY,11512.0,6554.0,0.51,7966.0,4412.0,0.442,2156.0,1195.0,0.46
