Indicator ID,Indicator Name,Parent Code,Parent Name,Area Code,Area Name,Area Type,Sex,Age,Category Type,Category,Time period,Value,Lower CI 95.0 limit,Upper CI 95.0 limit,Lower CI 99.8 limit,Upper CI 99.8 limit,Count,Denominator,Value note,Recent Trend,Compared to England value or percentiles,Column not used,Time period Sortable,New data,Compared to goal,Time period range
94240,Deprivation score (IMD 2025),E92000001,England,A82053,Nutwood Medical Practice,GPs,Persons,All ages,,,2025,11.687,,,,,,,,Cannot be calculated,Not compared,Not compared,20250000,,,1y
94240,Deprivation score (IMD 2025),E92000001,England,A82055,Aspatria Medical Group,GPs,Persons,All ages,,,2025,25.197,,,,,,,,Cannot be calculated,Not compared,Not compared,20250000,,,1y
94240,Deprivation score (IMD 2025),E92000001,England,A82062,Atkinson Health Centre,GPs,Persons,All ages,,,2025,33.236,,,,,,,,Cannot be calculated,Not compared,Not compared,20250000,,,1y
94240,Deprivation score (IMD 2025),E92000001,England,A82064,Westcroft House Surgery,GPs,Persons,All ages,,,2025,24.227,,,,,,,,Cannot be calculated,Not compared,Not compared,20250000,,,1y
94240,Deprivation score (IMD 2025),E92000001,England,A82068,Ulverston Community Health Centre,GPs,Persons,All ages,,,2025,14.6,,,,,,,,Cannot be calculated,Not compared,Not compared,20250000,,,1y
94240,Deprivation score (IMD 2025),E92000001,England,A82070,St Mary's Surgery,GPs,Persons,All ages,,,2025,12.285,,,,,,,,Cannot be calculated,Not compared,Not compared,20250000,,,1y
94240,Deprivation score (IMD 2025),E92000001,England,A82071,Burnett Edgar Medical Ctr,GPs,Persons,All ages,,,2025,23.754,,,,,,,,Cannot be calculated,Not compared,Not compared,20250000,,,1y
94240,Deprivation score (IMD 2025),E92000001,England,A82072,Risedale Surgery,GPs,Persons,All ages,,,2025,31.266,,,,,,,,Cannot be calculated,Not compared,Not compared,20250000,,,1y
94240,Deprivation score (IMD 2025),E92000001,England,A82075,Mansion House Surgery,GPs,Persons,All ages,,,2025,27.926,,,,,,,,Cannot be calculated,Not compared,Not compared,20250000,,,1y
94240,Deprivation score (IMD 2025),E92000001,England,A82608,Sedbergh Medical Practice,GPs,Persons,All ages,,,2025,13.526,,,,,,,,Cannot be calculated,Not compared,Not compared,20250000,,,1y
94240,Deprivation score (IMD 2025),E92000001,England,A82613,Wraysdale House Surgery,GPs,Persons,All ages,,,2025,16.769,,,,,,,,Cannot be calculated,Not compared,Not compared,20250000,,,1y
94240,Deprivation score (IMD 2025),E92000001,England,A82617,Kirkoswald Surgery,GPs,Persons,All ages,,,2025,15.277,,,,,,,,Cannot be calculated,Not compared,Not compared,20250000,,,1y
94240,Deprivation score (IMD 2025),E92000001,England,A82620,Glenridding Health Centre,GPs,Persons,All ages,,,2025,16.431,,,,,,,,Cannot be calculated,Not compared,Not compared,20250000,,,1y
94240,Deprivation score (IMD 2025),E92000001,England,A82629,The Family Practice,GPs,Persons,All ages,,,2025,33.069,,,,,,,,Cannot be calculated,Not compared,Not compared,20250000,,,1y
94240,Deprivation score (IMD 2025),E92000001,England,A82631,Court Thorn Surgery,GPs,Persons,All ages,,,2025,14.703,,,,,,,,Cannot be calculated,Not compared,Not compared,20250000,,,1y
94240,Deprivation score (IMD 2025),E92000001,England,A82646,Longtown Medical Centre,GPs,Persons,All ages,,,2025,31.196,,,,,,,,Cannot be calculated,Not compared,Not compared,20250000,,,1y
94240,Deprivation score (IMD 2025),E92000001,England,A82647,Cartmel Surgery,GPs,Persons,All ages,,,2025,12.787,,,,,,,,Cannot be calculated,Not compared,Not compared,20250000,,,1y
94240,Deprivation score (IMD 2025),E92000001,England,A82650,Haverthwaite Surgery,GPs,Persons,All ages,,,2025,15.992,,,,,,,,Cannot be calculated,Not compared,Not compared,20250000,,,1y
94240,Deprivation score (IMD 2025),E92000001,England,A82651,Duddon Valley Medical Practice,GPs,Persons,All ages,,,2025,16.85,,,,,,,,Cannot be calculated,Not compared,Not compared,20250000,,,1y
94240,Deprivation score (IMD 2025),E92000001,England,A82654,Warwick Square Group Practice,GPs,Persons,All ages,,,2025,24.934,,,,,,,,Cannot be calculated,Not compared,Not compared,20250000,,,1y
94240,Deprivation score (IMD 2025),E92000001,England,A83001,St andrew's Medical Practice,GPs,Persons,All ages,,,2025,25.341,,,,,,,,Cannot be calculated,Not compared,Not compared,20250000,,,1y
94240,Deprivation score (IMD 2025),E92000001,England,A83003,Willington Medical Group,GPs,Persons,All ages,,,2025,36.135,,,,,,,,Cannot be calculated,Not compared,Not compared,20250000,,,1y
94240,Deprivation score (IMD 2025),E92000001,England,A83005,Whinfield Medical Practice,GPs,Persons,All ages,,,2025,24.971,,,,,,,,Cannot be calculated,Not compared,Not compared,20250000,,,1y
94240,Deprivation score (IMD 2025),E92000001,England,A83006,Orchard Court Surgery,GPs,Persons,All ages,,,2025,26.155,,,,,,,,Cannot be calculated,Not compared,Not compared,20250000,,,1y
