Date,REGION_CODE,ICB_CODE,SUB_ICB_LOCATION_CODE,PCN_CODE,PRACTICE_CODE,Indicator,Wait_Time,Core_Category,Value
2026-06-08,Unmapped,Unmapped,Unmapped,Unmapped,Unassigned,CBT003,241_300,Core_10_1830,150.0
2026-06-08,Unmapped,Unmapped,Unmapped,Unmapped,Unassigned,CBT003,241_300,Core_8_10,71.0
2026-06-08,Unmapped,Unmapped,Unmapped,Unmapped,Unassigned,CBT003,241_300,Non-Core,6.0
2026-06-08,Unmapped,Unmapped,Unmapped,Unmapped,Unassigned,CBT003,31_60,Core_10_1830,456.0
2026-06-08,Unmapped,Unmapped,Unmapped,Unmapped,Unassigned,CBT003,31_60,Core_8_10,110.0
2026-06-08,Unmapped,Unmapped,Unmapped,Unmapped,Unassigned,CBT003,31_60,Non-Core,18.0
2026-06-08,Unmapped,Unmapped,Unmapped,Unmapped,Unassigned,CBT003,61_90,Core_10_1830,306.0
2026-06-08,Unmapped,Unmapped,Unmapped,Unmapped,Unassigned,CBT003,61_90,Core_8_10,83.0
2026-06-08,Unmapped,Unmapped,Unmapped,Unmapped,Unassigned,CBT003,61_90,Non-Core,12.0
2026-06-08,Unmapped,Unmapped,Unmapped,Unmapped,Unassigned,CBT003,91_120,Core_10_1830,198.0
2026-06-08,Unmapped,Unmapped,Unmapped,Unmapped,Unassigned,CBT003,91_120,Core_8_10,64.0
2026-06-08,Unmapped,Unmapped,Unmapped,Unmapped,Unassigned,CBT003,91_120,Non-Core,4.0
2026-06-08,Unmapped,Unmapped,Unmapped,Unmapped,Unassigned,CBT003,>300,Core_10_1830,512.0
2026-06-08,Unmapped,Unmapped,Unmapped,Unmapped,Unassigned,CBT003,>300,Core_8_10,337.0
2026-06-08,Unmapped,Unmapped,Unmapped,Unmapped,Unassigned,CBT003,>300,Non-Core,39.0
2026-06-09,Unmapped,Unmapped,Unmapped,Unmapped,Unassigned,CBT003,0,Core_10_1830,2.0
2026-06-09,Unmapped,Unmapped,Unmapped,Unmapped,Unassigned,CBT003,0,Core_8_10,1.0
